episode,wall_seconds,global.global_obj,global.local_reward,global.utility_factor,utility.acc_beta,utility.auc_beta,utility.f1_macro_beta,utility.f1_minority_beta,fairness.bce_mean_beta,fairness.dp_diff,fairness.eo_alpha_baseline,fairness.eo_tpr_diff,fairness.eod_avg_diff,fairness.eod_max_diff,fairness.group_loss_beta_g0,fairness.group_loss_beta_g1,fairness.group_loss_gap_beta,fairness.n_g0,fairness.n_g1,fairness.soft_eo_beta,fairness.worst_group_beta,fairness.worst_loss_alpha_baseline,fairness.worst_loss_beta,local.anchor_reward_mean,local.anchors_used,local.div_pen_mean,local.hard_reward_mean,local.local_clip_frac_0,local.local_clip_frac_1,local.min_anchor_dist_mean,local.sigma_anchor_used,extra.diag_frac_mid_conf,extra.diag_gen_radius_mean,extra.diag_mean_abs_margin,align.anchor_refresh_count,align.corr_local_delta,align.curriculum_stage,align.delta_global,align.lambda_t,align.ua_warmup_active,meta.avg_reward,meta.episode_return,meta.phase
28,84.52,0.12432820487890671,0.11920292675495148,0.9799299743038755,0.7423245906829834,0.8261844552443406,0.722282350063324,0.6476761698722839,0.5005816221237183,0.4157779600765655,0.4133550822734833,0.4755656108597285,0.35664905761360693,0.4755656108597285,0.11724740266799927,2.5600247383117676,2.4427773356437683,276,636,0.4166629910469055,1,2.3671367168426514,2.5600247383117676,0.02704993076622486,984,0.01122878398746252,0.755595326423645,0.0,0.0,2.4270241260528564,0.85,0.05150000378489494,2.8957533836364746,0.3670879602432251,0,,0,-2.5600247383117676,1.0,0,6.216410110937431e-05,0.12432820349931717,phase1_class1
29,87.47,0.35217437274966884,0.11920292675495148,0.9795633161524938,0.75,0.8258753237012675,0.734253466129303,0.6695651412010193,0.5045090913772583,0.46233251298878864,0.4133550822734833,0.5196832579185521,0.3994020544037319,0.5196832579185521,0.1171446368098259,2.4248807430267334,2.3077361062169075,276,636,0.39735639095306396,1,2.3671367168426514,2.4248807430267334,0.038107775151729584,984,0.010865814983844757,0.829824686050415,0.0,0.0,2.3399839401245117,0.85,0.023500001057982445,2.8594613075256348,0.3898335099220276,0,,0,-2.4248807430267334,1.0,0,0.00017608718189876527,0.3521743416786194,phase1_class1
30,90.43,0.9200502237926169,0.11920292675495148,0.9817272003245826,0.7576754689216614,0.8276997065784205,0.7445135712623596,0.6865248680114746,0.5062673687934875,0.4755263877495215,0.4133550822734833,0.4721719457013574,0.3788128251782915,0.4721719457013574,0.14301487803459167,2.0968849658966064,1.9538700878620148,276,636,0.37976109981536865,1,2.3671367168426514,2.0968849658966064,0.03682497516274452,984,0.011238465085625648,0.7557491064071655,0.0,0.0,2.3466525077819824,0.85,0.12000000476837158,2.8791754245758057,0.35198813676834106,0,,0,-2.0968849658966064,1.0,0,0.0004600251268129796,0.9200502038002014,phase1_class1
31,93.42,0.3847739355120615,0.11920292675495148,0.9870587704930354,0.7620614171028137,0.8321947832785176,0.7466404438018799,0.6841339468955994,0.49748072028160095,0.4835931091058244,0.4133550822734833,0.6113122171945702,0.447753529211816,0.6113122171945702,0.09705694764852524,2.4119441509246826,2.3148872032761574,276,636,0.4375866651535034,1,2.3671367168426514,2.4119441509246826,0.03842618688941002,984,0.011696863919496536,0.5416663885116577,0.0,0.0,2.325591802597046,0.85,0.203000009059906,2.856687545776367,0.2642057240009308,0,,0,-2.4119441509246826,1.0,0,0.00019238698587287217,0.38477393984794617,phase1_class1
32,96.37,0.5372876482516699,0.11920292675495148,0.9806572798172721,0.7554824352264404,0.8267976506002727,0.743514895439148,0.6881119012832642,0.5079761147499084,0.5016406890894176,0.4133550822734833,0.6436651583710407,0.47469456664826826,0.6436651583710407,0.1489018052816391,2.347923755645752,2.199021950364113,276,636,0.42655324935913086,1,2.3671367168426514,2.347923755645752,0.03106163628399372,984,0.007687692530453205,0.6789849996566772,0.0,0.0,2.3878719806671143,0.85,0.14350000023841858,2.895049571990967,0.3188702464103699,0,,0,-2.347923755645752,1.0,0,0.0002686438674572855,0.537287712097168,phase1_class1
33,99.31,0.9071493054519334,0.11920292675495148,0.9816550708521798,0.7456140518188477,0.8276388938158489,0.72385573387146,0.6463415026664734,0.5046074390411377,0.4192644243915778,0.4133550822734833,0.5436651583710408,0.3896454966657382,0.5436651583710408,0.1358502209186554,2.1171936988830566,1.9813434779644012,276,636,0.3571423888206482,1,2.3671367168426514,2.1171936988830566,0.03383918106555939,984,0.009628096595406532,0.7507726550102234,0.0,0.0,2.3689591884613037,0.85,0.07000000029802322,2.87886905670166,0.356241911649704,0,,0,-2.1171936988830566,1.0,0,0.00045357467024587095,0.9071493148803711,phase1_class1
34,102.26,0.7630388789525037,0.11920292675495148,0.9797316182547673,0.7510964870452881,0.8260172201472682,0.7346577644348145,0.668613076210022,0.5039199590682983,0.4596663932184851,0.4133550822734833,0.5138009049773755,0.39498364023917587,0.5138009049773755,0.13494858145713806,2.2412538528442383,2.1063052713871,276,636,0.39013412594795227,1,2.3671367168426514,2.2412538528442383,0.026898477226495743,984,0.015381488017737865,0.7880324125289917,0.0,0.0,2.4258828163146973,0.85,0.08100000023841858,2.90802264213562,0.369167298078537,0,,0,-2.2412538528442383,1.0,0,0.00038151946500875056,0.7630388736724854,phase1_class1
35,105.22,0.7620559846949864,0.11920292675495148,0.9740273791455663,0.7456140518188477,0.8212079441738839,0.7353029847145081,0.6830601096153259,0.5053935647010803,0.5335657642876676,0.4133550822734833,0.5755656108597285,0.4697849120992713,0.5755656108597285,0.131129652261734,2.239179849624634,2.1080501973629,276,636,0.4137924909591675,1,2.3671367168426514,2.239179849624634,0.04004254564642906,984,0.011679976247251034,0.7101557850837708,0.0,0.0,2.3109395503997803,0.85,0.07050000131130219,2.9045228958129883,0.3490685522556305,0,,0,-2.239179849624634,1.0,0,0.00038102801772765815,0.7620559930801392,phase1_class1
36,108.18,0.7604367693670722,0.11920292675495148,0.9808736682344809,0.7467105388641357,0.8269800888879879,0.7363247871398926,0.683994472026825,0.5029512643814087,0.5267979217938201,0.4133550822734833,0.6554298642533936,0.500847189859715,0.6554298642533936,0.12494714558124542,2.2433085441589355,2.11836139857769,276,636,0.40696752071380615,1,2.3671367168426514,2.2433085441589355,0.045838188380002975,984,0.008988192304968834,0.6232075095176697,0.0,0.0,2.2734599113464355,0.85,0.15300001204013824,2.8657500743865967,0.29683879017829895,0,,0,-2.2433085441589355,1.0,0,0.00038021840737201273,0.7604367733001709,phase1_class1
37,111.14,0.9374474967792698,0.11920292675495148,0.9853336739447307,0.7598684430122375,0.8307403447070091,0.7478636503219604,0.6928470730781555,0.49935537576675415,0.4829094886519005,0.4133550822734833,0.5667420814479638,0.42398480087196255,0.5667420814479638,0.1282639056444168,2.0697033405303955,1.9414394348859787,276,636,0.38998109102249146,1,2.3671367168426514,2.0697033405303955,0.02814584970474243,984,0.016335727646946907,0.8015345335006714,0.0,0.0,2.3768796920776367,0.85,0.058500003069639206,2.8966734409332275,0.37833911180496216,0,,0,-2.0697033405303955,1.0,0,0.00046872373786754906,0.9374474287033081,phase1_class1
