epoch,train_loss,val_worst_group_loss,p0,p1,p2,p3,val_group0_loss,val_group1_loss,val_group2_loss,val_group3_loss
140,0.5826217532157898,0.7508178949356079,0.24362969398498535,0.24530470371246338,0.250312864780426,0.26075267791748047,0.5459374189376831,0.7508178949356079,0.5693789720535278,0.7214533090591431
145,0.6084982752799988,0.7368012070655823,0.2431684136390686,0.24598443508148193,0.2489139586687088,0.26193320751190186,0.5550306439399719,0.7368012070655823,0.5840669870376587,0.7023053169250488
150,0.5374237298965454,0.6949789524078369,0.2428271770477295,0.2457626610994339,0.24822856485843658,0.2631816267967224,0.5885702967643738,0.6949789524078369,0.6273829936981201,0.652317225933075
155,0.5833277106285095,0.6656928658485413,0.2430567741394043,0.2451968491077423,0.24886105954647064,0.26288530230522156,0.6127082705497742,0.6655843257904053,0.6656928658485413,0.6144563555717468
160,0.6021575927734375,0.6865125894546509,0.24318207800388336,0.24422521889209747,0.24969905614852905,0.2628936767578125,0.6170368194580078,0.6568142175674438,0.6865125894546509,0.5954028964042664
165,0.6828685998916626,0.701657235622406,0.24392004311084747,0.24361959099769592,0.24974697828292847,0.26271337270736694,0.6148073077201843,0.6571581959724426,0.701657235622406,0.5831419229507446
170,0.6481159925460815,0.7022678256034851,0.24450533092021942,0.24219590425491333,0.25099918246269226,0.2622995674610138,0.6021609306335449,0.6666840314865112,0.7022678256034851,0.583686351776123
175,0.6443939208984375,0.6930242776870728,0.24346542358398438,0.2425532191991806,0.2517763674259186,0.26220500469207764,0.5796318054199219,0.6930242776870728,0.6829330325126648,0.6015105843544006
180,0.5732884407043457,0.7260609865188599,0.24392639100551605,0.241424560546875,0.2522757053375244,0.26237332820892334,0.5540875792503357,0.7260609865188599,0.6526588201522827,0.6305559277534485
185,0.6119595766067505,0.7521069645881653,0.24316062033176422,0.24235370755195618,0.25204506516456604,0.26244068145751953,0.5404440760612488,0.7521069645881653,0.6279215812683105,0.6578541398048401
190,0.6100872755050659,0.7559595704078674,0.2426396906375885,0.24213866889476776,0.2522417902946472,0.2629798650741577,0.5425300002098083,0.7559595704078674,0.6184108853340149,0.6668447256088257
195,0.5519017577171326,0.7666164636611938,0.24232390522956848,0.24222832918167114,0.2517875134944916,0.263660192489624,0.5405882596969604,0.7666164636611938,0.6054564714431763,0.6831193566322327
200,0.5924714803695679,0.7748779654502869,0.24184030294418335,0.24194051325321198,0.2515001893043518,0.2647189497947693,0.5397690534591675,0.7748779654502869,0.5957121253013611,0.6955657005310059
