episode,wall_seconds,global.global_obj,global.local_reward,global.utility_factor,utility.acc_beta,utility.auc_beta,utility.f1_macro_beta,utility.f1_minority_beta,fairness.bce_mean_beta,fairness.dp_diff,fairness.eo_alpha_baseline,fairness.eo_tpr_diff,fairness.eod_avg_diff,fairness.eod_max_diff,fairness.group_loss_beta_g0,fairness.group_loss_beta_g1,fairness.group_loss_gap_beta,fairness.n_g0,fairness.n_g1,fairness.soft_eo_beta,fairness.worst_group_beta,fairness.worst_loss_alpha_baseline,fairness.worst_loss_beta,local.anchor_reward_mean,local.anchors_used,local.div_pen_mean,local.hard_reward_mean,local.local_clip_frac_0,local.local_clip_frac_1,local.min_anchor_dist_mean,local.sigma_anchor_used,extra.diag_frac_mid_conf,extra.diag_gen_radius_mean,extra.diag_mean_abs_margin,align.anchor_refresh_count,align.corr_local_delta,align.curriculum_stage,align.delta_global,align.lambda_t,align.ua_warmup_active,meta.avg_reward,meta.episode_return,meta.phase
105,323.89,0.5838509358334618,0.11920292675495148,0.9982644717089886,0.751387357711792,0.8243783280502986,0.7342182993888855,0.6666666865348816,0.49483269453048706,0.5238095238095238,0.44662153720855713,0.6808510638297872,0.5165052661341627,0.6808510638297872,0.056376904249191284,2.570798635482788,2.514421731233597,271,630,0.4769626259803772,1,2.605076789855957,2.570798635482788,0.10352209955453873,990,0.012447984889149666,0.02873767912387848,0.0,0.0,1.860865592956543,0.85,0.06950000673532486,2.893331289291382,0.31986454129219055,0,,0,-2.570798635482788,1.0,0,0.0002919255057349801,0.5838509798049927,phase1_class1
106,326.93,0.616492202515014,0.11920292675495148,0.9950531109661319,0.7524972558021545,0.821726349266129,0.7345957159996033,0.6656671762466431,0.4991218149662018,0.5158730158730159,0.44662153720855713,0.6747720364741642,0.5084823637520323,0.6747720364741642,0.05701802298426628,2.556309938430786,2.49929191544652,271,630,0.4909107983112335,1,2.605076789855957,2.556309938430786,0.08238294720649719,990,0.01388383936136961,0.020343264564871788,0.0,0.0,1.9697002172470093,0.85,0.07700000703334808,2.9023473262786865,0.3451099991798401,0,,0,-2.556309938430786,1.0,0,0.0003082460898440331,0.6164921522140503,phase1_class1
107,329.97,0.6500190496444702,0.11920292675495148,1.0,0.7580466270446777,0.8286047557773384,0.7422579526901245,0.6784660220146179,0.4905327260494232,0.5280559948456628,0.44662153720855713,0.6990881458966566,0.5220246931033671,0.6990881458966566,0.057538118213415146,2.5431644916534424,2.4856263734400272,271,630,0.49202561378479004,1,2.605076789855957,2.5431644916534424,0.09169688820838928,990,0.009169859811663628,0.034030117094516754,0.0,0.0,1.9591436386108398,0.85,0.10200000554323196,2.904099702835083,0.31246519088745117,0,,0,-2.5431644916534424,1.0,0,0.00032500954694114625,0.6500190496444702,phase1_class1
108,333.01,0.7465617060661316,0.11920292675495148,1.0,0.7536071538925171,0.8287878312358117,0.7390218377113342,0.6773256063461304,0.49212121963500977,0.5439290107186787,0.44662153720855713,0.7082066869300911,0.5382118705968285,0.7082066869300911,0.06056486815214157,2.4970409870147705,2.436476118862629,271,630,0.5097974538803101,1,2.605076789855957,2.4970409870147705,0.10572516918182373,990,0.012213123962283134,0.00960768572986126,0.0,0.0,1.8777292966842651,0.85,0.04500000178813934,2.8917946815490723,0.34063416719436646,0,,0,-2.4970409870147705,1.0,0,0.0003732808690983802,0.7465617060661316,phase1_class1
109,336.05,0.41244879364967346,0.11920292675495148,1.0,0.7536071538925171,0.8289447530573602,0.7387300729751587,0.6763848662376404,0.4925054907798767,0.5354770690564048,0.44662153720855713,0.6252045826513912,0.49504968888937223,0.6252045826513912,0.052573174238204956,2.6404619216918945,2.5878887474536896,271,630,0.4935699999332428,1,2.605076789855957,2.6404619216918945,0.09685821086168289,990,0.008363140746951103,0.0748215988278389,0.0,0.0,1.9009214639663696,0.85,0.18150000274181366,2.8917555809020996,0.2814962863922119,0,,0,-2.6404619216918945,1.0,0,0.00020622441661544144,0.41244882345199585,phase1_class1
110,339.1,0.3096632189218629,0.11920292675495148,0.9978210885689491,0.7480577230453491,0.8240121771333521,0.7255544066429138,0.6469674110412598,0.4973612129688263,0.4777777777777778,0.44662153720855713,0.6322188449848024,0.47059447232628826,0.6322188449848024,0.04936777427792549,2.6849300861358643,2.6355623118579388,271,630,0.47856035828590393,1,2.605076789855957,2.6849300861358643,0.07395762205123901,990,0.007724707014858723,0.012012895196676254,0.0,0.0,2.0212466716766357,0.85,0.026000000536441803,2.9018898010253906,0.37484872341156006,0,,0,-2.6849300861358643,1.0,0,0.0001548316067783162,0.30966320633888245,phase1_class1
111,342.15,0.9387506246566772,0.11920292675495148,1.0,0.7547169923782349,0.8298601303497263,0.7447550296783447,0.6943292021751404,0.4960273504257202,0.588929889298893,0.44662153720855713,0.6829553425298107,0.5502262869902652,0.6829553425298107,0.06670566648244858,2.3321170806884766,2.265411414206028,271,630,0.46527722477912903,1,2.605076789855957,2.3321170806884766,0.07878897339105606,990,0.008889240212738514,0.07288805395364761,0.0,0.0,2.0115807056427,0.85,0.20850001275539398,2.8873355388641357,0.2573303282260895,0,,0,-2.3321170806884766,1.0,0,0.00046937534352764487,0.9387506246566772,phase1_class1
112,345.19,0.7409639954566956,0.11920292675495148,1.0,0.7547169923782349,0.8271610750190922,0.7394648790359497,0.6764275431632996,0.49429407715797424,0.5359925027821707,0.44662153720855713,0.7021276595744681,0.5301889682146981,0.7021276595744681,0.060867007821798325,2.4999783039093018,2.4391112960875034,271,630,0.5027832984924316,1,2.605076789855957,2.4999783039093018,0.08923759311437607,990,0.008183443918824196,0.0398934967815876,0.0,0.0,1.9401334524154663,0.85,0.1275000125169754,2.909149646759033,0.3102145791053772,0,,0,-2.4999783039093018,1.0,0,0.0003704820410348475,0.7409640550613403,phase1_class1
113,348.22,0.4572868049144745,0.11920292675495148,1.0,0.7547169923782349,0.8266118486436724,0.7391659021377563,0.6754772067070007,0.492575466632843,0.5380952380952381,0.44662153720855713,0.6990881458966566,0.5306071958719163,0.6990881458966566,0.05281759053468704,2.622203826904297,2.56938623636961,271,630,0.5034915208816528,1,2.605076789855957,2.622203826904297,0.09125585108995438,990,0.011677218601107597,0.004469593055546284,0.0,0.0,1.9355138540267944,0.85,0.0215000007301569,2.9032604694366455,0.37140461802482605,0,,0,-2.622203826904297,1.0,0,0.00022864341735839844,0.4572868049144745,phase1_class1
114,351.26,0.678993821144104,0.11920292675495148,1.0,0.7536071538925171,0.827804454487441,0.7387300729751587,0.6763848662376404,0.4941815435886383,0.5407544075440754,0.44662153720855713,0.7051671732522796,0.5350309841898164,0.7051671732522796,0.05914129316806793,2.5301616191864014,2.4710203260183334,271,630,0.505143404006958,1,2.605076789855957,2.5301616191864014,0.09685100615024567,990,0.010048829950392246,0.011913236230611801,0.0,0.0,1.9317246675491333,0.85,0.05300000309944153,2.8856213092803955,0.32615962624549866,0,,0,-2.5301616191864014,1.0,0,0.00033949693897739053,0.678993821144104,phase1_class1
115,354.29,0.5685660635708375,0.11920292675495148,0.9982201333949848,0.7458379864692688,0.8243417129586041,0.7274547815322876,0.6566716432571411,0.49515125155448914,0.5105956773853453,0.44662153720855713,0.6656534954407295,0.5053073678754035,0.6656534954407295,0.05528566613793373,2.5770630836486816,2.521777417510748,271,630,0.4938400983810425,1,2.605076789855957,2.5770630836486816,0.09178227931261063,990,0.009895539842545986,0.01904260739684105,0.0,0.0,1.939359188079834,0.85,0.08150000125169754,2.9072067737579346,0.3445301651954651,0,,0,-2.5770630836486816,1.0,0,0.00028428304358385503,0.568566083908081,phase1_class1
116,357.33,0.828616201877594,0.11920292675495148,1.0,0.7524972558021545,0.8275586103003483,0.7407234311103821,0.6854724884033203,0.4949388802051544,0.577262344052012,0.44662153720855713,0.7386018237082067,0.5716818642350557,0.7386018237082067,0.059096548706293106,2.4474916458129883,2.388395097106695,271,630,0.48492181301116943,1,2.605076789855957,2.4474916458129883,0.07443544268608093,990,0.00824003666639328,0.014712117612361908,0.0,0.0,2.020813226699829,0.85,0.06650000065565109,2.8988749980926514,0.3584321439266205,0,,0,-2.4474916458129883,1.0,0,0.0004143081314396113,0.828616201877594,phase1_class1
117,360.36,0.8666716814041138,0.11920292675495148,1.0,0.7491676211357117,0.8295619788887842,0.7334179878234863,0.6686217188835144,0.4900882840156555,0.5344052011948691,0.44662153720855713,0.6930091185410334,0.5289519568341934,0.6930091185410334,0.06101210415363312,2.4178922176361084,2.3568801134824753,271,630,0.477191686630249,1,2.605076789855957,2.4178922176361084,0.10421865433454514,990,0.008461840450763702,0.06306884437799454,0.0,0.0,1.9010447263717651,0.85,0.16850000619888306,2.892240524291992,0.25793689489364624,0,,0,-2.4178922176361084,1.0,0,0.00043333586654625833,0.8666716814041138,phase1_class1
118,363.4,0.8293702602386475,0.11920292675495148,1.0,0.7547169923782349,0.827072152653548,0.738863468170166,0.6745213270187378,0.49231210350990295,0.5138112809699525,0.44662153720855713,0.6160860416179565,0.47664767197176894,0.6160860416179565,0.06555793434381485,2.4469597339630127,2.381401799619198,271,630,0.4558630585670471,1,2.605076789855957,2.4469597339630127,0.07528549432754517,990,0.010386088863015175,0.052314937114715576,0.0,0.0,2.028503894805908,0.85,0.10050000250339508,2.9014415740966797,0.30749228596687317,0,,0,-2.4469597339630127,1.0,0,0.00041468514245934784,0.8293702602386475,phase1_class1
119,366.43,0.9409867525100708,0.11920292675495148,1.0,0.7524972558021545,0.8293945956124659,0.744016170501709,0.6974220275878906,0.4946615993976593,0.6058747730334446,0.44662153720855713,0.7011924245966799,0.56903475050432,0.7011924245966799,0.07330192625522614,2.328160047531128,2.254858121275902,271,630,0.4862433075904846,1,2.605076789855957,2.328160047531128,0.09289559721946716,990,0.009962755255401134,0.049700796604156494,0.0,0.0,1.9046543836593628,0.85,0.12800000607967377,2.8970322608947754,0.31143367290496826,0,,0,-2.328160047531128,1.0,0,0.00047049339627847075,0.9409867525100708,phase1_class1
120,369.46,0.5962936878204346,0.11920292675495148,1.0,0.7491676211357117,0.8267164631913714,0.7305222749710083,0.6596385836601257,0.4948907792568207,0.5111111111111111,0.44662153720855713,0.6656534954407295,0.5039230932353149,0.6656534954407295,0.056219711899757385,2.5660722255706787,2.5098525136709213,271,630,0.4803493022918701,1,2.605076789855957,2.5660722255706787,0.11497049778699875,990,0.008509216830134392,0.040567439049482346,0.0,0.0,1.866473913192749,0.85,0.13500000536441803,2.8905773162841797,0.30551013350486755,0,,0,-2.5660722255706787,1.0,0,0.00029814685694873333,0.5962936878204346,phase1_class1
121,372.51,0.898679792881012,0.11920292675495148,1.0,0.7547169923782349,0.8281862975865423,0.7433018684387207,0.6891701817512512,0.49518778920173645,0.569882270251274,0.44662153720855713,0.6647182604629414,0.5311409685481927,0.6647182604629414,0.06456264853477478,2.386812686920166,2.3222500383853912,271,630,0.49204331636428833,1,2.605076789855957,2.386812686920166,0.09139934182167053,990,0.009948153048753738,0.033793993294239044,0.0,0.0,1.9559963941574097,0.85,0.12950000166893005,2.901655912399292,0.26175275444984436,0,,0,-2.386812686920166,1.0,0,0.00044933988829143345,0.8986797332763672,phase1_class1
122,375.54,0.6790198087692261,0.11920292675495148,1.0,0.7635960578918457,0.8287093703250374,0.7494624853134155,0.6899563074111938,0.49394285678863525,0.542341709131377,0.44662153720855713,0.7203647416413373,0.53598525011192,0.7203647416413373,0.05624896287918091,2.5301496982574463,2.4739007353782654,271,630,0.48461467027664185,1,2.605076789855957,2.5301496982574463,0.09886130690574646,990,0.011303495615720749,0.08476126194000244,0.0,0.0,1.9337266683578491,0.85,0.24750001728534698,2.900773048400879,0.23126770555973053,0,,0,-2.5301496982574463,1.0,0,0.00033950991928577423,0.6790198087692261,phase1_class1
123,378.57,0.5024500997099706,0.11920292675495148,0.9980744503632575,0.7491676211357117,0.8242214062287502,0.729140043258667,0.6554877758026123,0.49893030524253845,0.48785802143735724,0.44662153720855713,0.6534954407294833,0.48400131947880587,0.6534954407294833,0.059133198112249374,2.6037089824676514,2.544575784355402,271,630,0.47761091589927673,1,2.605076789855957,2.6037089824676514,0.09641245007514954,990,0.00975574180483818,0.05217764899134636,0.0,0.0,1.9177011251449585,0.85,0.12150000780820847,2.8616549968719482,0.2847035825252533,0,,0,-2.6037089824676514,1.0,0,0.0002512250794097781,0.5024501085281372,phase1_class1
124,381.64,0.5795027613639832,0.11920292675495148,1.0,0.7613762617111206,0.8285315255939492,0.7418155670166016,0.6707503795623779,0.4957246780395508,0.48309611667545244,0.44662153720855713,0.5856909048398411,0.4420702586214709,0.5856909048398411,0.05393489450216293,2.5730035305023193,2.5190686360001564,271,630,0.4648929238319397,1,2.605076789855957,2.5730035305023193,0.10364106297492981,990,0.008097603917121887,0.03450794145464897,0.0,0.0,1.9193897247314453,0.85,0.15900000929832458,2.8861708641052246,0.2743045687675476,0,,0,-2.5730035305023193,1.0,0,0.00028975142049603164,0.5795028209686279,phase1_class1
125,384.69,0.5215462446212769,0.11920292675495148,1.0,0.7613762617111206,0.8295253637970894,0.7450504899024963,0.6805349588394165,0.48826223611831665,0.5253968253968254,0.44662153720855713,0.6960486322188449,0.5174595320562663,0.6960486322188449,0.05111320689320564,2.5964529514312744,2.5453397445380688,271,630,0.4762251377105713,1,2.605076789855957,2.5964529514312744,0.10130735486745834,990,0.015420947223901749,0.055514298379421234,0.0,0.0,1.891066551208496,0.85,0.13950000703334808,2.9010169506073,0.2702861726284027,0,,0,-2.5964529514312744,1.0,0,0.0002607731439638883,0.5215462446212769,phase1_class1
126,387.74,0.5638115406036377,0.11920292675495148,1.0,0.7491676211357117,0.8260940066325623,0.7321669459342957,0.6646884679794312,0.4949054718017578,0.5217067884964565,0.44662153720855713,0.6808510638297872,0.516228411206145,0.6808510638297872,0.05321114510297775,2.5794122219085693,2.5262010768055916,271,630,0.482225239276886,1,2.605076789855957,2.5794122219085693,0.08603206276893616,990,0.009790576994419098,0.035868655890226364,0.0,0.0,1.9497073888778687,0.85,0.1380000114440918,2.895357370376587,0.2818548381328583,0,,0,-2.5794122219085693,1.0,0,0.0002819057845044881,0.5638115406036377,phase1_class1
127,390.77,0.9314575505769953,0.11920292675495148,0.9969343222888704,0.7469478845596313,0.8232798752994591,0.7355567216873169,0.6806722283363342,0.5032219886779785,0.5746441750131788,0.44662153720855713,0.5786766425064297,0.5000249214746988,0.5786766425064297,0.0735783651471138,2.339571237564087,2.265992872416973,271,630,0.4458921551704407,1,2.605076789855957,2.339571237564087,0.10438427329063416,990,0.00968487560749054,0.08983577787876129,0.0,0.0,1.8837813138961792,0.85,0.20200000703334808,2.851090431213379,0.23210203647613525,0,,0,-2.339571237564087,1.0,0,0.0004657287790905684,0.93145751953125,phase1_class1
128,393.8,0.7634764313697815,0.11920292675495148,1.0,0.7469478845596313,0.8280869137662283,0.7355567216873169,0.6806722283363342,0.4978468418121338,0.58519885198852,0.44662153720855713,0.7386018237082067,0.5799875120755873,0.7386018237082067,0.06191554665565491,2.4878933429718018,2.425977796316147,271,630,0.50710129737854,1,2.605076789855957,2.4878933429718018,0.07858604192733765,990,0.009215636178851128,0.03978623077273369,0.0,0.0,1.9990590810775757,0.85,0.052000001072883606,2.889641284942627,0.3185717761516571,0,,0,-2.4878933429718018,1.0,0,0.00038173820939846337,0.7634763717651367,phase1_class1
129,396.85,0.919934741674963,0.11920292675495148,0.9982961419332771,0.751387357711792,0.8244044816872234,0.7357770800590515,0.6715542078018188,0.5012676119804382,0.5291278627071985,0.44662153720855713,0.6160860416179565,0.48882928880454857,0.6160860416179565,0.07707282900810242,2.3587796688079834,2.281706839799881,271,630,0.44275179505348206,1,2.605076789855957,2.3587796688079834,0.1169501468539238,990,0.007768027484416962,0.05655091255903244,0.0,0.0,1.849994421005249,0.85,0.14500001072883606,2.8702330589294434,0.2901003658771515,0,,0,-2.3587796688079834,1.0,0,0.0004599673848133534,0.9199347496032715,phase1_class1
130,399.9,0.8247407674789429,0.11920292675495148,1.0,0.7591565251350403,0.8306970467313185,0.7447575330734253,0.6841338872909546,0.4881722629070282,0.542341709131377,0.44662153720855713,0.6343231236848259,0.4998858143341073,0.6343231236848259,0.06541533768177032,2.4501965045928955,2.384781166911125,271,630,0.47537049651145935,1,2.605076789855957,2.4501965045928955,0.1037859097123146,990,0.007917715236544609,0.049967844039201736,0.0,0.0,1.9025599956512451,0.85,0.14250001311302185,2.8718600273132324,0.3067719340324402,0,,0,-2.4501965045928955,1.0,0,0.000412370398407802,0.8247407674789429,phase1_class1
131,402.95,0.8388955593109131,0.11920292675495148,1.0,0.7580466270446777,0.8322662649468033,0.7481045722961426,0.698060929775238,0.4911957085132599,0.5978972646869326,0.44662153720855713,0.6859948562076221,0.5556220128214191,0.6859948562076221,0.060070671141147614,2.4400734901428223,2.3800028190016747,271,630,0.48100048303604126,1,2.605076789855957,2.4400734901428223,0.08503019064664841,990,0.010297976434230804,0.0337979793548584,0.0,0.0,1.9749250411987305,0.85,0.13850000500679016,2.8923609256744385,0.29307734966278076,0,,0,-2.4400734901428223,1.0,0,0.0004194478096906096,0.8388955593109131,phase1_class1
132,406.02,0.4904429614543915,0.11920292675495148,1.0,0.7447280883789062,0.8261933904528764,0.7260949611663818,0.6546546220779419,0.4933423399925232,0.5142857142857142,0.44662153720855713,0.662613981762918,0.507386725100728,0.662613981762918,0.053050074726343155,2.6089000701904297,2.5558499954640865,271,630,0.4912801682949066,1,2.605076789855957,2.6089000701904297,0.07638834416866302,990,0.007088524755090475,0.010923381894826889,0.0,0.0,2.0214858055114746,0.85,0.0495000034570694,2.88602352142334,0.35313305258750916,0,,0,-2.6089000701904297,1.0,0,0.0002452214830555022,0.4904429614543915,phase1_class1
133,409.12,0.8085153102874756,0.11920292675495148,1.0,0.7613762617111206,0.8281601439496177,0.7473909258842468,0.687953531742096,0.4935019016265869,0.5455163123059803,0.44662153720855713,0.640402151040449,0.5029253280119188,0.640402151040449,0.056167393922805786,2.4610376358032227,2.404870241880417,271,630,0.4674016833305359,1,2.605076789855957,2.4610376358032227,0.10669440031051636,990,0.010832743719220161,0.05206380784511566,0.0,0.0,1.8593741655349731,0.85,0.18150000274181366,2.899048328399658,0.25481319427490234,0,,0,-2.4610376358032227,1.0,0,0.000404257676564157,0.8085153102874756,phase1_class1
134,412.18,0.6086553335189819,0.11920292675495148,1.0,0.7547169923782349,0.8288192156001214,0.738248348236084,0.6725925207138062,0.49112042784690857,0.5285714285714286,0.44662153720855713,0.6899696048632219,0.52106453665088,0.6899696048632219,0.054652996361255646,2.56091046333313,2.5062574669718742,271,630,0.48885515332221985,1,2.605076789855957,2.56091046333313,0.08376540243625641,990,0.007378201931715012,0.03539661690592766,0.0,0.0,2.0013742446899414,0.85,0.14400000870227814,2.864375591278076,0.29428109526634216,0,,0,-2.56091046333313,1.0,0,0.0003043276956304908,0.6086553335189819,phase1_class1
135,415.22,0.47917428612709045,0.11920292675495148,1.0,0.7558268904685974,0.826036468631328,0.7383276224136353,0.6706587076187134,0.4951661229133606,0.512182978972647,0.44662153720855713,0.6008884732288988,0.46987945256129326,0.6008884732288988,0.052882324904203415,2.6134119033813477,2.5605295784771442,271,630,0.473505437374115,1,2.605076789855957,2.6134119033813477,0.08458736538887024,990,0.009490563534200191,0.026392025873064995,0.0,0.0,1.9553194046020508,0.85,0.0860000029206276,2.9030396938323975,0.3241253197193146,0,,0,-2.6134119033813477,1.0,0,0.00023958715610206127,0.47917428612709045,phase1_class1
136,418.25,0.6533646583557129,0.11920292675495148,1.0,0.7536071538925171,0.8267321553735262,0.7422662973403931,0.6882022619247437,0.49464720487594604,0.5820242488139168,0.44662153720855713,0.7446808510638298,0.5763825074809735,0.7446808510638298,0.058255888521671295,2.5416905879974365,2.4834346994757652,271,630,0.5231471657752991,1,2.605076789855957,2.5416905879974365,0.10838304460048676,990,0.013510295189917088,0.014634428545832634,0.0,0.0,1.8868563175201416,0.85,0.04350000247359276,2.8751680850982666,0.35127878189086914,0,,0,-2.5416905879974365,1.0,0,0.00032668234780430794,0.6533646583557129,phase1_class1
137,421.33,0.6067754312260242,0.11920292675495148,0.9924371504398993,0.7391787171363831,0.8195660588561445,0.7185366153717041,0.6423134803771973,0.5007016658782959,0.5,0.44662153720855713,0.6413373860182371,0.493426168092175,0.6413373860182371,0.059967633336782455,2.5597569942474365,2.499789360910654,271,630,0.4430946707725525,1,2.605076789855957,2.5597569942474365,0.09790977090597153,990,0.00825201440602541,0.08819034695625305,0.0,0.0,1.9124293327331543,0.85,0.1915000081062317,2.8914568424224854,0.24188147485256195,0,,0,-2.5597569942474365,1.0,0,0.00030338772921822965,0.6067754030227661,phase1_class1
138,424.39,0.9183448553085327,0.11920292675495148,1.0,0.7580466270446777,0.8291069056062935,0.7413374781608582,0.6755952835083008,0.49233052134513855,0.5027001698588415,0.44662153720855713,0.5300444236614449,0.4289203292172119,0.5300444236614449,0.06582857668399811,2.363070011138916,2.297241434454918,271,630,0.4291648268699646,1,2.605076789855957,2.363070011138916,0.07646840065717697,990,0.00797652080655098,0.02513587661087513,0.0,0.0,2.0290369987487793,0.85,0.08100000023841858,2.8879737854003906,0.3161713778972626,0,,0,-2.363070011138916,1.0,0,0.0004591724427882582,0.9183448553085327,phase1_class1
139,427.45,0.9400793313980103,0.11920292675495148,1.0,0.7602664232254028,0.8307859690968626,0.7510896921157837,0.7032966613769531,0.49605268239974976,0.5915890587477303,0.44662153720855713,0.6181903203179799,0.5178437758843499,0.6181903203179799,0.07024125009775162,2.329782485961914,2.2595412358641624,271,630,0.47130265831947327,1,2.605076789855957,2.329782485961914,0.08692604303359985,990,0.011713128536939621,0.050254032015800476,0.0,0.0,1.9720901250839233,0.85,0.14350000023841858,2.9135749340057373,0.2854292094707489,0,,0,-2.329782485961914,1.0,0,0.00047003969666548073,0.9400793313980103,phase1_class1
140,430.51,0.5594204342250418,0.11920292675495148,0.9990182230470557,0.7480577230453491,0.8250007846091079,0.7281184196472168,0.6544901132583618,0.49764284491539,0.4947226615123294,0.44662153720855713,0.6534954407294833,0.48926156311114255,0.6534954407294833,0.054508622735738754,2.580972671508789,2.5264640487730503,271,630,0.4558478593826294,1,2.605076789855957,2.580972671508789,0.0930694043636322,990,0.007586009334772825,0.05005969479680061,0.0,0.0,1.9263699054718018,0.85,0.15200001001358032,2.8895719051361084,0.27372249960899353,0,,0,-2.580972671508789,1.0,0,0.00027971024974249303,0.5594204664230347,phase1_class1
141,433.58,0.8559263348579407,0.11920292675495148,1.0,0.7613762617111206,0.8290389061502892,0.7450504899024963,0.6805349588394165,0.4934132695198059,0.5148421484214842,0.44662153720855713,0.6160860416179565,0.47387912269159177,0.6160860416179565,0.06240692362189293,2.4268908500671387,2.3644839264452457,271,630,0.44732969999313354,1,2.605076789855957,2.4268908500671387,0.09500373899936676,990,0.008476183749735355,0.058770809322595596,0.0,0.0,1.9021377563476562,0.85,0.18300001323223114,2.9008700847625732,0.26108667254447937,0,,0,-2.4268908500671387,1.0,0,0.000427963153924793,0.8559262752532959,phase1_class1
142,436.62,0.7493958473205566,0.11920292675495148,1.0,0.7524972558021545,0.8271244599273975,0.7368054389953613,0.6725404262542725,0.4945491850376129,0.5275405611198969,0.44662153720855713,0.6160860416179565,0.4871681592364423,0.6160860416179565,0.058340396732091904,2.495537519454956,2.437197122722864,271,630,0.4634157419204712,1,2.605076789855957,2.495537519454956,0.0889839306473732,990,0.009572435170412064,0.07266118377447128,0.0,0.0,1.9429644346237183,0.85,0.12600000202655792,2.889634847640991,0.28745362162590027,0,,0,-2.495537519454956,1.0,0,0.00037469793460331857,0.7493958473205566,phase1_class1
143,439.66,0.7805379033088684,0.11920292675495148,1.0,0.7524972558021545,0.8274278421157245,0.7374053001403809,0.674452543258667,0.494766503572464,0.5391671059567739,0.44662153720855713,0.6221650689735796,0.49712904611469677,0.6221650689735796,0.05956421419978142,2.478196382522583,2.4186321683228016,271,630,0.46434542536735535,1,2.605076789855957,2.478196382522583,0.06638707220554352,990,0.006982000544667244,0.03699818253517151,0.0,0.0,2.0686373710632324,0.85,0.11900000274181366,2.885310649871826,0.2886084318161011,0,,0,-2.478196382522583,1.0,0,0.0003902689495589584,0.7805378437042236,phase1_class1
144,442.68,0.8430051803588867,0.11920292675495148,1.0,0.7536071538925171,0.8266380022805971,0.742013692855835,0.6873239874839783,0.49975234270095825,0.5841269841269842,0.44662153720855713,0.7416413373860182,0.5768007351381919,0.7416413373860182,0.05976477637887001,2.4370007514953613,2.3772359751164913,271,630,0.4860173761844635,1,2.605076789855957,2.4370007514953613,0.1076640859246254,990,0.012158993631601334,0.033381346613168716,0.0,0.0,1.8719635009765625,0.85,0.14000000059604645,2.9071457386016846,0.27844858169555664,0,,0,-2.4370007514953613,1.0,0,0.0004215025983285159,0.8430051803588867,phase1_class1
145,445.74,0.5921511054039001,0.11920292675495148,1.0,0.7524972558021545,0.827903838307755,0.7358795404434204,0.6696296334266663,0.4933488070964813,0.5127394131084169,0.44662153720855713,0.6069675005845219,0.47402638595117563,0.6069675005845219,0.05774063989520073,2.5677902698516846,2.510049629956484,271,630,0.48188722133636475,1,2.605076789855957,2.5677902698516846,0.12646088004112244,990,0.00940844789147377,0.048615168780088425,0.0,0.0,1.830262541770935,0.85,0.1315000057220459,2.8742194175720215,0.2745181620121002,0,,0,-2.5677902698516846,1.0,0,0.0002960755955427885,0.5921511650085449,phase1_class1
146,448.81,0.9481415152549744,0.11920292675495148,1.0,0.7558268904685974,0.8271767672012471,0.7450795769691467,0.6927374601364136,0.49761176109313965,0.5883734551631231,0.44662153720855713,0.673836801496376,0.5462207263295834,0.673836801496376,0.06639803946018219,2.3144783973693848,2.2480803579092026,271,630,0.4748830199241638,1,2.605076789855957,2.3144783973693848,0.10284557938575745,990,0.010812961496412754,0.05342063307762146,0.0,0.0,1.8984646797180176,0.85,0.0860000029206276,2.9009222984313965,0.3010387718677521,0,,0,-2.3144783973693848,1.0,0,0.00047407078091055155,0.9481415152549744,phase1_class1
147,451.88,0.7570217163777201,0.11920292675495148,0.9993855976488024,0.7469478845596313,0.8253041667974348,0.7301176190376282,0.6627219319343567,0.49449974298477173,0.519604053183389,0.44662153720855713,0.6808510638297872,0.5159515562781273,0.6808510638297872,0.062210097908973694,2.4911816120147705,2.428971514105797,271,630,0.4807621240615845,1,2.605076789855957,2.4911816120147705,0.0787208303809166,990,0.013763513416051865,0.05497700721025467,0.0,0.0,1.985055923461914,0.85,0.19100001454353333,2.9262118339538574,0.246454656124115,0,,0,-2.4911816120147705,1.0,0,0.00037851088563911617,0.7570217251777649,phase1_class1
148,454.95,0.6787406802177429,0.11920292675495148,1.0,0.7524972558021545,0.8296927470734081,0.739669919013977,0.6818830370903015,0.49417269229888916,0.5592865928659286,0.44662153720855713,0.646481178396072,0.5189770233065631,0.646481178396072,0.057546645402908325,2.530277729034424,2.4727310836315155,271,630,0.4864290654659271,1,2.605076789855957,2.530277729034424,0.08709368854761124,990,0.012247122824192047,0.06459071487188339,0.0,0.0,1.9343481063842773,0.85,0.21550001204013824,2.9097554683685303,0.23600007593631744,0,,0,-2.530277729034424,1.0,0,0.0003393703664187342,0.6787406802177429,phase1_class1
149,458.01,0.7513821721076965,0.11920292675495148,1.0,0.7469478845596313,0.8288872150561257,0.7355567216873169,0.6806722283363342,0.49240943789482117,0.5799215135008493,0.44662153720855713,0.7386018237082067,0.5763883980113569,0.7386018237082067,0.06419645249843597,2.4944770336151123,2.4302805811166763,271,630,0.5044467449188232,1,2.605076789855957,2.4944770336151123,0.08805438131093979,990,0.011307124979794025,0.057707760483026505,0.0,0.0,1.9462060928344727,0.85,0.16300000250339508,2.914902448654175,0.2712012231349945,0,,0,-2.4944770336151123,1.0,0,0.00037569107371382415,0.7513821125030518,phase1_class1
