experiment,method,sigmoid_k,pca_components,ffnn_epochs,traj_length,synth_pct,fold_idx,alpha_f1_minority,alpha_f1_majority,alpha_f1_weighted,alpha_f1_macro,alpha_brier,alpha_acc,alpha_auc,alpha_dp_diff,alpha_eo_tpr_diff,alpha_eod_fpr_diff,alpha_eod_max_diff,alpha_eod_avg_diff,alpha_dp_rate_g0,alpha_dp_rate_g1,alpha_tpr_g0,alpha_tpr_g1,alpha_fpr_g0,alpha_fpr_g1,beta_f1_minority,beta_f1_majority,beta_f1_weighted,beta_f1_macro,beta_brier,beta_acc,beta_auc,beta_dp_diff,beta_eo_tpr_diff,beta_eod_fpr_diff,beta_eod_max_diff,beta_eod_avg_diff,beta_dp_rate_g0,beta_dp_rate_g1,beta_tpr_g0,beta_tpr_g1,beta_fpr_g0,beta_fpr_g1
grid_stage1,FORGE,10.0,10,30,2000,40,2,0.4335537552833557,0.9750722050666809,0.9440678954124451,0.7043129801750183,0.03516032174229622,0.9522460103034973,0.9373574431460245,0.012318103103009754,0.2348858950861375,0.0036013045694949335,0.2348858950861375,0.11924359982781621,0.033546635640876475,0.02122853253786672,0.4568298969072165,0.22194400182107898,0.011194283769989792,0.007592979200494858,0.5576469302177429,0.9618889093399048,0.9387442469596863,0.7597678899765015,0.051612500101327896,0.9298238754272461,0.9426074916445036,0.049830190448110476,0.06483516419045299,0.04649417929509081,0.06483516419045299,0.0556646717427719,0.07510826708034386,0.12493845752845434,0.8105670103092784,0.7457318461188254,0.03627084042191221,0.08276501971700302
grid_stage1,FORGE,0.0,15,30,750,20,0,0.31925612688064575,0.9833953976631165,0.9598676562309265,0.6513257622718811,0.02550709806382656,0.9675815105438232,0.9268103198774967,0.008284388801774735,0.36702428006775834,0.0036709650691762728,0.36702428006775834,0.1853476225684673,0.01690997046106426,0.008625581659289524,0.4344155844155844,0.06739130434782609,0.002678294745229979,0.006349259814406252,0.5844942927360535,0.9811608195304871,0.9671084880828857,0.7828275561332703,0.027267999947071075,0.9639558792114258,0.9612273270248514,0.003108810961184587,0.08788255223037833,0.00302628025561439,0.08788255223037833,0.04545441624299636,0.0495526349586883,0.05266144591987289,0.662987012987013,0.7508695652173913,0.02864225950683961,0.02561597925122522
grid_stage1,FORGE,10.0,15,10,4500,60,1,0.08730249851942062,0.9664309620857239,0.9093672037124634,0.5268667340278625,0.0529993437230587,0.9352437257766724,0.7640836631281828,0.007193898543851692,0.04175072295418553,0.0028851160598293525,0.04175072295418553,0.02231791950700744,0.0026256794521389306,0.009819577995990623,0.0205819730305181,0.06233269598470363,0.0018135712910059703,0.004698687350835323,0.31693196296691895,0.955390214920044,0.9139482378959656,0.6361610889434814,0.06771177053451538,0.9162499308586121,0.7707660700880108,0.06500165653017838,0.22907978890144892,0.04253726756471776,0.22907978890144892,0.13580852823308334,0.026840278844086848,0.09184193537426523,0.15046132008516677,0.3795411089866157,0.02124927778134429,0.06378654534606205
grid_stage1,FORGE,5.0,5,20,4500,60,2,0.20798759162425995,0.9716861844062805,0.9279611110687256,0.5898368954658508,0.043981343507766724,0.9453269243240356,0.897712601181264,0.0032710717372577084,0.03034364065605777,4.3830470580086094e-05,0.03034364065605777,0.015193735563318928,0.010051063279684571,0.01332213501694228,0.10760309278350516,0.13794673343956293,0.004899625723035046,0.00485579525245496,0.3140636682510376,0.913462221622467,0.8791440725326538,0.6137629747390747,0.10314244031906128,0.8463136553764343,0.878426898592345,0.04561685460619491,0.1124633613457211,0.04848148203396642,0.1124633613457211,0.08047242168984375,0.19085708745394608,0.14524023284775117,0.6804123711340206,0.5679490097882995,0.16500510377679484,0.11652362174282842
grid_stage1,FORGE,0.0,5,30,2000,40,0,0.34161266684532166,0.9826827049255371,0.9599721431732178,0.6621477007865906,0.027543306350708008,0.9662530422210693,0.927541268650471,0.007320268634508362,0.10796725014116318,0.0026277414271205545,0.10796725014116318,0.055297495784141865,0.01166573911554433,0.018986007750052693,0.18246753246753247,0.29043478260869565,0.005843552171410864,0.008471293598531418,0.31689348816871643,0.9489849805831909,0.9265924692153931,0.6329392194747925,0.07112989574670792,0.9050601720809937,0.9107602607479317,0.0433760545194148,0.021993224167137226,0.04814022893918053,0.04814022893918053,0.03506672655315888,0.1282375101673873,0.0848614556479725,0.6084415584415584,0.6304347826086957,0.11186860861481251,0.06372837967563198
grid_stage1,FORGE,5.0,10,10,2000,40,0,0.237023264169693,0.9806020855903625,0.9542601108551025,0.608812689781189,0.029293248429894447,0.9621661305427551,0.898623420637862,0.008066106610516748,0.1436871823828345,0.0038966870827923036,0.1436871823828345,0.07379193473281341,0.018750802688471253,0.010684696077954504,0.2519480519480519,0.1082608695652174,0.010801717650183718,0.006905030567391415,0.4794086813926697,0.9634968042373657,0.9463474750518799,0.7214527130126953,0.05004674568772316,0.93177729845047,0.9660747221856918,0.012892185636997802,0.03962168266516097,0.01845906633181125,0.03962168266516097,0.02904037449848611,0.10295817457939124,0.09006598894239344,0.862987012987013,0.9026086956521739,0.07705077692682279,0.05859171059501154
confirm_stage2,FORGE,5.0,10,30,4500,60,3,0.49851980805397034,0.9885495901107788,0.9748620986938477,0.7435346841812134,0.01711519993841648,0.9776103496551514,0.9586146366863932,0.006053904784927322,0.0923831647642901,0.0028185478801155987,0.0923831647642901,0.047600856322202845,0.013711327585302297,0.01976523237022962,0.35103626943005184,0.44341943419434193,0.004349779814864743,0.007168327694980342,0.39923107624053955,0.9634863138198853,0.9477255940437317,0.6813586950302124,0.051041752099990845,0.9311569333076477,0.9487934383027979,0.037154707502098164,0.02073813484248832,0.03617631011846166,0.03617631011846166,0.02845722248047499,0.06822434809982686,0.10537905560192502,0.8082901554404145,0.8290282902829028,0.04768580929271142,0.08386211941117308
grid_stage1,FORGE,5.0,15,30,4500,60,1,0.39161446690559387,0.9704245328903198,0.9328542351722717,0.6810194849967957,0.042984623461961746,0.943591296672821,0.8790546772410216,0.010734944337344017,0.21177231319555928,0.011231191959168732,0.21177231319555928,0.111501752577364,0.03290544483002181,0.02217050049267779,0.41731724627395317,0.2055449330783939,0.015519676446042241,0.004288484486873508,0.5317011475563049,0.9697825312614441,0.9413468837738037,0.7507418394088745,0.0426400750875473,0.9432283639907837,0.9322426238026388,0.05171421596936538,0.1906840347560818,0.020340270513882607,0.1906840347560818,0.1055121526349822,0.03176918588582133,0.08348340185518671,0.37260468417317244,0.5632887189292543,0.016354240225974193,0.0366945107398568
grid_stage1,FORGE,5.0,15,30,4500,60,0,0.31925612688064575,0.9833953976631165,0.9598676562309265,0.6513257622718811,0.02550709806382656,0.9675815105438232,0.9268103198774967,0.008284388801774735,0.36702428006775834,0.0036709650691762728,0.36702428006775834,0.1853476225684673,0.01690997046106426,0.008625581659289524,0.4344155844155844,0.06739130434782609,0.002678294745229979,0.006349259814406252,0.43777456879615784,0.9779092669487,0.9587744474411011,0.7078419327735901,0.032534874975681305,0.9574888348579407,0.9422756040481086,0.016869130614235717,0.05369847543760592,0.017423724788981302,0.05369847543760592,0.03556110011329361,0.030587782011216234,0.04745691262545195,0.4993506493506494,0.44565217391304346,0.01460888042852716,0.03203260521750846
grid_stage1,FORGE,10.0,5,10,750,20,0,0.346955806016922,0.9814274311065674,0.9589506983757019,0.6641916036605835,0.02983984351158142,0.9638820886611938,0.9066314566794987,0.002099118568193597,0.06730660643704123,0.0014113595020215555,0.06730660643704123,0.03435898296953139,0.018686587610771008,0.020785706178964605,0.2305194805194805,0.29782608695652174,0.011465757669662225,0.01005439816764067,0.37757423520088196,0.9524272680282593,0.9320625066757202,0.6650007367134094,0.0576196163892746,0.9116103053092957,0.9253091861042037,0.042045590406999594,0.1599887069452287,0.04083338726430344,0.1599887069452287,0.10041104710476607,0.13050644291279592,0.08846085250579633,0.8525974025974026,0.6926086956521739,0.10589224843950595,0.06505886117520251
grid_stage1,FORGE,5.0,15,10,750,20,1,0.08730249851942062,0.9664309620857239,0.9093672037124634,0.5268667340278625,0.0529993437230587,0.9352437257766724,0.7640836631281828,0.007193898543851692,0.04175072295418553,0.0028851160598293525,0.04175072295418553,0.02231791950700744,0.0026256794521389306,0.009819577995990623,0.0205819730305181,0.06233269598470363,0.0018135712910059703,0.004698687350835323,0.5931525230407715,0.9676694869995117,0.9433597922325134,0.7804110050201416,0.04756862297654152,0.9400990605354309,0.9403605696766443,0.04357782092936057,0.0028901883141292384,0.016057988852973513,0.016057988852973513,0.009474088583551376,0.061634370297577006,0.10521219122693758,0.6745919091554294,0.6717017208413002,0.033912178211465624,0.04997016706443914
grid_stage1,FORGE,10.0,5,30,2000,40,2,0.2101784497499466,0.9716383218765259,0.928041398525238,0.590908408164978,0.04357720911502838,0.9452429413795471,0.905545870987222,0.004172852737218062,0.0456261249738924,1.4468527788426798e-05,0.0456261249738924,0.022820296750840414,0.00987331135673195,0.014046164093950013,0.10051546391752578,0.14614158889141818,0.005086764205512079,0.0050722956777236525,0.31731879711151123,0.9332260489463806,0.8979626893997192,0.6252723932266235,0.07501618564128876,0.8783507347106934,0.8875566860332641,0.006244656488979025,0.1535329753755389,0.0031902847262622602,0.1535329753755389,0.07836163005090058,0.12423243487815913,0.1179877783891801,0.5837628865979382,0.4302299112223993,0.0999659748213678,0.09677569009510555
grid_stage1,FORGE,10.0,10,10,750,20,2,0.3956456184387207,0.9743659496307373,0.9412316679954529,0.685005784034729,0.035925302654504776,0.9508179426193237,0.9271766951342892,0.006282303567429554,0.12547529046913905,0.003135716316566179,0.12547529046913905,0.06430550339285261,0.0274384331975955,0.021156129630165946,0.3547036082474227,0.22922831777828365,0.010156515821708064,0.007020799505141885,0.601266622543335,0.9733238220214844,0.9520219564437866,0.7872952222824097,0.038812339305877686,0.9499931335449219,0.9450392235147533,0.002910470999957157,0.18359060571997166,0.0011711193925970226,0.18359060571997166,0.09238086255628433,0.06969491306315041,0.06678444206319326,0.7661082474226805,0.5825176417027088,0.032919360326641715,0.03174824093404469
grid_stage1,FORGE,0.0,10,20,750,20,1,0.4078245460987091,0.9703896641731262,0.9338738322257996,0.6891071200370789,0.042411912232637405,0.9435994029045105,0.8935200724238321,0.013503356962885495,0.24837326826858747,0.012763426429763115,0.24837326826858747,0.1305683473491753,0.03674415747934773,0.023240800516462233,0.46061036195883603,0.21223709369024857,0.01757398728895166,0.004810560859188544,0.5651351809501648,0.9627466201782227,0.9369378685951233,0.7639409303665161,0.04798460006713867,0.9313724040985107,0.9386406376301445,0.014408353523719289,0.056258795207536405,0.01203491876447789,0.056258795207536405,0.03414685698600715,0.08606393759788718,0.10047229112160647,0.7235628105039035,0.6673040152963671,0.05723181613917956,0.04519689737470167
grid_stage1,FORGE,5.0,15,30,4500,60,2,0.15433403849601746,0.9715830683708191,0.9247919917106628,0.5629585385322571,0.04089541733264923,0.9450138211250305,0.9143502973441526,0.009877045925948241,0.17537558287434787,0.0013179501536000168,0.17537558287434787,0.08834676651397394,0.012975890375541336,0.0030988444495930957,0.19039948453608246,0.015023901661734578,0.003606668935011909,0.002288718781411892,0.5021119713783264,0.9658512473106384,0.9393001794815063,0.7339816093444824,0.04778236150741577,0.9360861778259277,0.9248241589424733,0.027542430186473184,0.12303628253477294,0.029022155355761223,0.12303628253477294,0.07602921894526708,0.05658974856182535,0.08413217874829854,0.6349871134020618,0.5119508308672889,0.026046274242939777,0.055068429598701
grid_stage1,FORGE,0.0,10,20,4500,60,2,0.4595879316329956,0.9754995703697205,0.9459614157676697,0.7175437211990356,0.034426379948854446,0.9531242847442627,0.9390904992291109,0.007147280340964259,0.17229393177055347,0.0022188057606918905,0.17229393177055347,0.08725636876562268,0.0332557688578631,0.02610848851689884,0.4490979381443299,0.27680400637377645,0.011296359305886355,0.009077553545194465,0.5151214003562927,0.9507709741592407,0.9258280992507935,0.7329461574554443,0.0651385709643364,0.910616934299469,0.9450707022112449,0.06261680649109089,0.0665045110426381,0.05967722462724171,0.0665045110426381,0.0630908678349399,0.09406308577338246,0.15667989226447335,0.8682345360824743,0.8017300250398361,0.05318135420210956,0.11285857882935127
grid_stage1,FORGE,10.0,15,30,2000,40,1,0.39161446690559387,0.9704245328903198,0.9328542351722717,0.6810194849967957,0.042984623461961746,0.943591296672821,0.8790546772410216,0.010734944337344017,0.21177231319555928,0.011231191959168732,0.21177231319555928,0.111501752577364,0.03290544483002181,0.02217050049267779,0.41731724627395317,0.2055449330783939,0.015519676446042241,0.004288484486873508,0.5653731226921082,0.9685156345367432,0.9423478841781616,0.766944408416748,0.04495183750987053,0.9412846565246582,0.9270475098777698,0.034634224873352694,0.03169585850046208,0.012071354082797244,0.03169585850046208,0.021883606291629665,0.05374197709056291,0.0883762019639156,0.6089425124201562,0.5772466539196941,0.02863195737305001,0.040703311455847255
grid_stage1,FORGE,10.0,10,10,4500,60,2,0.3956456184387207,0.9743659496307373,0.9412316679954529,0.685005784034729,0.035925302654504776,0.9508179426193237,0.9271766951342892,0.006282303567429554,0.12547529046913905,0.003135716316566179,0.12547529046913905,0.06430550339285261,0.0274384331975955,0.021156129630165946,0.3547036082474227,0.22922831777828365,0.010156515821708064,0.007020799505141885,0.4635934829711914,0.9352095723152161,0.9082074761390686,0.6994014978408813,0.08142437040805817,0.8843839168548584,0.9472587587696859,0.04155486194777397,0.07719234970818145,0.037799958205831,0.07719234970818145,0.057496153957006225,0.13636804343610626,0.17792290538388023,0.9178479381443299,0.8406555884361484,0.09510037427696495,0.13290033248279595
grid_stage1,FORGE,5.0,10,10,4500,60,1,0.4000343680381775,0.970453143119812,0.9334275722503662,0.6852437257766724,0.043051403015851974,0.9436800479888916,0.8804836074333711,0.008434908131700884,0.21233941325024733,0.00916790605082489,0.21233941325024733,0.1107536596505361,0.03296686423241102,0.024531956100710135,0.42725337118523776,0.21491395793499043,0.015134493162996726,0.0059665871121718375,0.5195213556289673,0.9404886960983276,0.9131639003753662,0.7300050258636475,0.07727722823619843,0.8940945863723755,0.9532384821440514,0.040803176314067297,0.0787927106134153,0.01078319040004977,0.0787927106134153,0.04478795050673254,0.1361361053956945,0.1769392817097618,0.9332860184528035,0.8544933078393881,0.1000834563779932,0.11086664677804296
grid_stage1,FORGE,5.0,15,10,2000,40,2,0.0023806372191756964,0.9703408479690552,0.9149209260940552,0.48636072874069214,0.04927971214056015,0.9423943161964417,0.7335203626592198,0.00040587981509685437,0.002048713862963806,0.00029842999306999745,0.002048713862963806,0.0011735719280169018,0.00027470751729041434,0.0006805873323872687,0.0,0.002048713862963806,0.00028921401837359647,0.0005876440114435939,0.49611806869506836,0.9450289011001587,0.9193267822265625,0.7205734848976135,0.06634412705898285,0.9008721709251404,0.9353104585833686,0.06624968872271984,0.004032085370117788,0.05967595391191817,0.05967595391191817,0.03185401964101798,0.10453428996186413,0.17078397868458398,0.8547036082474226,0.8506715228773049,0.06492004083021435,0.12459599474213252
grid_stage1,FORGE,0.0,10,20,2000,40,0,0.3881899118423462,0.9827015995979309,0.9616404175758362,0.6854457855224609,0.02584860660135746,0.9663545489311218,0.9456632386961407,0.0178632994440101,0.38160926030491243,0.006098123026063773,0.38160926030491243,0.1938536916654881,0.02973158097521298,0.01186828153120288,0.5298701298701298,0.1482608695652174,0.012683164372039488,0.006585041345975715,0.5035038590431213,0.9676246643066406,0.9511827230453491,0.7355642318725586,0.046869534999132156,0.9392130374908447,0.9650913432224666,0.001401678155002306,0.04215132693393564,0.006607384771122091,0.04215132693393564,0.024379355852528865,0.08780341624213366,0.08640173808713135,0.8448051948051948,0.8869565217391304,0.06199920315197663,0.05539181838085454
grid_stage1,FORGE,0.0,15,30,750,20,1,0.39161446690559387,0.9704245328903198,0.9328542351722717,0.6810194849967957,0.042984623461961746,0.943591296672821,0.8790546772410216,0.010734944337344017,0.21177231319555928,0.011231191959168732,0.21177231319555928,0.111501752577364,0.03290544483002181,0.02217050049267779,0.41731724627395317,0.2055449330783939,0.015519676446042241,0.004288484486873508,0.5891041159629822,0.9706726670265198,0.9459052681922913,0.779888391494751,0.04150523617863655,0.9452527761459351,0.9439936246116537,0.03745427823373062,0.021201318483879183,0.010787395442043782,0.021201318483879183,0.015994356962961483,0.050548168166323744,0.08800244640005436,0.5908445706174592,0.6120458891013384,0.026112216729793927,0.03689961217183771
grid_stage1,FORGE,0.0,10,10,2000,40,1,0.4000343680381775,0.970453143119812,0.9334275722503662,0.6852437257766724,0.043051403015851974,0.9436800479888916,0.8804836074333711,0.008434908131700884,0.21233941325024733,0.00916790605082489,0.21233941325024733,0.1107536596505361,0.03296686423241102,0.024531956100710135,0.42725337118523776,0.21491395793499043,0.015134493162996726,0.0059665871121718375,0.5414875149726868,0.9483262896537781,0.9219185709953308,0.7449069023132324,0.06729275733232498,0.9071200489997864,0.9463989625083722,0.046870813183507054,0.06879674097274147,0.017666169039307844,0.06879674097274147,0.043231455006024655,0.11540705708933452,0.16227787027284157,0.8896380411639461,0.8208413001912046,0.0803909610322912,0.09805713007159904
grid_stage1,FORGE,0.0,5,10,2000,40,0,0.346955806016922,0.9814274311065674,0.9589506983757019,0.6641916036605835,0.02983984351158142,0.9638820886611938,0.9066314566794987,0.002099118568193597,0.06730660643704123,0.0014113595020215555,0.06730660643704123,0.03435898296953139,0.018686587610771008,0.020785706178964605,0.2305194805194805,0.29782608695652174,0.011465757669662225,0.01005439816764067,0.31759774684906006,0.924950122833252,0.9034340381622314,0.621273934841156,0.08777336031198502,0.864772379398346,0.9344053842275994,0.049250168411226064,0.045584415584415616,0.05276124828513179,0.05276124828513179,0.0491728319347737,0.19076159082152488,0.14151142241029882,0.9155844155844156,0.87,0.16605427420425872,0.11329302591912693
grid_stage1,FORGE,10.0,15,20,2000,40,1,0.3579302728176117,0.9694923758506775,0.9297961592674255,0.6637113094329834,0.04461351037025452,0.9417524337768555,0.8682352152395271,0.008544128382398875,0.17482301023059896,0.009786988061693062,0.17482301023059896,0.09230499914614601,0.029865184411755674,0.0213210560293568,0.3637331440738112,0.18891013384321223,0.01476535918341144,0.004978371121718377,0.5792388916015625,0.9697970151901245,0.9444460868835449,0.7745179533958435,0.04434388130903244,0.9436396956443787,0.92531144532666,0.03594133268184928,0.05776441260566123,0.014582596064465644,0.05776441260566123,0.03617350433506344,0.051976169271872985,0.08791750195372226,0.6352022711142654,0.5774378585086042,0.025598639019066574,0.04018123508353222
grid_stage1,FORGE,5.0,10,30,750,20,0,0.38174694776535034,0.9827846884727478,0.9614923596382141,0.6822658181190491,0.024964751675724983,0.9665021300315857,0.9522072115154704,0.01643107946791872,0.3343817052512705,0.006272311305331079,0.3343817052512705,0.17032700827830077,0.028104799006806798,0.011673719538888079,0.4922077922077922,0.15782608695652173,0.012284740360352384,0.006012429055021305,0.5762355327606201,0.9785149097442627,0.9642637372016907,0.7773752212524414,0.030060844495892525,0.9591032862663269,0.9667182829910095,0.01637775031929102,0.09620553359683792,0.02379196180851838,0.09620553359683792,0.05999874770267815,0.07040113018536752,0.0540233798660765,0.7272727272727273,0.8234782608695652,0.048010093408296074,0.024218131599777693
grid_stage1,FORGE,10.0,5,30,750,20,2,0.2101784497499466,0.9716383218765259,0.928041398525238,0.590908408164978,0.04357720911502838,0.9452429413795471,0.905545870987222,0.004172852737218062,0.0456261249738924,1.4468527788426798e-05,0.0456261249738924,0.022820296750840414,0.00987331135673195,0.014046164093950013,0.10051546391752578,0.14614158889141818,0.005086764205512079,0.0050722956777236525,0.3614714443683624,0.9585690498352051,0.9243825674057007,0.6600202322006226,0.05372894927859306,0.9221869111061096,0.9095754369632335,0.051436693083025016,0.15885416055533524,0.04997911475445978,0.15885416055533524,0.1044166376548975,0.09173615150927542,0.0402994584262504,0.47777061855670105,0.3189164580013658,0.07135079959169785,0.021371684837238072
grid_stage1,FORGE,5.0,15,10,2000,40,0,0.16352201998233795,0.9824618697166443,0.9534501433372498,0.5729919672012329,0.03063560649752617,0.9656441807746887,0.8004947107184416,0.0014757515456185121,0.10735177865612648,0.0019160815098318831,0.10735177865612648,0.05463393008297918,0.006485722847724646,0.005009971302106134,0.1590909090909091,0.05173913043478261,0.0012838107043251139,0.003199892214156997,0.4156171381473541,0.9538102149963379,0.9347441792488098,0.6847136616706848,0.06003960967063904,0.9143871665000916,0.9543793027094989,0.01291115888092921,0.027577639751552807,0.008907465499340794,0.027577639751552807,0.0182425526254468,0.10372875551179417,0.11663991439272338,0.8428571428571429,0.8704347826086957,0.07853379963699146,0.08744126513633226
grid_stage1,FORGE,0.0,15,20,750,20,2,0.037892550230026245,0.9708314538002014,0.9174166321754456,0.5043619871139526,0.04346417635679245,0.9433795213699341,0.8890324580019001,0.002795129438100516,0.04208788407518053,0.0007470240728467683,0.04208788407518053,0.02141745407401365,0.0030702604873634543,0.0002751310492629384,0.04413659793814433,0.002048713862963806,0.0009016672337529772,0.00015464316090620892,0.5579819679260254,0.9702184796333313,0.9466161131858826,0.764100193977356,0.04143312945961952,0.9441966414451599,0.9380481083842666,0.009943376180747934,0.007413020597435982,0.0027149030203482555,0.007413020597435982,0.005063961808892119,0.06374830327709909,0.07369167945784702,0.6195231958762887,0.6121101752788527,0.03439945559714189,0.03711435861749014
grid_stage1,FORGE,10.0,5,20,750,20,1,0.20554578304290771,0.9697766304016113,0.9201708436012268,0.5876612067222595,0.044832777231931686,0.9417685866355896,0.9087680066101579,0.0023523301385682633,0.12065918765868691,0.00048690508028252286,0.12065918765868691,0.06057304636948472,0.009504652519730983,0.0071523223811627195,0.19446415897799857,0.07380497131931166,0.0011395005456763176,0.0006525954653937947,0.4107173681259155,0.955654501914978,0.9202829599380493,0.6831859350204468,0.055789098143577576,0.9175162315368652,0.9134244199500257,0.042325003690438776,0.3816628149820805,0.0019213869876997247,0.3816628149820805,0.1917921009848901,0.0549703651383472,0.09729536882878598,0.19481902058197303,0.5764818355640535,0.0486454387879566,0.05056682577565633
grid_stage1,FORGE,5.0,5,10,4500,60,1,0.19453021883964539,0.9694275856018066,0.9191294312477112,0.5819789171218872,0.046401187777519226,0.9410910606384277,0.8985449687591203,0.0036947638596720855,0.13770068678951347,0.000514754356409142,0.13770068678951347,0.0691077205729613,0.009980652888247397,0.006285889028575312,0.19907735982966643,0.061376673040152964,0.0014283880079604546,0.0009136336515513126,0.20468822121620178,0.8565974831581116,0.8142824172973633,0.5306428670883179,0.1515764743089676,0.7570087313652039,0.7396344767559898,0.09170672754369896,0.14608804096039252,0.12026272992255119,0.14608804096039252,0.13317538544147184,0.28415686515370203,0.19245013761000307,0.38679914833215046,0.532887189292543,0.27951466906336264,0.15925193914081145
grid_stage1,FORGE,5.0,5,30,750,20,0,0.34161266684532166,0.9826827049255371,0.9599721431732178,0.6621477007865906,0.027543306350708008,0.9662530422210693,0.927541268650471,0.007320268634508362,0.10796725014116318,0.0026277414271205545,0.10796725014116318,0.055297495784141865,0.01166573911554433,0.018986007750052693,0.18246753246753247,0.29043478260869565,0.005843552171410864,0.008471293598531418,0.40597331523895264,0.9785157442092896,0.9582328200340271,0.6922445297241211,0.03487439453601837,0.9585313200950623,0.925071270553377,0.02100349764099415,0.2677809147374365,0.010434966301971783,0.2677809147374365,0.13910794051970413,0.022432467143285242,0.04343596478427939,0.2396103896103896,0.5073913043478261,0.015029439107530214,0.025464405409501997
grid_stage1,FORGE,0.0,5,20,750,20,1,0.20554578304290771,0.9697766304016113,0.9201708436012268,0.5876612067222595,0.044832777231931686,0.9417685866355896,0.9087680066101579,0.0023523301385682633,0.12065918765868691,0.00048690508028252286,0.12065918765868691,0.06057304636948472,0.009504652519730983,0.0071523223811627195,0.19446415897799857,0.07380497131931166,0.0011395005456763176,0.0006525954653937947,0.4357967972755432,0.954918384552002,0.921222448348999,0.6953575611114502,0.05403130501508713,0.9165080785751343,0.9268824290114067,0.04037091413130654,0.38655814098658314,0.0028867870642767315,0.38655814098658314,0.19472246402542995,0.06390688818597795,0.1042778023172845,0.24556422995031937,0.6321223709369025,0.055691083006997495,0.052804295942720764
grid_stage1,FORGE,10.0,10,30,750,20,2,0.4335537552833557,0.9750722050666809,0.9440678954124451,0.7043129801750183,0.03516032174229622,0.9522460103034973,0.9373574431460245,0.012318103103009754,0.2348858950861375,0.0036013045694949335,0.2348858950861375,0.11924359982781621,0.033546635640876475,0.02122853253786672,0.4568298969072165,0.22194400182107898,0.011194283769989792,0.007592979200494858,0.5877551436424255,0.9728708863258362,0.9508213400840759,0.7803130149841309,0.03778963163495064,0.9490919709205627,0.9450326835744627,0.017400783011683872,0.05636471213575478,0.013186824592114194,0.05636471213575478,0.034775768363934485,0.05705836726779135,0.07445915027947522,0.666881443298969,0.6105167311632143,0.024855392990813203,0.0380422175829274
grid_stage1,FORGE,5.0,5,30,2000,40,1,0.22323760390281677,0.9700984954833984,0.9216201305389404,0.5966680645942688,0.04371148720383644,0.9424138069152832,0.910535126741706,0.001038298012952736,0.10907509360068501,0.0003672427281333795,0.10907509360068501,0.054721168164409195,0.009719620428093234,0.008681322415140498,0.19836763662171752,0.08929254302103251,0.0011876484560570072,0.0008204057279236277,0.2649599611759186,0.939063310623169,0.8953076004981995,0.6020116209983826,0.0824175477027893,0.8874568343162537,0.8237524884117753,4.0394980202737574e-05,0.14286456771342926,0.020762138090122166,0.14286456771342926,0.08181335290177572,0.08818290698031508,0.08822330196051782,0.21965933286018452,0.3625239005736138,0.08223663093021763,0.061474492840095464
grid_stage1,FORGE,5.0,5,10,750,20,2,0.22629240155220032,0.9717442989349365,0.9290639162063599,0.5990183353424072,0.04487987607717514,0.945479691028595,0.8796892788735514,0.0030826355768103653,0.010033681747672607,0.0007680184999313468,0.010033681747672607,0.005400850123801977,0.011586193523366298,0.014668829100176663,0.1333762886597938,0.14340997040746642,0.0051548145627764545,0.005922833062707801,0.43467435240745544,0.9590886831283569,0.9290636777877808,0.6968815326690674,0.05119772627949715,0.9236990213394165,0.9174278743860135,0.030356716373483417,0.14938171904224384,0.02992761105755954,0.14938171904224384,0.08965466504990169,0.09372374119320018,0.06336702481971676,0.5998711340206185,0.4504894149783747,0.06699557672677782,0.03706796566921828
grid_stage1,FORGE,10.0,10,30,750,20,0,0.38174694776535034,0.9827846884727478,0.9614923596382141,0.6822658181190491,0.024964751675724983,0.9665021300315857,0.9522072115154704,0.01643107946791872,0.3343817052512705,0.006272311305331079,0.3343817052512705,0.17032700827830077,0.028104799006806798,0.011673719538888079,0.4922077922077922,0.15782608695652173,0.012284740360352384,0.006012429055021305,0.6397136449813843,0.9834918975830078,0.9713131785392761,0.811602771282196,0.023512201383709908,0.9684302806854248,0.9722033546438876,0.003476508055740561,0.07845285149632975,0.009857214840570606,0.07845285149632975,0.044155033168450174,0.05417612055310587,0.05069961249736531,0.7441558441558441,0.8226086956521739,0.030656514232591085,0.02079929939202048
grid_stage1,FORGE,0.0,15,20,4500,60,2,0.037892550230026245,0.9708314538002014,0.9174166321754456,0.5043619871139526,0.04346417635679245,0.9433795213699341,0.8890324580019001,0.002795129438100516,0.04208788407518053,0.0007470240728467683,0.04208788407518053,0.02141745407401365,0.0030702604873634543,0.0002751310492629384,0.04413659793814433,0.002048713862963806,0.0009016672337529772,0.00015464316090620892,0.4516530930995941,0.9564539790153503,0.9275519251823425,0.704053521156311,0.05755866318941116,0.9193153977394104,0.9059932601714724,0.0277773158705326,0.11795710608019794,0.028990730802589328,0.11795710608019794,0.07347391844139363,0.07523754120612759,0.1030148570766602,0.6494845360824743,0.5315274300022763,0.04491323579448792,0.07390396659707725
