config_id,fold,delta_scale,ffnn_opt,reinforce_opt,alpha_f1_minority,alpha_f1_majority,alpha_f1_weighted,alpha_f1_macro,alpha_brier,alpha_acc,alpha_auc,alpha_dp_diff,alpha_eo_tpr_diff,alpha_eod_fpr_diff,alpha_eod_max_diff,alpha_eod_avg_diff,alpha_dp_rate_g0,alpha_dp_rate_g1,alpha_tpr_g0,alpha_tpr_g1,alpha_fpr_g0,alpha_fpr_g1,beta_f1_minority,beta_f1_majority,beta_f1_weighted,beta_f1_macro,beta_brier,beta_acc,beta_auc,beta_dp_diff,beta_eo_tpr_diff,beta_eod_fpr_diff,beta_eod_max_diff,beta_eod_avg_diff,beta_dp_rate_g0,beta_dp_rate_g1,beta_tpr_g0,beta_tpr_g1,beta_fpr_g0,beta_fpr_g1
0012,1,0.08120267865702678,adamw,adam,0.42343854904174805,0.9709061980247498,0.9353703856468201,0.6971724033355713,0.039875131100416183,0.9446075558662415,0.9063837155606983,0.009036627219891485,0.1768839215803351,0.013211392079044391,0.1768839215803351,0.09504765682968976,0.035454350029174214,0.02641772280928273,0.4283179559971611,0.251434034416826,0.01768633241317327,0.004474940334128878,0.5526732802391052,0.9696264266967773,0.9425622224807739,0.7611498832702637,0.04301413521170616,0.9431154727935791,0.929112106621098,0.01754602184609738,0.06520049341368728,0.0020889003955712818,0.06520049341368728,0.033644696904629276,0.05392623529773055,0.07147225714382793,0.5837473385379702,0.518546845124283,0.029964049560249086,0.027875149164677804
0012,2,0.08120267865702678,adamw,adam,0.4485614597797394,0.9753009080886841,0.9451428055763245,0.7119311690330505,0.03537910804152489,0.952719509601593,0.9348609666772997,0.01213886109629966,0.2399693250273983,0.003341544574733544,0.2399693250273983,0.12165543480106591,0.03488785469588262,0.02274899359958296,0.47648195876288657,0.23651263373548828,0.011568560734943858,0.008227016160210314,0.5513443350791931,0.9690772891044617,0.9451602101325989,0.7602108120918274,0.04349987581372261,0.9421423077583313,0.9368532626438453,0.015911258503607084,0.08174409381372894,0.013385612613830637,0.08174409381372894,0.04756485321377979,0.06331200310257902,0.0792232616061861,0.6688144329896907,0.5870703391759617,0.03133718952024498,0.04472280213407562
0013,0,0.19690426604385908,adamw,adam,0.6361516714096069,0.9857890009880066,0.973402738571167,0.8109703063964844,0.021807100623846054,0.9726463556289673,0.9584184335796152,0.005034515051586162,0.030897797854319564,0.007058116785039675,0.030897797854319564,0.01897795731967962,0.04261740656706195,0.03758289151547579,0.6935064935064935,0.662608695652174,0.020430297932622073,0.013372181147582398,0.5038385391235352,0.969292938709259,0.9528037309646606,0.7365657091140747,0.04680996760725975,0.9421652555465698,0.9565255714197471,0.033833156600359876,0.05368153585544888,0.04045988781922313,0.05368153585544888,0.04707071183733601,0.10038957147138149,0.06655641487102161,0.7967532467532468,0.8504347826086956,0.07665235291513568,0.036192465095912556
0013,1,0.19690426604385908,adamw,adam,0.537235677242279,0.9742895364761353,0.9459205269813538,0.7557625770568848,0.03895978257060051,0.9512856006622314,0.8995605990373097,0.002729927675852034,0.08757658700487309,0.012176204823892027,0.08757658700487309,0.04987639591438256,0.03906273991954058,0.041792667595392616,0.49254790631653655,0.40497131931166347,0.018552994800025677,0.006376789976133651,0.5431668162345886,0.9695455431938171,0.9418694972991943,0.7563561797142029,0.04543096944689751,0.9428976774215698,0.9366811325852029,0.026204600237693353,0.1440400213324069,0.005247083240191193,0.1440400213324069,0.07464355228629904,0.047646101403433345,0.0738507016411267,0.42938254080908445,0.5734225621414913,0.03038133145021506,0.025134248210023868
0013,2,0.19690426604385908,adamw,adam,0.43388721346855164,0.9708630442619324,0.9401187896728516,0.7023751139640808,0.04250694438815117,0.9445785284042358,0.9117420881161138,0.0053071326664755475,0.13886636659540363,0.008831489914769203,0.13886636659540363,0.07384892825508642,0.037845000323185315,0.04315213298966086,0.452319587628866,0.31345322103346235,0.015957808778496087,0.02478929869326529,0.43486589193344116,0.9589163064956665,0.9289121627807617,0.6968910694122314,0.05232281610369682,0.9234011769294739,0.9030852926046274,0.036899994726488757,0.0006869380997415186,0.04567432060863212,0.04567432060863212,0.02318062935418682,0.0977473983582186,0.06084740363172985,0.5151417525773195,0.514454814477578,0.0757060224566179,0.030031701847985773
0014,0,0.19391275354122212,adamw,adam,0.5063848495483398,0.9839839935302734,0.9670645594596863,0.7451844215393066,0.021618714556097984,0.9689745903015137,0.9613581642636253,0.012852132900416865,0.27884246188594014,0.0052517229766024815,0.27884246188594014,0.1420470924312713,0.03474035703583201,0.021888224135415146,0.6162337662337662,0.3373913043478261,0.014918765770950462,0.00966704279434798,0.5072292685508728,0.9713901281356812,0.954946756362915,0.7393096685409546,0.041055165231227875,0.9459199905395508,0.9550536773906877,0.027419473775111794,0.10618294748729529,0.03553298829893796,0.10618294748729529,0.07085796789311663,0.08992251380624171,0.06250304003112991,0.7220779220779221,0.8282608695652174,0.0683739873389703,0.032840999040032334
0014,1,0.19391275354122212,adamw,adam,0.410956472158432,0.9719258546829224,0.9355136156082153,0.6914411783218384,0.040068935602903366,0.9464061260223389,0.8997978383794182,0.012975248395085775,0.11120399181986326,0.00684406793612699,0.11120399181986326,0.05902402987799513,0.019915241224702885,0.03289048961978866,0.2157558552164656,0.32695984703632885,0.01105797008409835,0.00421390214797136,0.5723266005516052,0.9744120240211487,0.9483128190040588,0.773369312286377,0.038816288113594055,0.9517130851745605,0.9182263168016226,0.027777621753402933,0.1085018869409573,0.0006150038503006765,0.1085018869409573,0.05455844539562899,0.034809446304087464,0.0625870680574904,0.42725337118523776,0.5357552581261951,0.017060409578224304,0.016445405727923627
0014,2,0.19391275354122212,adamw,adam,0.4194945991039276,0.9743544459342957,0.9425863027572632,0.6969245076179504,0.0374540239572525,0.9508790373802185,0.9236591170687292,0.0001638614782272195,0.1318359397917493,0.00368579793042831,0.1318359397917493,0.0677608688610888,0.027276840540365846,0.027440702018593065,0.3872422680412371,0.25540632824948784,0.00826811840762164,0.01195391633804995,0.5680683255195618,0.9733483195304871,0.9501442909240723,0.7707083225250244,0.038288556039333344,0.949794590473175,0.931385054595643,0.01835135723483465,0.018067271385357686,0.010553559111822083,0.018067271385357686,0.014310415248589885,0.04930191972076789,0.06765327695560254,0.5660438144329897,0.5841110858183474,0.02201429057502552,0.0325678496868476
0015,0,0.20319329496715166,sgd,adamw,0.176762655377388,0.9804254770278931,0.9519549012184143,0.5785940885543823,0.029857181012630463,0.9617602229118347,0.8697309866318366,0.005265002310387217,0.053704121964991525,0.004011686179843857,0.053704121964991525,0.02885790407241769,0.014020291964553276,0.00875528965416606,0.14805194805194805,0.09434782608695652,0.009451502943910752,0.005439816764066895,0.4530477821826935,0.9605976939201355,0.9426172375679016,0.7068227529525757,0.055289700627326965,0.9264910817146301,0.9563252855853379,0.015677285362092758,0.029745906267645505,0.011639210450359136,0.029745906267645505,0.02069255835900232,0.09005094396164219,0.10572822932373495,0.8415584415584415,0.871304347826087,0.06443401655673116,0.0760732270070903
0015,1,0.20319329496715166,sgd,adamw,0.3732406795024872,0.9702808856964111,0.9315272569656372,0.6717607975006104,0.044332701712846756,0.9432525634765625,0.8727145086184636,0.0095971024833983,0.23832383190823267,0.007423962738113824,0.23832383190823267,0.12287389732317325,0.030187636274299053,0.020590533790900752,0.4151880766501065,0.17686424474187382,0.01277524555434294,0.005351282816229117,0.5416898131370544,0.9523021578788757,0.9256495237350464,0.7469959855079651,0.06319940090179443,0.9135964512825012,0.9418701688223255,0.02816065356488133,0.06291010941679209,0.0004651377336667428,0.06291010941679209,0.03168762357522942,0.11024782728864048,0.1384084808535218,0.8275372604684174,0.7646271510516253,0.0778070231751942,0.07734188544152745
0015,2,0.20319329496715166,sgd,adamw,0.38824543356895447,0.9745820760726929,0.9410117268562317,0.6814137697219849,0.03594999015331268,0.9511921405792236,0.9263206788109009,0.0004960060148765898,0.05241930989085258,0.00012916965962219383,0.05241930989085258,0.02627423977523739,0.022267468166246526,0.022763474181123115,0.3012242268041237,0.2488049169132711,0.0075365770670296015,0.007407407407407408,0.4448707699775696,0.9317582249641418,0.9038817882537842,0.6883144974708557,0.0727984830737114,0.8784576654434204,0.9329987909403571,0.0993962251749355,0.02953313143449865,0.09667850536622027,0.09667850536622027,0.06310581840035946,0.10926895481869305,0.20866517999362855,0.8679123711340206,0.838379239699522,0.06920721333787003,0.1658857187040903
0016,0,0.23940098049160918,adam,adam,0.4703880846500397,0.9837155342102051,0.9655303955078125,0.7270517945289612,0.02233314700424671,0.968402624130249,0.9611737119020294,0.01767201464837436,0.3881366459627329,0.006084173156827702,0.3881366459627329,0.1971104095597803,0.034290851491930306,0.016618836843555945,0.6285714285714286,0.24043478260869566,0.014033379078312452,0.00794920592148475,0.4287726879119873,0.9621111154556274,0.9432170987129211,0.6954419016838074,0.055138830095529556,0.9289358258247375,0.937025693215692,0.032917217783527755,0.045087521174477674,0.03557009500329536,0.045087521174477674,0.04032880808888652,0.1077100903292093,0.07479287254568154,0.7798701298701298,0.7347826086956522,0.08479791048740537,0.04922781548411001
0016,1,0.23940098049160918,adam,adam,0.40400001406669617,0.9710161089897156,0.9342113733291626,0.6875080466270447,0.03916895017027855,0.944720447063446,0.9076112504076796,0.004922693834036367,0.02861188725307262,0.010174534212058873,0.02861188725307262,0.019393210732565745,0.025504406842121425,0.03042710067615779,0.2700496806245564,0.29866156787762904,0.014444373114206844,0.0042698389021479715,0.5140658020973206,0.9685536026954651,0.9390529990196228,0.7413097023963928,0.04348810389637947,0.9409297704696655,0.9088296606851902,0.021716551298615036,0.18646939166000592,0.010760269150649409,0.18646939166000592,0.09861483040532766,0.04634093910266253,0.06805749040127756,0.3601845280340667,0.5466539196940726,0.03214675483084034,0.02138648568019093
0016,2,0.23940098049160918,adam,adam,0.4600650370121002,0.9754693508148193,0.9459601640701294,0.7177671790122986,0.03571544587612152,0.9530708193778992,0.9313229157081979,0.006323989409330783,0.2078592406851575,0.0007412190348314654,0.2078592406851575,0.10430022985999447,0.03299722060629565,0.02667323119696487,0.47100515463917525,0.26314591395401776,0.009867301803334467,0.010608520838165932,0.5679330825805664,0.9713863730430603,0.9482868909835815,0.7696597576141357,0.04188641905784607,0.9463273882865906,0.9335574347470231,0.0001312518562985171,0.22354030603983377,0.005036467030449052,0.22354030603983377,0.11428838653514141,0.06689936009307737,0.06703061194937589,0.7471005154639175,0.5235602094240838,0.03097992514460701,0.03601639217505606
0017,0,0.2807706099550442,sgd,adamw,0.48796334862709045,0.9834920167922974,0.9659374356269836,0.7357276678085327,0.02258044108748436,0.9680151343345642,0.9639782104813256,0.019401589814023776,0.41574251835121395,0.007029231411382474,0.41574251835121395,0.2113858748812982,0.0380795410762447,0.018677951262220924,0.6792207792207792,0.2634782608695652,0.016224711142591528,0.009195479731209055,0.6257405877113342,0.9822995066642761,0.9696680903434753,0.8040200471878052,0.027368102222681046,0.9661977291107178,0.9662587249732996,0.016004295659034995,0.013433088650479874,0.012646482638979727,0.013433088650479874,0.0130397856447298,0.04578535040027398,0.06178964605930898,0.7896103896103897,0.8030434782608695,0.020430297932622073,0.0330767805716018
0017,1,0.2807706099550442,sgd,adamw,0.3813354969024658,0.9707714319229126,0.9325114488601685,0.6760534644126892,0.040492188185453415,0.9441800713539124,0.905188067408041,0.008060294854055475,0.18136603397715043,0.00965765519025281,0.18136603397715043,0.09551184458370161,0.0291435064336824,0.021083211579626924,0.3828956706884315,0.20152963671128107,0.013144379533928227,0.0034867243436754176,0.6515512466430664,0.9747422337532043,0.9537640810012817,0.813146710395813,0.03820178285241127,0.9528986811637878,0.9269247622339106,0.009220215533811638,0.20159993052040492,0.009101283725945007,0.20159993052040492,0.10535060712317497,0.06588766391303012,0.07510787944684176,0.8094393186657204,0.6078393881453155,0.03225909995506195,0.023157816229116945
0017,2,0.2807706099550442,sgd,adamw,0.5007584691047668,0.9763057231903076,0.9490786194801331,0.7385320663452148,0.033315833657979965,0.9547585844993591,0.9428745394765032,0.009810374973606002,0.25340828954686573,0.0009198584575720644,0.25340828954686573,0.1271640740022189,0.03853984874927283,0.02872947377566683,0.5447809278350515,0.29137263828818577,0.011806736985369173,0.010886878527797109,0.530307948589325,0.9642772078514099,0.9394305944442749,0.7472925782203674,0.05089364945888519,0.9336041808128357,0.9294392772973205,0.059956420591108776,0.02532951321338306,0.053423795109966477,0.053423795109966477,0.03937665416167477,0.0524852950681921,0.11244171565930088,0.6398195876288659,0.665149100842249,0.021469887716910514,0.07489368282687699
0018,0,0.18044752518018464,adam,adam,0.5417867302894592,0.984846293926239,0.9691504836082458,0.7633165121078491,0.022893987596035004,0.9706628322601318,0.9556979044621651,0.010228740602857167,0.30793901750423486,0.001669760690080858,0.30793901750423486,0.15480438909715785,0.034419281647330796,0.02419054104447363,0.674025974025974,0.3660869565217391,0.012616760370091637,0.01094699968001078,0.584378182888031,0.978279173374176,0.9643248319625854,0.7813286781311035,0.0305549968034029,0.9587157964706421,0.9661539866876284,0.017209672405249406,0.0523884810841333,0.01945839081160223,0.0523884810841333,0.03592343594786776,0.07369750417398005,0.056487831768730644,0.8506493506493507,0.7982608695652174,0.047213245384921866,0.027754854573319637
0018,1,0.18044752518018464,adam,adam,0.442905992269516,0.9716975688934326,0.9373739957809448,0.7073017954826355,0.04063931107521057,0.9461318850517273,0.907118260014692,0.0030419826282427447,0.03677981074952469,0.009988073576825142,0.03677981074952469,0.023383942163174916,0.030341184780272087,0.03338316740851483,0.3537970191625266,0.3170172084130019,0.015712268087565,0.005724194510739857,0.5508918762207031,0.9666236042976379,0.9396387338638306,0.7587577104568481,0.049035925418138504,0.9378649592399597,0.9197245525681516,0.00404368537479452,0.13567261540465753,0.03114146969753613,0.13567261540465753,0.08340704255109682,0.07152289408224058,0.0755665794570351,0.49893541518807666,0.6346080305927342,0.052192334852667395,0.021050865155131264
0018,2,0.18044752518018464,adam,adam,0.5351970791816711,0.9738478660583496,0.9487332105636597,0.754522442817688,0.03868464007973671,0.9504818916320801,0.9239793099520717,0.005782589658831078,0.17121728628722827,0.009456126738147167,0.17121728628722827,0.09033670651268771,0.046231659233404436,0.052014248892235514,0.5982603092783505,0.42704302299112223,0.017080639673358284,0.02653676641150545,0.5071352124214172,0.9658754467964172,0.9396105408668518,0.7365053296089172,0.04904366284608841,0.936170220375061,0.9193624162776213,0.011847596052834766,0.19939106204575696,0.008363462835536267,0.19939106204575696,0.10387726244064661,0.07850171288216663,0.06665411682933187,0.6903994845360825,0.4910084224903255,0.04618917999319497,0.0378257171576587
0019,0,0.28744121830803016,sgd,adamw,0.5131237506866455,0.9839127659797668,0.9672346115112305,0.7485182285308838,0.022055773064494133,0.9688546657562256,0.9648706061303461,0.019128756509772225,0.4038904573687182,0.007319388766049111,0.4038904573687182,0.20560492306738365,0.039428057707949826,0.0202993011981776,0.7051948051948052,0.30130434782608695,0.01673380849085838,0.00941441972480927,0.4068284332752228,0.9527584314346313,0.9334182739257812,0.6797934174537659,0.06951245665550232,0.912486732006073,0.941062409337988,0.038051720130085606,0.0017221908526255936,0.04290346495225511,0.04290346495225511,0.022312827902440352,0.1337600068496083,0.09570828671952268,0.8461038961038961,0.8478260869565217,0.10947806454468989,0.06657459959243478
0019,1,0.28744121830803016,sgd,adamw,0.46909239888191223,0.9731082916259766,0.9403928518295288,0.7211003303527832,0.038656022399663925,0.9488095641136169,0.9046917707786404,0.007594542704433518,0.22726287034863285,0.0102776756448794,0.22726287034863285,0.11877027299675613,0.03511654331603353,0.027522000611600015,0.49609652235628104,0.2688336520076482,0.014267830776144316,0.003990155131264916,0.6124899983406067,0.9706017374992371,0.9473568797111511,0.7915458679199219,0.043269939720630646,0.9453495740890503,0.9289904837406473,0.026082272722153674,0.0185927125132479,0.004015269274753805,0.0185927125132479,0.011303990894000852,0.06373798482940761,0.08982025755156128,0.6533002129169624,0.6718929254302103,0.037073890993130895,0.03305862171837709
0019,2,0.28744121830803016,sgd,adamw,0.5151389837265015,0.9764696955680847,0.9500564932823181,0.7458043098449707,0.03344350680708885,0.9551175236701965,0.9421763229168697,0.00761917919675946,0.24927441384020033,0.0008832918482927967,0.24927441384020033,0.12507885284424655,0.03933165276969815,0.03171247357293869,0.5625,0.3132255861597997,0.01170466144947261,0.012587953297765407,0.5773544311523438,0.9714224934577942,0.9488604068756104,0.7743884325027466,0.04033403843641281,0.9464648365974426,0.9386953852652352,0.027315965534804483,0.04487105775120204,0.02299297026076262,0.04487105775120204,0.03393201400598233,0.055006140520974724,0.0823221060557792,0.6649484536082474,0.6200773958570454,0.02279686968356584,0.04578983994432846
0020,0,0.2990644598383932,adamw,adam,0.44930729269981384,0.9833775758743286,0.964457631111145,0.7163424491882324,0.02262732945382595,0.9677291512489319,0.960735694829675,0.01953656707472454,0.41924901185770747,0.006788631301748675,0.41924901185770747,0.21301882157972807,0.034290851491930306,0.014754284417205766,0.6227272727272727,0.20347826086956522,0.014232591084156004,0.007443959782407329,0.6034196615219116,0.980349063873291,0.9669959545135498,0.7918843626976013,0.030522828921675682,0.9625536203384399,0.9648122997465449,0.002115310203379621,0.009124788255223004,0.0016000557049394674,0.009124788255223004,0.005362421980081236,0.05779356993021961,0.059908880133599234,0.7987012987012987,0.8078260869565217,0.03253796095444685,0.030937905249507385
0020,1,0.2990644598383932,adamw,adam,0.40949195623397827,0.9708298444747925,0.9343937039375305,0.690160870552063,0.03923766687512398,0.9444059133529663,0.9047061113781345,0.0012313050050636772,0.012091892192637566,0.011910455267029002,0.012091892192637566,0.012001173729833284,0.028652151214568683,0.02988345621963236,0.3048261178140525,0.29273422562141493,0.016161648584451436,0.004251193317422434,0.617344081401825,0.9735772013664246,0.9504542350769043,0.7954606413841248,0.03873627260327339,0.9505677819252014,0.9233686525833784,0.020984650666109238,0.12606638286785177,0.0017584449021666657,0.12606638286785177,0.06391241388500922,0.05431010656266314,0.07529475722877238,0.6962384669978708,0.5701720841300191,0.025277652949861975,0.02703609785202864
0020,2,0.2990644598383932,adamw,adam,0.46003174781799316,0.975573718547821,0.9460566639900208,0.7178027629852295,0.03551551699638367,0.9532617330551147,0.9321327861480639,0.008015691701401019,0.2224588203820042,0.00017274230390475036,0.2224588203820042,0.11131578134295447,0.033530476375153516,0.025514784673752497,0.47809278350515466,0.25563396312315045,0.0100544402858115,0.00988169798190675,0.5752794742584229,0.972996711730957,0.9502256512641907,0.7741380929946899,0.03956373408436775,0.9492217898368835,0.9324178227328033,0.0240069734122764,0.05751601364401193,0.020700048647612938,0.05751601364401193,0.03910803114581243,0.049641264300950165,0.07364823771322657,0.6343427835051546,0.5768267698611427,0.018764886015651582,0.03946493466326452
0021,0,0.1967686754281583,adamw,adam,0.4387604594230652,0.983753502368927,0.9644465446472168,0.7112569808959961,0.02354075014591217,0.9684210419654846,0.9584895497086862,0.017694855421670534,0.3831394692264258,0.006081761258322655,0.3831394692264258,0.19461061524237422,0.030908857399717455,0.013214001978046922,0.577922077922078,0.19478260869565217,0.012262605693036433,0.0061808444347137784,0.4580526649951935,0.9652474522590637,0.9472795128822327,0.7116500735282898,0.05000810697674751,0.9346833229064941,0.9479431267733889,0.0025777399031987475,0.07905138339920947,0.003397386068499819,0.07905138339920947,0.041224384733854647,0.08362943619161779,0.08620717609481654,0.7318181818181818,0.8108695652173913,0.061534375138341674,0.058136989069841855
0021,1,0.1967686754281583,adamw,adam,0.41738396883010864,0.9707613587379456,0.9348418712615967,0.6940726637840271,0.039650626480579376,0.9443172216415405,0.9068127214374612,0.006855564368037165,0.13765305527020372,0.013072140910432937,0.13765305527020372,0.07536259809031833,0.033918864969443845,0.02706330060140668,0.39673527324343505,0.25908221797323133,0.01750979007511074,0.0044376491646778045,0.5239940285682678,0.9654629826545715,0.9368074536323547,0.7447285056114197,0.04720928892493248,0.935598611831665,0.9239381885116761,0.013970828713865485,0.013599952232778323,0.010752442003026615,0.013599952232778323,0.012176197117902469,0.06375333968000492,0.0777241683938704,0.5372604684173172,0.5508604206500956,0.04233806252808628,0.031585620525059664
0021,2,0.1967686754281583,adamw,adam,0.45270270109176636,0.9754385352134705,0.9455096125602722,0.7140706181526184,0.03533390536904335,0.9529868364334106,0.9346041115353887,0.012171807203850735,0.2440417451850531,0.003189979544114171,0.2440417451850531,0.12361586236458363,0.03506560661883524,0.022893799414984504,0.48260309278350516,0.23856134759845207,0.011432460020415107,0.008242480476300936,0.4966169595718384,0.9657113552093506,0.9388536214828491,0.7311641573905945,0.047981344163417816,0.9357960224151611,0.9244697925074413,0.005388550019319691,0.1413030277784948,0.006753854575497285,0.1413030277784948,0.07402844117699604,0.0674487751276582,0.0728373251469779,0.6359536082474226,0.49465058046892785,0.0374276964954066,0.044181551070903886
0022,0,0.0792835733021295,adam,adamw,0.3739085793495178,0.9826640486717224,0.9610982537269592,0.6782863140106201,0.024639388546347618,0.9662622809410095,0.9549978442864998,0.015520407487558228,0.3068774703557312,0.006283859713953623,0.3068774703557312,0.15658066503484241,0.027291408022603707,0.011771000535045479,0.4681818181818182,0.16130434782608696,0.012262605693036433,0.00597874597908281,0.6041275858879089,0.979527473449707,0.9662285447120667,0.7918275594711304,0.029925309121608734,0.961068332195282,0.9691213991738797,0.0014142840657270228,0.042665160926030454,0.0066044174276753825,0.042665160926030454,0.02463478917685292,0.06372276210454214,0.06230847803881512,0.812987012987013,0.8556521739130435,0.03818230112001417,0.031577883692338785
0022,1,0.0792835733021295,adam,adamw,0.4302782118320465,0.971106767654419,0.9360018372535706,0.7006924748420715,0.04053536057472229,0.9450027346611023,0.9041052771262712,0.011723103136306309,0.23063982293559432,0.012998030187399177,0.23063982293559432,0.12181892656149675,0.03718944814666953,0.025466345010363222,0.46983676366217175,0.23919694072657743,0.01762213519933235,0.004624105011933174,0.552401602268219,0.9601833820343018,0.9337145090103149,0.756292462348938,0.05507262051105499,0.9268719553947449,0.9410488734403994,0.04246427574872927,0.013059585537930851,0.0151779308996665,0.0151779308996665,0.014118758218798676,0.07830973804624881,0.12077401379497808,0.7036905606813343,0.6906309751434034,0.05002567888553637,0.06520360978520287
0022,2,0.0792835733021295,adam,adamw,0.44040659070014954,0.975192129611969,0.9445733428001404,0.7077993750572205,0.03544585406780243,0.9524903893470764,0.9355243224647523,0.012352931938876262,0.23666077240971461,0.0036353481642912326,0.23666077240971461,0.12014806028700292,0.03416068773834917,0.021807755799472906,0.4652061855670103,0.2285454131572957,0.01139843484178292,0.0077630866774916875,0.5988898873329163,0.970047652721405,0.9487972259521484,0.7844687700271606,0.042166344821453094,0.9442577362060547,0.9464058122472665,0.024324553596973372,0.06759135022681362,0.020016634005599623,0.06759135022681362,0.04380399211620662,0.06888694977700213,0.0932115033739755,0.7664304123711341,0.6988390621443205,0.032051718271520924,0.05206835227712055
0023,0,0.2539782741334149,adam,adam,0.5259759426116943,0.984617292881012,0.9683694839477539,0.7552965879440308,0.022764358669519424,0.9702015519142151,0.9566473785726811,0.009864055905545097,0.3050028232636928,0.001296357795497121,0.3050028232636928,0.15314959052959498,0.03304935998972559,0.02318530408418049,0.6493506493506493,0.3443478260869565,0.012041259019876932,0.010744901224379811,0.5402513146400452,0.9735920429229736,0.9582405090332031,0.756921648979187,0.039137475192546844,0.9500530362129211,0.9633523860547877,0.025979426424891462,0.012699040090344393,0.030883743403186385,0.030883743403186385,0.02179139174676539,0.08799606147523438,0.06201663505034292,0.8207792207792208,0.8334782608695652,0.06301739784851033,0.03213365444532395
0023,1,0.2539782741334149,adam,adam,0.4507802724838257,0.9724251627922058,0.9385654926300049,0.7116026878356934,0.040283203125,0.9474868774414062,0.9107246491081114,0.012926717655302511,0.0789603029961718,0.0069054258788008695,0.0789603029961718,0.04293286443748633,0.0245677609556859,0.03749447861098841,0.28069552874378995,0.35965583173996174,0.01298388649932593,0.00607846062052506,0.5417940616607666,0.9690372943878174,0.9413051605224609,0.755415678024292,0.04580029100179672,0.9419943690299988,0.9247861384821997,0.01886262241755201,0.10966865561054517,0.011134824318731962,0.10966865561054517,0.060401739964638566,0.05272855695114086,0.07159117936869287,0.45706174591909154,0.5667304015296367,0.0344418052256532,0.02330698090692124
0023,2,0.2539782741334149,adam,adam,0.4949752688407898,0.9746055603027344,0.947144627571106,0.7347904443740845,0.03813944011926651,0.9516426920890808,0.9135610856599109,0.0074579782481054915,0.15243630917039996,0.01123067016394885,0.15243630917039996,0.08183348966717441,0.03456466938142331,0.0420226476295288,0.5032216494845361,0.3507853403141361,0.009816264035386185,0.021046934199335034,0.5455814003944397,0.9708964228630066,0.9465453028678894,0.7582389116287231,0.04181497171521187,0.9452964067459106,0.9361171365815015,0.014356692120311113,0.1598054748533867,0.01693554792442332,0.1598054748533867,0.088370511388905,0.05555555555555555,0.06991224767586666,0.6672036082474226,0.5073981333940359,0.023256209595100375,0.040191757519523696
0024,0,0.2542800757547208,sgd,adam,0.4965577721595764,0.9836304783821106,0.966375470161438,0.7400941252708435,0.02249450981616974,0.9682918787002563,0.9642477107841966,0.018756963526705576,0.39813099943534724,0.0070441486494934435,0.39813099943534724,0.20258757404242034,0.03822937625754527,0.019472412730839696,0.6798701298701298,0.2817391304347826,0.01635751914648723,0.009313370496993786,0.43530648946762085,0.9601956009864807,0.9416008591651917,0.6977510452270508,0.061124615371227264,0.9256330728530884,0.944911074016068,0.06190273485293907,0.04232072275550536,0.06897175904909073,0.06897175904909073,0.05564624090229804,0.13149107410419966,0.0695883392512606,0.7837662337662338,0.8260869565217391,0.10925671787153039,0.04028495882243967
0024,1,0.2542800757547208,sgd,adam,0.48050543665885925,0.9735152125358582,0.9415141940116882,0.7270103096961975,0.03845789283514023,0.9495999813079834,0.9059513391447073,0.008957207827680062,0.2506821077829359,0.010778981767071977,0.2506821077829359,0.13073054477500395,0.03636028621441514,0.027403078386735075,0.5220014194464159,0.27131931166347995,0.014396225203826154,0.0036172434367541767,0.5611671209335327,0.9675628542900085,0.941183865070343,0.7643649578094482,0.04633914306759834,0.9395909309387207,0.9040227616104305,0.0035626696762250387,0.10546500440354079,0.02443190804346657,0.10546500440354079,0.06494845622350368,0.07444031569572829,0.07087764601950325,0.6635911994322214,0.5581261950286807,0.04779482570456442,0.02336291766109785
0024,2,0.2542800757547208,sgd,adam,0.5057104229927063,0.9764537811279297,0.9495016932487488,0.7410820722579956,0.03342520073056221,0.9550487995147705,0.9420859220867117,0.008252355283762784,0.23605589726861614,0.00036929933888338665,0.23605589726861614,0.11821259830374976,0.0380389115118609,0.02978655622809812,0.5399484536082474,0.30389255633963125,0.01153453555631167,0.011165236217428284,0.5183150172233582,0.9561746716499329,0.9311053156852722,0.7372448444366455,0.062497708946466446,0.9196590781211853,0.9248489215714097,0.027593958817817635,0.14876335008131492,0.028272037367344093,0.14876335008131492,0.08851769372432951,0.0949841639195915,0.12257812273740913,0.842139175257732,0.693375825176417,0.05552909152773052,0.08380112889507461
0025,0,0.20158460443855475,sgd,adam,0.07061959058046341,0.9802861213684082,0.9480602741241455,0.5254528522491455,0.033653486520051956,0.9613912105560303,0.7523231642436995,0.0023040781897051233,0.030609824957651043,0.001450797211224721,0.030609824957651043,0.016030311084437882,0.007427543987328224,0.005123465797623101,0.05974025974025974,0.029130434782608697,0.005644340165567312,0.004193542954342591,0.4525139629840851,0.9602398872375488,0.9422531723976135,0.7063769102096558,0.056365642696619034,0.9258637428283691,0.9577443976356144,0.015530676361066309,0.02153020892151336,0.020420405420932985,0.02153020892151336,0.020975307171223173,0.10882315167601353,0.09329247531494722,0.8519480519480519,0.8734782608695653,0.08349196511576432,0.06307155969483133
