config_id,seed,ffnn_lr,reinforce_lr,delta_scale,ffnn_opt,reinforce_opt,alpha_f1_minority,alpha_f1_majority,alpha_f1_weighted,alpha_f1_macro,alpha_brier,alpha_acc,alpha_auc,alpha_dp_diff,alpha_eo_tpr_diff,alpha_eod_fpr_diff,alpha_eod_max_diff,alpha_eod_avg_diff,alpha_dp_rate_g0,alpha_dp_rate_g1,alpha_tpr_g0,alpha_tpr_g1,alpha_fpr_g0,alpha_fpr_g1,beta_f1_minority,beta_f1_majority,beta_f1_weighted,beta_f1_macro,beta_brier,beta_acc,beta_auc,beta_dp_diff,beta_eo_tpr_diff,beta_eod_fpr_diff,beta_eod_max_diff,beta_eod_avg_diff,beta_dp_rate_g0,beta_dp_rate_g1,beta_tpr_g0,beta_tpr_g1,beta_fpr_g0,beta_fpr_g1
0012,0,0.0004007685047508204,3.821037896892759em05,0.08120267865702678,adamw,adam,0.6066019535064697,0.8932672739028931,0.8218979239463806,0.7499346137046814,0.11586860567331314,0.8320901989936829,0.8819256954826068,0.22106263585350103,0.3492298588821746,0.09888859143396114,0.3492298588821746,0.22405922515806787,0.027475375842405392,0.24853801169590642,0.22119815668202766,0.5704280155642023,0.0029205607476635513,0.10180915218162469,0.624876856803894,0.8732674717903137,0.8114271759986877,0.7490721940994263,0.12957416474819183,0.8105420470237732,0.8667426731253054,0.12116919653548941,0.04557370582223097,0.032916035380744155,0.04557370582223097,0.03924487060148756,0.17366511145671332,0.2948343079922027,0.6728110599078341,0.6272373540856031,0.11039719626168225,0.1433132316424264
0012,1,0.0004007685047508204,3.821037896892759em05,0.08120267865702678,adamw,adam,0.6147058010101318,0.8878664374351501,0.8198592662811279,0.7512861490249634,0.11606820672750473,0.8262887597084045,0.8848337580349721,0.25300866882181283,0.39712871287128715,0.1219926750785916,0.39712871287128715,0.25956069397493936,0.030365414307771486,0.28337408312958434,0.21287128712871287,0.61,0.009190120620333142,0.13118279569892474,0.611985445022583,0.8536863923072815,0.7935115098953247,0.7328358888626099,0.14763545989990234,0.7875020503997803,0.844770644951879,0.06176255557219379,0.12030464584920031,0.03550692861804386,0.12030464584920031,0.07790578723362208,0.25681935151827073,0.3185819070904645,0.7772277227722773,0.6569230769230769,0.19643882825962092,0.16093189964157706
0012,2,0.0004007685047508204,3.821037896892759em05,0.08120267865702678,adamw,adam,0.642649233341217,0.8946126103401184,0.8318828344345093,0.7686309218406677,0.11042840778827667,0.8372285962104797,0.8935311293909305,0.2438940582411156,0.34225343936843333,0.11468634897375288,0.34225343936843333,0.2284698941710931,0.040498442367601244,0.28439250060871685,0.29439252336448596,0.6366459627329193,0.008761682242990653,0.12344803121674353,0.6065328121185303,0.8495818972587585,0.7890714406967163,0.7280573844909668,0.14814162254333496,0.7823636531829834,0.8431294138529631,0.04333115636475071,0.08072357346026593,0.055426213312203904,0.08072357346026593,0.06807489338623492,0.27466251298027,0.3179936693450207,0.7429906542056075,0.6622670807453416,0.2161214953271028,0.1606952820148989
0013,0,0.008465977149720158,0.00016083155314132244,0.19690426604385908,adamw,adam,0.5833003520965576,0.8896110653877258,0.8133507370948792,0.7364556789398193,0.1259968876838684,0.8254599571228027,0.8760003949710545,0.1697391915939841,0.1372339471749538,0.07963153898943418,0.1372339471749538,0.10843274308219399,0.05443234836702955,0.22417153996101363,0.37327188940092165,0.5105058365758754,0.014018691588785047,0.09365023057821922,0.6294416189193726,0.8689701557159424,0.8093361854553223,0.7492058873176575,0.13109274208545685,0.8063981533050537,0.8706477143254296,0.1749505091569428,0.03941974932310066,0.08132274983174917,0.08132274983174917,0.060371249577424915,0.15448418869880767,0.32943469785575047,0.6267281105990783,0.666147859922179,0.09462616822429906,0.17594891805604823
0013,1,0.008465977149720158,0.00016083155314132244,0.19690426604385908,adamw,adam,0.5948275923728943,0.8784744739532471,0.8078566193580627,0.7366510629653931,0.13284526765346527,0.8130283355712891,0.8729827896652766,0.22234741476833017,0.23654226961157654,0.1160837404449715,0.23654226961157654,0.17631300502827402,0.06176016469377252,0.2841075794621027,0.3465346534653465,0.583076923076923,0.02871912693854107,0.14480286738351256,0.6056603789329529,0.8588791489601135,0.7958368062973022,0.7322697639465332,0.14825841784477234,0.7921432256698608,0.8537920160010297,0.1308955601387716,0.0772810357958873,0.021205421018283488,0.0772810357958873,0.04924322840708539,0.1893978383942357,0.3202933985330073,0.5742574257425742,0.6515384615384615,0.14474439977024697,0.16594982078853046
0013,2,0.008465977149720158,0.00016083155314132244,0.19690426604385908,adamw,adam,0.6274653673171997,0.8906518220901489,0.825127899646759,0.7590585947036743,0.12226364761590958,0.8309298753738403,0.8815040550655479,0.19798543175658606,0.1764889417774424,0.09148721293757646,0.1764889417774424,0.13398807735750942,0.07009345794392523,0.2680788897005113,0.4205607476635514,0.5970496894409938,0.026285046728971962,0.11777225966654842,0.650222897529602,0.8647282123565674,0.8113240599632263,0.7574755549430847,0.1404808908700943,0.8049063682556152,0.8720196069038825,0.194298617890434,0.02108608579555349,0.09628837030431021,0.09628837030431021,0.05868722804993185,0.17653167185877466,0.3708302897492087,0.7102803738317757,0.7313664596273292,0.10981308411214953,0.20610145441645975
0014,0,0.0015580224927221986,5.8857565140163605em05,0.19391275354122212,adamw,adam,0.6166858673095703,0.8946645259857178,0.8254578113555908,0.755675196647644,0.11427108943462372,0.8347422480583191,0.8881113712578034,0.203011741380408,0.2309096451433592,0.09409033494345778,0.2309096451433592,0.16249999004340848,0.04406428201140487,0.24707602339181287,0.33640552995391704,0.5673151750972762,0.007009345794392523,0.1010996807378503,0.626971423625946,0.8706328868865967,0.8099699020385742,0.7488021850585938,0.1319160908460617,0.8078899383544922,0.8698590946640409,0.14264769189259652,0.017680073158923393,0.05296792791239685,0.05296792791239685,0.03532400053566012,0.1689994815966822,0.31164717348927873,0.663594470046083,0.6459143968871596,0.10630841121495327,0.15927633912735012
0014,1,0.0015580224927221986,5.8857565140163605em05,0.19391275354122212,adamw,adam,0.6237660050392151,0.8897224068641663,0.8235088586807251,0.7567442059516907,0.11735047399997711,0.8294380903244019,0.885805610175912,0.24604781505171217,0.35300837776085303,0.1175446072890997,0.35300837776085303,0.23527649252497637,0.03757076685537828,0.28361858190709044,0.2623762376237624,0.6153846153846154,0.011487650775416428,0.12903225806451613,0.644459068775177,0.8806729912757874,0.8218642473220825,0.7625660300254822,0.1254713088274002,0.821316123008728,0.8826982988326312,0.15999808729726295,0.0022543792840822308,0.0573542581509823,0.0573542581509823,0.029804318717532266,0.1451363870303654,0.30513447432762836,0.6485148514851485,0.6507692307692308,0.08673176335439403,0.14408602150537633
0014,2,0.0015580224927221986,5.8857565140163605em05,0.19391275354122212,adamw,adam,0.6359241008758545,0.8955956101417542,0.8309467434883118,0.7657598257064819,0.11212785542011261,0.837725818157196,0.8927943790681798,0.20741011281551822,0.2387748882568062,0.0905456713953712,0.2387748882568062,0.16466027982608872,0.05555555555555555,0.26296566837107377,0.3644859813084112,0.6032608695652174,0.016939252336448597,0.1074849237318198,0.6312777996063232,0.8699551820755005,0.8105331063270569,0.7506164908409119,0.13228735327720642,0.8077241778373718,0.8654708457582196,0.1165687030804485,0.05733006327276946,0.024386423236184396,0.05733006327276946,0.04085824325447693,0.19314641744548286,0.30971512052593136,0.7102803738317757,0.6529503105590062,0.12850467289719625,0.15289109613338064
0015,0,0.0002392118319988556,2.362974617171558em05,0.20319329496715166,sgd,adamw,0.48540306091308594,0.8791321516036987,0.7811077833175659,0.6822676062583923,0.13594013452529907,0.8042433261871338,0.8281745137286237,0.14978824285528058,0.2610948734960282,0.06024643357988018,0.2610948734960282,0.1606706535379542,0.029548989113530325,0.1793372319688109,0.14746543778801843,0.4085603112840467,0.014602803738317757,0.07484923731819794,0.5944092869758606,0.8141165375709534,0.7594172954559326,0.704262912273407,0.16754873096942902,0.7450687885284424,0.8268538292649454,0.08932036112399538,0.05482257167960691,0.002413114612791034,0.05482257167960691,0.028617843146198974,0.3188180404354588,0.4081384015594542,0.7972350230414746,0.7424124513618677,0.25817757009345793,0.2557644554806669
0015,1,0.0002392118319988556,2.362974617171558em05,0.20319329496715166,sgd,adamw,0.5707566142082214,0.8849185109138489,0.8067034482955933,0.7278375625610352,0.1258361041545868,0.8184982538223267,0.8617646860024198,0.21092920860665898,0.35980959634424986,0.09173362649488717,0.35980959634424986,0.22577161141956853,0.03088008234688626,0.24180929095354523,0.17326732673267325,0.5330769230769231,0.014359563469270534,0.1060931899641577,0.6129624247550964,0.8213204741477966,0.7694467902183533,0.7171414494514465,0.16064393520355225,0.7555113434791565,0.8476230177610607,0.15383842946971577,0.10249047981721249,0.06755376858765716,0.10249047981721249,0.08502212420243482,0.2784354091610911,0.4322738386308069,0.8663366336633663,0.7638461538461538,0.21022400919012063,0.2777777777777778
0015,2,0.0002392118319988556,2.362974617171558em05,0.20319329496715166,sgd,adamw,0.5940974354743958,0.8880194425582886,0.8148434162139893,0.7410584688186646,0.12015625834465027,0.8244654536247253,0.8701623025401869,0.22606605089555332,0.3891855807743658,0.10087299798099014,0.3891855807743658,0.24502928937767798,0.029595015576323987,0.2556610664718773,0.1822429906542056,0.5714285714285714,0.010514018691588784,0.11138701667257893,0.5954318642616272,0.8133704662322998,0.7591115832328796,0.7044011354446411,0.16297440230846405,0.7445715069770813,0.8416182969165515,0.14834182502785687,0.11678614964880718,0.07905861593393299,0.11678614964880718,0.09792238279137008,0.2814122533748702,0.42975407840272706,0.8551401869158879,0.7383540372670807,0.20969626168224298,0.28875487761617596
0016,0,0.0008975568877999452,1.5123375045656258em05,0.23940098049160918,adam,adam,0.6190475821495056,0.8951596021652222,0.8264176249504089,0.7571035623550415,0.11368885636329651,0.8355710506439209,0.8876357308918794,0.21593582409453735,0.29866054618157045,0.0974909907072502,0.29866054618157045,0.19807576844441033,0.03576982892690513,0.2517056530214425,0.28110599078341014,0.5797665369649806,0.004672897196261682,0.10216388790351189,0.6400514841079712,0.8752232193946838,0.8166739344596863,0.7576373815536499,0.12754730880260468,0.8146858811378479,0.8726133124641287,0.1698384764399334,0.01288888091950724,0.08119469686672214,0.08119469686672214,0.04704178889311469,0.1503369621565578,0.3201754385964912,0.6728110599078341,0.6599221789883268,0.08411214953271028,0.1653068463994324
0016,1,0.0008975568877999452,1.5123375045656258em05,0.23940098049160918,adam,adam,0.6260550618171692,0.8909109830856323,0.8249713778495789,0.7584830522537231,0.11522430926561356,0.8310956358909607,0.8877067022532452,0.24739866135975547,0.37016755521706013,0.11582598885409656,0.37016755521706013,0.24299677203557835,0.034997426659804425,0.2823960880195599,0.24752475247524752,0.6176923076923077,0.010338885697874785,0.12616487455197134,0.638311505317688,0.8734757900238037,0.8149282932281494,0.7558936476707458,0.13021494448184967,0.812531054019928,0.8735165442618847,0.20144547475924482,0.13852246763137843,0.0866759720755385,0.13852246763137843,0.11259921985345847,0.1327843540916109,0.3342298288508557,0.5445544554455446,0.683076923076923,0.08500861573808156,0.17168458781362006
0016,2,0.0008975568877999452,1.5123375045656258em05,0.23940098049160918,adam,adam,0.6390838623046875,0.8956085443496704,0.831743061542511,0.767346203327179,0.11056160926818848,0.8380573391914368,0.8945821814568731,0.22628412701663525,0.29013322110640277,0.1037108837560877,0.29013322110640277,0.19692205243124522,0.04569055036344756,0.2719746773800828,0.32710280373831774,0.6172360248447205,0.010514018691588784,0.11422490244767648,0.655330240726471,0.8829929232597351,0.8263130784034729,0.769161581993103,0.11999186128377914,0.8252941966056824,0.8847646234065606,0.22327505580852386,0.14583212399140888,0.1139049772405539,0.14583212399140888,0.1298685506159814,0.1059190031152648,0.32919405892378867,0.5420560747663551,0.687888198757764,0.0514018691588785,0.1653068463994324
0017,0,0.004840836853954369,0.0006256713125146971,0.2807706099550442,sgd,adamw,0.6132511496543884,0.8939810395240784,0.8240894079208374,0.7536160945892334,0.11486409604549408,0.8335819840431213,0.8848834232940646,0.2147485743908761,0.3124244652046836,0.09538391853676488,0.3124244652046836,0.20390419187072423,0.0352514256091239,0.25,0.2626728110599078,0.5750972762645914,0.006425233644859813,0.10180915218162469,0.6433520317077637,0.8803542256355286,0.8213492035865784,0.7618530988693237,0.12129785865545273,0.8208188414573669,0.879548081407531,0.1462291463928527,0.1138589538991196,0.06977912728381841,0.1138589538991196,0.091819040591469,0.15396578538102643,0.3001949317738791,0.7465437788018433,0.6326848249027237,0.07885514018691589,0.1486342674707343
0017,1,0.004840836853954369,0.0006256713125146971,0.2807706099550442,sgd,adamw,0.6230366230010986,0.8926746249198914,0.8255444765090942,0.7578556537628174,0.11428958922624588,0.8329189419746399,0.8882361221600802,0.2341700568903229,0.3376237623762376,0.10658048869866327,0.3376237623762376,0.22210212553745043,0.035512094698919194,0.2696821515892421,0.2623762376237624,0.6,0.009190120620333142,0.11577060931899641,0.6404566168785095,0.8727558851242065,0.8149217367172241,0.7566062211990356,0.12866172194480896,0.8120338320732117,0.8764835292074336,0.11694692375740384,0.08103579588728105,0.01742787793444628,0.08103579588728105,0.04923183691086366,0.19454451878538342,0.31149144254278727,0.7425742574257426,0.6615384615384615,0.13095921883974726,0.14838709677419354
0017,2,0.004840836853954369,0.0006256713125146971,0.2807706099550442,sgd,adamw,0.6279245018959045,0.8952845931053162,0.8287215232849121,0.7616045475006104,0.11101602762937546,0.8365655541419983,0.8925507548090812,0.2284220315288767,0.3462515237708249,0.10083031365931447,0.3462515237708249,0.2235409187150697,0.0347871235721703,0.263209155101047,0.2570093457943925,0.6032608695652174,0.007009345794392523,0.10783965945370699,0.6470411419868469,0.8655143976211548,0.8111224174499512,0.7562777996063232,0.13353802263736725,0.8052378296852112,0.8721657373777507,0.1153649228920762,0.05205491379810767,0.013501714003441273,0.05205491379810767,0.03277831390077447,0.22429906542056074,0.33966398831263694,0.7616822429906542,0.7096273291925466,0.15712616822429906,0.17062788222774034
0018,0,0.004739477462834176,0.00011198191194252835,0.18044752518018464,adam,adam,0.581920862197876,0.8919482827186584,0.8147626519203186,0.7369345426559448,0.12174294888973236,0.8282778263092041,0.8821932707394333,0.16694443686544858,0.1463286054976779,0.07543604313851601,0.1463286054976779,0.11088232431809696,0.04821150855365474,0.21515594541910332,0.3548387096774194,0.5011673151750973,0.009345794392523364,0.08478183753103938,0.6144945621490479,0.8558415174484253,0.7957547903060913,0.7351680397987366,0.14867012202739716,0.7901541590690613,0.8580957751909395,0.19187289114439804,0.025716796069501058,0.10803463977747792,0.10803463977747792,0.06687571792348948,0.16485225505443235,0.3567251461988304,0.6497695852534562,0.6754863813229572,0.10338785046728972,0.21142249024476764
0018,1,0.004739477462834176,0.00011198191194252835,0.18044752518018464,adam,adam,0.609680712223053,0.8757784366607666,0.8095296621322632,0.7427295446395874,0.13530826568603516,0.8115365505218506,0.8686348019458202,0.23642692028433837,0.20833968012185838,0.1314868684622812,0.20833968012185838,0.1699132742920698,0.07359752959341224,0.31002444987775063,0.41089108910891087,0.6192307692307693,0.03446295232624928,0.16594982078853046,0.6120049357414246,0.8580484390258789,0.7967923879623413,0.7350267171859741,0.1507888287305832,0.7921432256698608,0.8546422029510569,0.21193451006496897,0.17163747143945163,0.10235043922765105,0.17163747143945163,0.13699395533355135,0.14307771487390633,0.3550122249388753,0.5099009900990099,0.6815384615384615,0.10051694428489374,0.2028673835125448
0018,2,0.004739477462834176,0.00011198191194252835,0.18044752518018464,adam,adam,0.6114221215248108,0.8891019225120544,0.8199695944786072,0.7502620220184326,0.12203085422515869,0.8274490237236023,0.8820496382223832,0.17523004186303,0.11818656759737622,0.07911414699320035,0.11818656759737622,0.09865035729528829,0.07580477673935618,0.2510348186023862,0.4439252336448598,0.562111801242236,0.029789719626168224,0.10890386661936857,0.6349775791168213,0.8599931597709656,0.8039723634719849,0.7474853992462158,0.14821213483810425,0.7976131439208984,0.8614940985035475,0.21383520423682081,0.09432867011087254,0.11368906916683519,0.11368906916683519,0.10400886963885386,0.15991692627206647,0.3737521305088873,0.6261682242990654,0.7204968944099379,0.10163551401869159,0.21532458318552677
0019,0,0.006167056607692355,0.000151217609067703,0.28744121830803016,sgd,adamw,0.6165703535079956,0.8949424624443054,0.8256378173828125,0.7557563781738281,0.11459587514400482,0.8350737690925598,0.8859429978009163,0.2167911137789177,0.32092381071921683,0.09548793567016872,0.32092381071921683,0.20820587319469278,0.033696215655780196,0.25048732943469787,0.25806451612903225,0.5789883268482491,0.005257009345794392,0.10074494501596311,0.6481112837791443,0.8826259970664978,0.8242402672767639,0.765368640422821,0.12400034070014954,0.8239681720733643,0.8779129482620246,0.13848909685653568,0.11152432354892505,0.05847026850510388,0.11152432354892505,0.08499729602701447,0.15707620528771385,0.29556530214424953,0.7465437788018433,0.6350194552529183,0.08235981308411215,0.14083008158921603
0019,1,0.006167056607692355,0.000151217609067703,0.28744121830803016,sgd,adamw,0.621337354183197,0.8928115367889404,0.8252242803573608,0.7570744752883911,0.11436620354652405,0.8329189419746399,0.8884207505566769,0.2312360715602495,0.333008377760853,0.10442995106425468,0.333008377760853,0.21871916441255385,0.035512094698919194,0.2667481662591687,0.2623762376237624,0.5953846153846154,0.009190120620333142,0.11362007168458782,0.6462128758430481,0.8761329054832458,0.8188911080360413,0.761172890663147,0.12604093551635742,0.8165091872215271,0.8798335831779946,0.14575612788431166,0.04594821020563589,0.04542110063223252,0.04594821020563589,0.045684655418934204,0.17086978898610397,0.31662591687041564,0.7128712871287128,0.666923076923077,0.10798391728891442,0.15340501792114694
0019,2,0.006167056607692355,0.000151217609067703,0.28744121830803016,sgd,adamw,0.6241405606269836,0.8958510160446167,0.828204870223999,0.7599958181381226,0.11118459701538086,0.836897075176239,0.8928364035181813,0.2175796660515024,0.31825767690253676,0.09386095851581226,0.31825767690253676,0.20605931770917452,0.03686396677050883,0.2544436328220112,0.27102803738317754,0.5892857142857143,0.007593457943925234,0.10145441645973749,0.6389794945716858,0.8600345253944397,0.8049997687339783,0.7495070099830627,0.13889755308628082,0.7982761263847351,0.8695603684163041,0.11643899519625714,0.06295350322168691,0.01901213560850437,0.06295350322168691,0.04098281941509564,0.23052959501557632,0.34696859021183346,0.7710280373831776,0.7080745341614907,0.16296728971962618,0.18197942532813055
0020,0,0.0007963907613055002,0.0002091658391473368,0.2990644598383932,adamw,adam,0.624184250831604,0.896522581577301,0.8287201523780823,0.7603534460067749,0.11385329067707062,0.837725818157196,0.8870299028941326,0.21617948881188628,0.30410801699869106,0.09536257637592703,0.30410801699869106,0.19973529668730905,0.03576982892690513,0.2519493177387914,0.28110599078341014,0.5852140077821012,0.004672897196261682,0.10003547357218871,0.6237752437591553,0.8720568418502808,0.8102436065673828,0.747916042804718,0.1311623603105545,0.8090502023696899,0.8659683799809627,0.10882073855798993,0.09171762090050029,0.02590668958635163,0.09171762090050029,0.05881215524342596,0.18455158113011924,0.2933723196881092,0.7142857142857143,0.622568093385214,0.11740654205607477,0.1433132316424264
0020,1,0.0007963907613055002,0.0002091658391473368,0.2990644598383932,adamw,adam,0.6216813921928406,0.8903142809867859,0.8234343528747559,0.7559978365898132,0.11482395231723785,0.8299353718757629,0.888006236663482,0.2487751781519013,0.39107387661843107,0.11568352551473116,0.39107387661843107,0.2533787010665811,0.0319094184251158,0.2806845965770171,0.22277227722772278,0.6138461538461538,0.009764503159103963,0.12544802867383512,0.6461538672447205,0.8765928745269775,0.8192218542098999,0.7613734006881714,0.12567339837551117,0.8170064687728882,0.8825210908371712,0.12609480210447635,0.11689261233815695,0.03300970274159579,0.11689261233815695,0.07495115753987637,0.18270715388574368,0.30880195599022003,0.7722772277227723,0.6553846153846153,0.11430212521539346,0.14731182795698924
0020,2,0.0007963907613055002,0.0002091658391473368,0.2990644598383932,adamw,adam,0.6410350799560547,0.8962717652320862,0.8327269554138184,0.768653392791748,0.11021137237548828,0.8390519022941589,0.8947665894455152,0.22961064120447802,0.3025846055610379,0.10510848448279864,0.3025846055610379,0.20384654502191826,0.043094496365524405,0.2727051375700024,0.3177570093457944,0.6203416149068323,0.008761682242990653,0.11387016672578928,0.631611168384552,0.8629903197288513,0.8053852319717407,0.7473007440567017,0.13844484090805054,0.8002651929855347,0.8630443011172332,0.07607367407822066,0.1025642886167063,0.019630022245576584,0.1025642886167063,0.06109715543114144,0.24143302180685358,0.31750669588507424,0.7757009345794392,0.6731366459627329,0.1746495327102804,0.1550195104647038
0021,0,0.000445296915409455,1.700981095053235em05,0.1967686754281583,adamw,adam,0.6103795766830444,0.8939265608787537,0.8233336210250854,0.7521530389785767,0.11538233608007431,0.8332504630088806,0.8830408127940057,0.2212441528046832,0.34929082465168815,0.09794974356254123,0.34929082465168815,0.22362028410711468,0.02851218247796786,0.24975633528265107,0.22580645161290322,0.5750972762645914,0.0035046728971962616,0.10145441645973749,0.6150845289230347,0.8682981133460999,0.8052570223808289,0.7416913509368896,0.13489782810211182,0.8037460446357727,0.8543685297408209,0.0832734592659288,0.10410801699869099,0.0006717600527793854,0.10410801699869099,0.05238988852573519,0.2042509072058061,0.2875243664717349,0.7188940092165899,0.6147859922178989,0.13901869158878505,0.13834693153600566
0021,1,0.000445296915409455,1.700981095053235em05,0.1967686754281583,adamw,adam,0.6168568730354309,0.8886512517929077,0.8209842443466187,0.7527540922164917,0.11569390445947647,0.8274490237236023,0.8857321408577279,0.2499976720394319,0.39294744859101294,0.11833494942757325,0.39294744859101294,0.2556411990092931,0.0319094184251158,0.2819070904645477,0.21782178217821782,0.6107692307692307,0.010338885697874785,0.12867383512544803,0.6310380101203918,0.8822565078735352,0.8197121620178223,0.7566472291946411,0.1222306564450264,0.8214818239212036,0.877234091762003,0.13920222678866018,0.016374714394516432,0.03599134514626168,0.03599134514626168,0.026183029770389055,0.1405043746783325,0.27970660146699267,0.599009900990099,0.6153846153846154,0.08730614589316485,0.12329749103942653
0021,2,0.000445296915409455,1.700981095053235em05,0.1967686754281583,adamw,adam,0.6425438523292542,0.8951768279075623,0.8322802782058716,0.7688603401184082,0.11021603643894196,0.8378915786743164,0.894035569729583,0.240972217481437,0.33914784930632147,0.11184846319865532,0.33914784930632147,0.2254981562524884,0.040498442367601244,0.28147065984903824,0.29439252336448596,0.6335403726708074,0.008761682242990653,0.12061014544164597,0.6537195444107056,0.8834736347198486,0.8262730836868286,0.7685965895652771,0.12170685082674026,0.8256257176399231,0.8775979852949691,0.16196570402177876,0.040757241539443934,0.05742740350028015,0.05742740350028015,0.04909232251986204,0.14434060228452752,0.3063063063063063,0.6261682242990654,0.6669254658385093,0.08411214953271028,0.14153955303299043
0022,0,0.0003062465776697021,0.0002903878502088823,0.0792835733021295,adam,adamw,0.6014040112495422,0.8924437165260315,0.8199852705001831,0.7469238638877869,0.1174744963645935,0.8305983543395996,0.878303731565446,0.22371680020857396,0.38453979809571626,0.09759500784065404,0.38453979809571626,0.24106740296818516,0.023846552617936754,0.2475633528265107,0.18433179723502305,0.5688715953307393,0.0035046728971962616,0.1010996807378503,0.6314390301704407,0.8775532245635986,0.8162796497344971,0.7544960975646973,0.12493500113487244,0.8161776661872864,0.8716621786709164,0.12715129797883337,0.05790313615090825,0.04080020256404304,0.05790313615090825,0.04935166935747565,0.16329704510108864,0.290448343079922,0.6820276497695853,0.624124513618677,0.09754672897196262,0.13834693153600566
0022,1,0.0003062465776697021,0.0002903878502088823,0.0792835733021295,adam,adamw,0.6125596761703491,0.8870812058448792,0.8187352418899536,0.7498204708099365,0.11730573326349258,0.825128436088562,0.8823360950939834,0.2545013319709521,0.4127494287890327,0.12191917881825426,0.4127494287890327,0.2673343038036435,0.029850746268656716,0.2843520782396088,0.19801980198019803,0.6107692307692307,0.010338885697874785,0.13225806451612904,0.621979296207428,0.8470314741134644,0.7910016179084778,0.7345054149627686,0.1468350887298584,0.782197892665863,0.8606345074807928,0.12355468253538815,0.049299314546839335,0.022506737157197587,0.049299314546839335,0.03590302585201846,0.24343798250128668,0.3669926650366748,0.7623762376237624,0.713076923076923,0.18322802986789202,0.2057347670250896
0022,2,0.0003062465776697021,0.0002903878502088823,0.0792835733021295,adam,adamw,0.6411099433898926,0.8946070075035095,0.8314953446388245,0.7678585052490234,0.11122771352529526,0.8370628356933594,0.8918514738386043,0.24246537520091446,0.3547193359261624,0.1113897103433643,0.3547193359261624,0.23305452313476335,0.03997923156801662,0.2824446067689311,0.2803738317757009,0.6350931677018633,0.009929906542056074,0.12131961688542037,0.6258082389831543,0.8435773849487305,0.7893607020378113,0.7346928119659424,0.15167972445487976,0.7793800830841064,0.8534370857248822,0.11977916284559376,0.05680037150983919,0.02434125244916835,0.05680037150983919,0.04057081197950377,0.25908618899273106,0.3788653518383248,0.7897196261682243,0.7329192546583851,0.1927570093457944,0.21709826179496275
0023,0,0.003882987061367709,4.624580019051501em05,0.2539782741334149,adam,adam,0.5958119034767151,0.8927110433578491,0.8187938928604126,0.7442615032196045,0.12009357661008835,0.8304325938224792,0.882358650174666,0.1851931431308529,0.18816905449263926,0.0862861490619395,0.18816905449263926,0.13722760177728938,0.044582685329186106,0.229775828460039,0.34101382488479265,0.5291828793774319,0.007009345794392523,0.09329549485633203,0.6004254221916199,0.8501424193382263,0.7879718542098999,0.7252839207649231,0.154384583234787,0.7820321321487427,0.8459276397746432,0.1318510333202975,0.02014739371335328,0.040042866662467314,0.040042866662467314,0.030095130187910296,0.20684292379471228,0.33869395711500977,0.6405529953917051,0.6607003891050583,0.15186915887850466,0.19191202554097198
0023,1,0.003882987061367709,4.624580019051501em05,0.2539782741334149,adam,adam,0.6149565577507019,0.8795561194419861,0.8136803507804871,0.747256338596344,0.1305224448442459,0.8165091872215271,0.8739015234891696,0.2385234689884193,0.21098248286367094,0.13235976522371068,0.21098248286367094,0.1716711240436908,0.06587750900669069,0.30440097799511,0.40594059405940597,0.6169230769230769,0.026421596783457783,0.15878136200716847,0.6186131238937378,0.8571428656578064,0.7977575063705444,0.7378779649734497,0.14185166358947754,0.7921432256698608,0.8629246195979111,0.24688311247069603,0.23321401370906325,0.13197519655617523,0.23321401370906325,0.18259460513261924,0.12866700977869275,0.3755501222493888,0.4752475247524752,0.7084615384615385,0.08845491097070649,0.22043010752688172
0023,2,0.003882987061367709,4.624580019051501em05,0.2539782741334149,adam,adam,0.6135194301605225,0.8874143958091736,0.8192243576049805,0.7504669427871704,0.12120674550533295,0.8256257176399231,0.8817928629553297,0.19637773666568814,0.20144975909908863,0.08963085935557448,0.20144975909908863,0.14554030922733155,0.06853582554517133,0.2649135622108595,0.38317757009345793,0.5846273291925466,0.029205607476635514,0.11883646683221,0.6301043629646301,0.8575364351272583,0.8009140491485596,0.7438204288482666,0.14603295922279358,0.7942980527877808,0.8668873342128101,0.16898282470396642,0.0021913275671910926,0.0767619507812474,0.0767619507812474,0.039476639174219244,0.1921079958463136,0.36109082055028,0.705607476635514,0.703416149068323,0.12792056074766356,0.20468251152891095
0024,0,0.005136239175673676,2.7387167512217737em05,0.2542800757547208,sgd,adam,0.6120092868804932,0.8935361504554749,0.8234460949897766,0.7527726888656616,0.11480780690908432,0.8329189419746399,0.8850747373986162,0.21523590382557398,0.3116462550879521,0.09644812570242646,0.3116462550879521,0.20404719039518926,0.0352514256091239,0.25048732943469787,0.2626728110599078,0.5743190661478599,0.006425233644859813,0.10287335934728627,0.6092759370803833,0.8708788752555847,0.8057491779327393,0.7400773763656616,0.13117995858192444,0.8059008717536926,0.863345819199061,0.09450666800056995,0.08131040542236723,0.012114680754426732,0.08131040542236723,0.04671254308839698,0.18351477449455678,0.2780214424951267,0.6774193548387096,0.5961089494163424,0.12091121495327103,0.13302589570769777
