experiment,method,sigmoid_k,pca_components,ffnn_epochs,traj_length,synth_pct,seed,alpha_f1_minority,alpha_f1_majority,alpha_f1_weighted,alpha_f1_macro,alpha_brier,alpha_acc,alpha_auc,alpha_dp_diff,alpha_eo_tpr_diff,alpha_eod_fpr_diff,alpha_eod_max_diff,alpha_eod_avg_diff,alpha_dp_rate_g0,alpha_dp_rate_g1,alpha_tpr_g0,alpha_tpr_g1,alpha_fpr_g0,alpha_fpr_g1,beta_f1_minority,beta_f1_majority,beta_f1_weighted,beta_f1_macro,beta_brier,beta_acc,beta_auc,beta_dp_diff,beta_eo_tpr_diff,beta_eod_fpr_diff,beta_eod_max_diff,beta_eod_avg_diff,beta_dp_rate_g0,beta_dp_rate_g1,beta_tpr_g0,beta_tpr_g1,beta_fpr_g0,beta_fpr_g1
grid_stage1,FORGE,10.0,5,20,2000,40,0,0.5610042810440063,0.8824209570884705,0.802399754524231,0.721712589263916,0.12642168998718262,0.8145201206207275,0.8565482174727084,0.17662395144592083,0.27632197098746625,0.06989101822413331,0.27632197098746625,0.17310649460579977,0.05339554173146708,0.2300194931773879,0.23963133640552994,0.5159533073929962,0.029789719626168224,0.09968073785030153,0.5593621134757996,0.8281105756759644,0.7612018585205078,0.6937363147735596,0.17090405523777008,0.7526935338973999,0.8096990373462177,0.05669240493665478,0.0386917463106744,0.028130211216942452,0.0386917463106744,0.03341097876380843,0.2737169517884914,0.3304093567251462,0.663594470046083,0.6249027237354086,0.22429906542056074,0.1961688542036183
grid_stage1,FORGE,10.0,5,20,2000,40,1,0.5781010985374451,0.8834355473518372,0.8074182271957397,0.7307683229446411,0.12655335664749146,0.8173379898071289,0.8617451431637828,0.21597446541846035,0.3576999238385377,0.09552475712265229,0.3576999238385377,0.226612340480595,0.03757076685537828,0.2535452322738386,0.19306930693069307,0.5507692307692308,0.019529006318207927,0.11505376344086021,0.5740950703620911,0.8234466910362244,0.7613670825958252,0.6987708806991577,0.17571856081485748,0.7503729462623596,0.8078218962666124,0.10254376880457333,0.01999238385376989,0.010766893331604022,0.01999238385376989,0.015379638592686956,0.2676273803396809,0.37017114914425425,0.693069306930693,0.6730769230769231,0.2182653647329121,0.22903225806451613
grid_stage1,FORGE,10.0,5,20,2000,40,2,0.6144223809242249,0.8878905177116394,0.8198068141937256,0.7511564493179321,0.1197686493396759,0.8262887597084045,0.8690529158356062,0.19921727739358458,0.2668412956405643,0.08163998136808638,0.2668412956405643,0.17424063850432533,0.06593977154724819,0.26515704894083275,0.32710280373831774,0.593944099378882,0.03329439252336448,0.11493437389145086,0.5634532570838928,0.8234198689460754,0.7586975693702698,0.6934365630149841,0.17248693108558655,0.7485496401786804,0.8060268204154191,0.07311883745326536,0.02988767632205258,0.022931841012090837,0.02988767632205258,0.02640975866707171,0.2772585669781931,0.3503774044314585,0.6261682242990654,0.656055900621118,0.2336448598130841,0.21071301880099327
grid_stage1,FORGE,10.0,5,20,4500,60,0,0.5610042810440063,0.8824209570884705,0.802399754524231,0.721712589263916,0.12642168998718262,0.8145201206207275,0.8565482174727084,0.17662395144592083,0.27632197098746625,0.06989101822413331,0.27632197098746625,0.17310649460579977,0.05339554173146708,0.2300194931773879,0.23963133640552994,0.5159533073929962,0.029789719626168224,0.09968073785030153,0.5669065117835999,0.8248166441917419,0.7606062889099121,0.6958615779876709,0.17127679288387299,0.75053870677948,0.8097545801507648,0.07456822460505852,0.025279277017697943,0.01191638514353538,0.025279277017697943,0.01859783108061666,0.2763089683773976,0.3508771929824561,0.6774193548387096,0.6521400778210117,0.22546728971962618,0.2135509045760908
grid_stage1,FORGE,10.0,5,20,4500,60,1,0.5781010985374451,0.8834355473518372,0.8074182271957397,0.7307683229446411,0.12655335664749146,0.8173379898071289,0.8617451431637828,0.21597446541846035,0.3576999238385377,0.09552475712265229,0.3576999238385377,0.226612340480595,0.03757076685537828,0.2535452322738386,0.19306930693069307,0.5507692307692308,0.019529006318207927,0.11505376344086021,0.586499035358429,0.820030927658081,0.7618898153305054,0.7032649517059326,0.1709401160478592,0.7492126822471619,0.8256659773285439,0.1106012807558196,0.01890327494287891,0.007945830991540725,0.01890327494287891,0.013424552967209818,0.28255275347400927,0.39315403422982886,0.698019801980198,0.7169230769230769,0.23434807581849512,0.24229390681003585
grid_stage1,FORGE,10.0,5,20,4500,60,2,0.6144223809242249,0.8878905177116394,0.8198068141937256,0.7511564493179321,0.1197686493396759,0.8262887597084045,0.8690529158356062,0.19921727739358458,0.2668412956405643,0.08163998136808638,0.2668412956405643,0.17424063850432533,0.06593977154724819,0.26515704894083275,0.32710280373831774,0.593944099378882,0.03329439252336448,0.11493437389145086,0.5742896199226379,0.8120893836021423,0.7528858184814453,0.6931895017623901,0.18043756484985352,0.7392673492431641,0.8060468040699651,0.10914387486754246,0.022711441342079253,0.01663320989414288,0.022711441342079253,0.019672325618111067,0.28920041536863966,0.3983442902361821,0.6869158878504673,0.7096273291925466,0.23948598130841123,0.2561191912025541
grid_stage1,FORGE,10.0,5,20,750,20,0,0.5610042810440063,0.8824209570884705,0.802399754524231,0.721712589263916,0.12642168998718262,0.8145201206207275,0.8565482174727084,0.17662395144592083,0.27632197098746625,0.06989101822413331,0.27632197098746625,0.17310649460579977,0.05339554173146708,0.2300194931773879,0.23963133640552994,0.5159533073929962,0.029789719626168224,0.09968073785030153,0.5593667030334473,0.852114200592041,0.7792305946350098,0.7057404518127441,0.15386033058166504,0.7785512804985046,0.8108300240303445,0.08017289205387756,0.05109648729580951,0.005340098729250453,0.05109648729580951,0.028218293012529982,0.19906687402799378,0.27923976608187134,0.6082949308755761,0.5571984435797666,0.14719626168224298,0.15253636041149343
grid_stage1,FORGE,10.0,5,20,750,20,1,0.5781010985374451,0.8834355473518372,0.8074182271957397,0.7307683229446411,0.12655335664749146,0.8173379898071289,0.8617451431637828,0.21597446541846035,0.3576999238385377,0.09552475712265229,0.3576999238385377,0.226612340480595,0.03757076685537828,0.2535452322738386,0.19306930693069307,0.5507692307692308,0.019529006318207927,0.11505376344086021,0.5927786231040955,0.8539578914642334,0.7889336347579956,0.7233682870864868,0.14585226774215698,0.7850157618522644,0.8311835965934922,0.12908138675981867,0.07410510281797411,0.024210738688884376,0.07410510281797411,0.04915792075342924,0.1914565105506948,0.32053789731051346,0.5643564356435643,0.6384615384615384,0.1481906950028719,0.17240143369175628
grid_stage1,FORGE,10.0,5,20,750,20,2,0.6144223809242249,0.8878905177116394,0.8198068141937256,0.7511564493179321,0.1197686493396759,0.8262887597084045,0.8690529158356062,0.19921727739358458,0.2668412956405643,0.08163998136808638,0.2668412956405643,0.17424063850432533,0.06593977154724819,0.26515704894083275,0.32710280373831774,0.593944099378882,0.03329439252336448,0.11493437389145086,0.585056722164154,0.8628143072128296,0.7936626672744751,0.7239354848861694,0.14543265104293823,0.7938007712364197,0.8295341369309396,0.10493898799026358,0.02153596099146693,0.013973728007214054,0.02153596099146693,0.01775484449934049,0.17653167185877466,0.28147065984903824,0.5654205607476636,0.5869565217391305,0.12792056074766356,0.1418942887548776
grid_stage1,FORGE,10.0,5,30,2000,40,0,0.5736615657806396,0.8852424025535583,0.807669997215271,0.7294520139694214,0.12379370629787445,0.8191612958908081,0.8630503256013243,0.173726122373499,0.25878893291972244,0.06575954885572864,0.25878893291972244,0.16227424088772555,0.05702436495593572,0.2307504873294347,0.2672811059907834,0.5260700389105059,0.030373831775700934,0.09613338063142958,0.5542024970054626,0.8274514079093933,0.7594223022460938,0.690826952457428,0.1720387488603592,0.7512017488479614,0.7933410936525153,0.0825454967122316,0.04958668794491561,0.007650025030417756,0.04958668794491561,0.028618356487666682,0.25298081907724207,0.3355263157894737,0.663594470046083,0.6140077821011674,0.20093457943925233,0.2085846044696701
grid_stage1,FORGE,10.0,5,30,2000,40,1,0.6016319990158081,0.8853787779808044,0.814736008644104,0.7435053586959839,0.12247598171234131,0.8219791054725647,0.8701141801367763,0.22132902639655613,0.3607387661843108,0.09343412820465312,0.3607387661843108,0.22708644719448196,0.0478641276376737,0.26919315403422983,0.22772277227722773,0.5884615384615385,0.026995979322228605,0.12043010752688173,0.5700565576553345,0.8214872479438782,0.7588900327682495,0.6957719326019287,0.1701490432024002,0.7477208971977234,0.7982351788140347,0.10048509664811428,0.007448591012947481,0.007821484377412563,0.007821484377412563,0.007635037695180022,0.26968605249613997,0.37017114914425425,0.6782178217821783,0.6707692307692308,0.22228604250430786,0.23010752688172043
grid_stage1,FORGE,10.0,5,30,2000,40,2,0.6174643635749817,0.8877692818641663,0.8204730749130249,0.752616822719574,0.11852031201124191,0.8264545202255249,0.8721508965754775,0.2030808277335178,0.2528080919486852,0.08764914647933084,0.2528080919486852,0.170228619214008,0.06645898234683281,0.2695398100803506,0.34579439252336447,0.5986024844720497,0.03154205607476635,0.1191912025540972,0.5765542387962341,0.8450130224227905,0.7781764268875122,0.7107836008071899,0.1574624478816986,0.773081362247467,0.8166363777157567,0.09885447458066807,0.03699135078655602,0.004596023976156466,0.03699135078655602,0.020793687381356243,0.21962616822429906,0.31848064280496713,0.5887850467289719,0.6257763975155279,0.17348130841121495,0.17807733238737142
grid_stage1,FORGE,10.0,5,30,4500,60,0,0.5736615657806396,0.8852424025535583,0.807669997215271,0.7294520139694214,0.12379370629787445,0.8191612958908081,0.8630503256013243,0.173726122373499,0.25878893291972244,0.06575954885572864,0.25878893291972244,0.16227424088772555,0.05702436495593572,0.2307504873294347,0.2672811059907834,0.5260700389105059,0.030373831775700934,0.09613338063142958,0.5664501190185547,0.83087557554245,0.7650431990623474,0.6986628770828247,0.17292296886444092,0.756671667098999,0.8036276798301154,0.10698889525524544,0.023966719862289154,0.028638071762704997,0.028638071762704997,0.026302395812497076,0.23950233281493002,0.34649122807017546,0.6589861751152074,0.6350194552529183,0.1863317757009346,0.2149698474636396
grid_stage1,FORGE,10.0,5,30,4500,60,1,0.6016319990158081,0.8853787779808044,0.814736008644104,0.7435053586959839,0.12247598171234131,0.8219791054725647,0.8701141801367763,0.22132902639655613,0.3607387661843108,0.09343412820465312,0.3607387661843108,0.22708644719448196,0.0478641276376737,0.26919315403422983,0.22772277227722773,0.5884615384615385,0.026995979322228605,0.12043010752688173,0.5628742575645447,0.8086272478103638,0.7474435567855835,0.6857507228851318,0.18083392083644867,0.7337974309921265,0.8059044205313243,0.07479208795412529,0.04541507996953542,0.015608382279372252,0.04541507996953542,0.030511731124453836,0.3093154915079774,0.38410757946210267,0.7277227722772277,0.6823076923076923,0.2607696726019529,0.24516129032258063
grid_stage1,FORGE,10.0,5,30,4500,60,2,0.6174643635749817,0.8877692818641663,0.8204730749130249,0.752616822719574,0.11852031201124191,0.8264545202255249,0.8721508965754775,0.2030808277335178,0.2528080919486852,0.08764914647933084,0.2528080919486852,0.170228619214008,0.06645898234683281,0.2695398100803506,0.34579439252336447,0.5986024844720497,0.03154205607476635,0.1191912025540972,0.5568087697029114,0.8089194297790527,0.7461528778076172,0.6828640699386597,0.18052789568901062,0.7329686880111694,0.793646138261616,0.048772819295678616,0.004433447495211018,0.04547745107465029,0.04547745107465029,0.024955449284930653,0.32035306334371755,0.36912588263939616,0.677570093457944,0.6731366459627329,0.2757009345794392,0.23022348350478894
grid_stage1,FORGE,10.0,5,30,750,20,0,0.5736615657806396,0.8852424025535583,0.807669997215271,0.7294520139694214,0.12379370629787445,0.8191612958908081,0.8630503256013243,0.173726122373499,0.25878893291972244,0.06575954885572864,0.25878893291972244,0.16227424088772555,0.05702436495593572,0.2307504873294347,0.2672811059907834,0.5260700389105059,0.030373831775700934,0.09613338063142958,0.5674763917922974,0.8591518402099609,0.7865351438522339,0.7133141160011292,0.14690937101840973,0.7875020503997803,0.8235177344648392,0.09637261678474743,0.013480607505962139,0.011866655836728746,0.013480607505962139,0.012673631671345442,0.1767755313634007,0.27314814814814814,0.5483870967741935,0.5618677042801556,0.12967289719626168,0.14153955303299043
grid_stage1,FORGE,10.0,5,30,750,20,1,0.6016319990158081,0.8853787779808044,0.814736008644104,0.7435053586959839,0.12247598171234131,0.8219791054725647,0.8701141801367763,0.22132902639655613,0.3607387661843108,0.09343412820465312,0.3607387661843108,0.22708644719448196,0.0478641276376737,0.26919315403422983,0.22772277227722773,0.5884615384615385,0.026995979322228605,0.12043010752688173,0.5845564603805542,0.8542319536209106,0.7870924472808838,0.7193942070007324,0.14475397765636444,0.7841869592666626,0.8284697869184058,0.11433444865714429,0.0754455445544554,0.009437372745445594,0.0754455445544554,0.0424414586499505,0.1930005146680391,0.3073349633251834,0.5445544554455446,0.62,0.15221137277426766,0.16164874551971326
grid_stage1,FORGE,10.0,5,30,750,20,2,0.6174643635749817,0.8877692818641663,0.8204730749130249,0.752616822719574,0.11852031201124191,0.8264545202255249,0.8721508965754775,0.2030808277335178,0.2528080919486852,0.08764914647933084,0.2528080919486852,0.170228619214008,0.06645898234683281,0.2695398100803506,0.34579439252336447,0.5986024844720497,0.03154205607476635,0.1191912025540972,0.5997357964515686,0.8658995032310486,0.7996343374252319,0.7328176498413086,0.14447711408138275,0.7991049289703369,0.8241938726000879,0.11376898494857576,0.05650287339641258,0.01361899228532687,0.05650287339641258,0.035060932840869724,0.1754932502596054,0.2892622352081812,0.5560747663551402,0.6125776397515528,0.12792056074766356,0.14153955303299043
grid_stage1,FORGE,5.0,10,10,2000,40,0,0.5376884341239929,0.8859268426895142,0.7992279529571533,0.7118076086044312,0.12694287300109863,0.8170064687728882,0.8539215424089884,0.20979039529010882,0.46190535960838464,0.08561666826905545,0.46190535960838464,0.27376101393872004,0.00414722654224987,0.21393762183235868,0.03225806451612903,0.49416342412451364,0.0005841121495327102,0.08620078041858815,0.6348920464515686,0.8604811429977417,0.8043175935745239,0.7476866245269775,0.1482529491186142,0.7981103658676147,0.8524941070259885,0.09937806759858,0.10774085961735014,0.009226236850742447,0.10774085961735014,0.05848354823404629,0.2363919129082426,0.3357699805068226,0.7972350230414746,0.6894941634241245,0.16530373831775702,0.17452997516849947
grid_stage1,FORGE,5.0,10,10,2000,40,1,0.5519713163375854,0.8822606205940247,0.8000304698944092,0.7171159982681274,0.1293327361345291,0.8135256171226501,0.8476756952621987,0.23075676335462894,0.46444021325209445,0.10486639944496942,0.46444021325209445,0.2846533063485319,0.01080802882141019,0.24156479217603913,0.0594059405940594,0.5238461538461539,0.005169442848937392,0.11003584229390681,0.6319599151611328,0.8439934253692627,0.7912046909332275,0.7379766702651978,0.14978982508182526,0.7808718681335449,0.8600889977932755,0.14356570574326746,0.01920030464584921,0.03633371007886951,0.03633371007886951,0.02776700736235936,0.24909933093154915,0.3926650366748166,0.7722772277227723,0.7530769230769231,0.1883974727168294,0.22473118279569892
grid_stage1,FORGE,5.0,10,10,2000,40,2,0.5845661759376526,0.8913747668266296,0.8149904608726501,0.7379704713821411,0.12161494791507721,0.827780544757843,0.8598698388171321,0.17307507052392124,0.21334242758460553,0.06972028093743059,0.21334242758460553,0.14153135426101807,0.04776739356178609,0.22084246408570732,0.3037383177570093,0.5170807453416149,0.015771028037383176,0.08549130897481376,0.6458823084831238,0.8610662817955017,0.8074932098388672,0.7534742951393127,0.14218786358833313,0.800430953502655,0.8712971096288594,0.10443267212653423,0.057547744819179236,0.00025652034094411635,0.057547744819179236,0.028902132580061676,0.24350986500519212,0.34794253713172635,0.780373831775701,0.7228260869565217,0.1764018691588785,0.17665838949982263
grid_stage1,FORGE,5.0,10,10,4500,60,0,0.5376884341239929,0.8859268426895142,0.7992279529571533,0.7118076086044312,0.12694287300109863,0.8170064687728882,0.8539215424089884,0.20979039529010882,0.46190535960838464,0.08561666826905545,0.46190535960838464,0.27376101393872004,0.00414722654224987,0.21393762183235868,0.03225806451612903,0.49416342412451364,0.0005841121495327102,0.08620078041858815,0.6194196343421936,0.8391889333724976,0.78447425365448,0.729304313659668,0.1514948159456253,0.7739101648330688,0.8539991260089909,0.10493801897174249,0.04111961842600731,0.006817887963187053,0.04111961842600731,0.02396875319459718,0.2737169517884914,0.3786549707602339,0.7741935483870968,0.7330739299610894,0.2102803738317757,0.21709826179496275
grid_stage1,FORGE,5.0,10,10,4500,60,1,0.5519713163375854,0.8822606205940247,0.8000304698944092,0.7171159982681274,0.1293327361345291,0.8135256171226501,0.8476756952621987,0.23075676335462894,0.46444021325209445,0.10486639944496942,0.46444021325209445,0.2846533063485319,0.01080802882141019,0.24156479217603913,0.0594059405940594,0.5238461538461539,0.005169442848937392,0.11003584229390681,0.6299659013748169,0.8473424911499023,0.79322350025177,0.7386541962623596,0.15081854164600372,0.7838554382324219,0.8599191367296338,0.10720145164070888,0.06702970297029709,0.0013326086643238588,0.06702970297029709,0.034181155817310474,0.2624806999485332,0.36968215158924206,0.7970297029702971,0.73,0.20045950603101664,0.2017921146953405
grid_stage1,FORGE,5.0,10,10,4500,60,2,0.5845661759376526,0.8913747668266296,0.8149904608726501,0.7379704713821411,0.12161494791507721,0.827780544757843,0.8598698388171321,0.17307507052392124,0.21334242758460553,0.06972028093743059,0.21334242758460553,0.14153135426101807,0.04776739356178609,0.22084246408570732,0.3037383177570093,0.5170807453416149,0.015771028037383176,0.08549130897481376,0.6420961618423462,0.8553473353385925,0.8022554516792297,0.748721718788147,0.14518868923187256,0.79396653175354,0.8696246540697152,0.10542785776430635,0.06614616590236255,0.003222459081068718,0.06614616590236255,0.034684312491715635,0.254932502596054,0.36036036036036034,0.7990654205607477,0.7329192546583851,0.18691588785046728,0.190138346931536
grid_stage1,FORGE,5.0,10,10,750,20,0,0.5376884341239929,0.8859268426895142,0.7992279529571533,0.7118076086044312,0.12694287300109863,0.8170064687728882,0.8539215424089884,0.20979039529010882,0.46190535960838464,0.08561666826905545,0.46190535960838464,0.27376101393872004,0.00414722654224987,0.21393762183235868,0.03225806451612903,0.49416342412451364,0.0005841121495327102,0.08620078041858815,0.593350350856781,0.8576862812042236,0.7918761372566223,0.7255183458328247,0.15653158724308014,0.7891595959663391,0.8171959935123654,0.08222679993573015,0.058864243576180364,0.0030668477918530113,0.058864243576180364,0.030965545684016688,0.21358216692586832,0.29580896686159847,0.6682027649769585,0.6093385214007782,0.15595794392523366,0.15289109613338064
grid_stage1,FORGE,5.0,10,10,750,20,1,0.5519713163375854,0.8822606205940247,0.8000304698944092,0.7171159982681274,0.1293327361345291,0.8135256171226501,0.8476756952621987,0.23075676335462894,0.46444021325209445,0.10486639944496942,0.46444021325209445,0.2846533063485319,0.01080802882141019,0.24156479217603913,0.0594059405940594,0.5238461538461539,0.005169442848937392,0.11003584229390681,0.6005612015724182,0.8554012775421143,0.791955292224884,0.7279812097549438,0.14252164959907532,0.7876678109169006,0.8412830564176772,0.09346535176742543,0.014234577303884222,0.008294989696112531,0.014234577303884222,0.011264783499998376,0.21924858466289243,0.31271393643031786,0.6534653465346535,0.6392307692307693,0.1688684663986215,0.16057347670250896
grid_stage1,FORGE,5.0,10,10,750,20,2,0.5845661759376526,0.8913747668266296,0.8149904608726501,0.7379704713821411,0.12161494791507721,0.827780544757843,0.8598698388171321,0.17307507052392124,0.21334242758460553,0.06972028093743059,0.21334242758460553,0.14153135426101807,0.04776739356178609,0.22084246408570732,0.3037383177570093,0.5170807453416149,0.015771028037383176,0.08549130897481376,0.6217783689498901,0.8690024614334106,0.8074525594711304,0.7453904151916504,0.14455603063106537,0.8054035902023315,0.8450775262939342,0.06439389629589176,0.09541707784292097,0.02939996618407137,0.09541707784292097,0.06240852201349617,0.2217030114226376,0.28609690771852936,0.7242990654205608,0.6288819875776398,0.1588785046728972,0.12947853848882582
grid_stage1,FORGE,5.0,10,20,2000,40,0,0.5902534127235413,0.8893800973892212,0.8149083256721497,0.7398167848587036,0.12086278945207596,0.8257914781570435,0.8698467518185861,0.24225009776904677,0.48137495741361686,0.10667143515464157,0.48137495741361686,0.2940231962841292,0.011404872991187144,0.2536549707602339,0.09216589861751152,0.5735408560311284,0.0011682242990654205,0.10783965945370699,0.6073058843612671,0.8392899036407471,0.7815341949462891,0.7232978940010071,0.15289407968521118,0.7719210982322693,0.8434996257472931,0.11440342691877436,0.017665728271978987,0.020105765947359883,0.020105765947359883,0.018885747109669435,0.25401762571280456,0.3684210526315789,0.7235023041474654,0.7058365758754864,0.19450934579439252,0.2146151117417524
grid_stage1,FORGE,5.0,10,20,2000,40,1,0.598774790763855,0.8891474604606628,0.8168550729751587,0.7439610958099365,0.11917387694120407,0.8262887597084045,0.875586028016496,0.24330447081681214,0.42422696115765424,0.11196589114730338,0.42422696115765424,0.2680964261524788,0.019042717447246525,0.2623471882640587,0.15346534653465346,0.5776923076923077,0.0034462952326249283,0.11541218637992831,0.6182122230529785,0.8382300734519958,0.7834535241127014,0.7282211780548096,0.1544824093580246,0.7727499008178711,0.8537293466726187,0.10612203295133804,0.1528255902513328,0.01788450175917522,0.1528255902513328,0.08535504600525401,0.27431806484817295,0.380440097799511,0.8712871287128713,0.7184615384615385,0.20505456634118321,0.22293906810035843
grid_stage1,FORGE,5.0,10,20,2000,40,2,0.6292645931243896,0.8962664008140564,0.8297925591468811,0.7627655267715454,0.11376059800386429,0.8378915786743164,0.8834218981474269,0.22550019076919808,0.36104661287513784,0.09446641282618282,0.36104661287513784,0.22775651285066034,0.0347871235721703,0.26028731434136837,0.24299065420560748,0.6040372670807453,0.008761682242990653,0.10322809506917346,0.6214227676391602,0.8345837593078613,0.7815143465995789,0.7280032634735107,0.15298357605934143,0.7697662711143494,0.8589760845614219,0.08527117670840834,0.04128693330237421,0.020614040904012504,0.04128693330237421,0.030950487103193355,0.3011422637590862,0.38641344046749454,0.794392523364486,0.7531055900621118,0.23948598130841123,0.21887194040439872
grid_stage1,FORGE,5.0,10,20,4500,60,0,0.5902534127235413,0.8893800973892212,0.8149083256721497,0.7398167848587036,0.12086278945207596,0.8257914781570435,0.8698467518185861,0.24225009776904677,0.48137495741361686,0.10667143515464157,0.48137495741361686,0.2940231962841292,0.011404872991187144,0.2536549707602339,0.09216589861751152,0.5735408560311284,0.0011682242990654205,0.10783965945370699,0.6250715255737305,0.8471768498420715,0.7918806076049805,0.7361241579055786,0.14757435023784637,0.7828609347343445,0.8591305905375632,0.10587023546424384,0.09283293586042418,0.016014287229845547,0.09283293586042418,0.054423611545134865,0.2581648522550544,0.36403508771929827,0.8064516129032258,0.7136186770428016,0.1886682242990654,0.20468251152891095
grid_stage1,FORGE,5.0,10,20,4500,60,1,0.598774790763855,0.8891474604606628,0.8168550729751587,0.7439610958099365,0.11917387694120407,0.8262887597084045,0.875586028016496,0.24330447081681214,0.42422696115765424,0.11196589114730338,0.42422696115765424,0.2680964261524788,0.019042717447246525,0.2623471882640587,0.15346534653465346,0.5776923076923077,0.0034462952326249283,0.11541218637992831,0.6313186287879944,0.8407310247421265,0.7885948419570923,0.7360248565673828,0.14925578236579895,0.7775567770004272,0.8600443284478196,0.13632247664803882,0.08850723533891847,0.0382592297509568,0.08850723533891847,0.06338323254493763,0.2619660319094184,0.39828850855745723,0.8415841584158416,0.7530769230769231,0.19471568064330844,0.23297491039426524
grid_stage1,FORGE,5.0,10,20,4500,60,2,0.6292645931243896,0.8962664008140564,0.8297925591468811,0.7627655267715454,0.11376059800386429,0.8378915786743164,0.8834218981474269,0.22550019076919808,0.36104661287513784,0.09446641282618282,0.36104661287513784,0.22775651285066034,0.0347871235721703,0.26028731434136837,0.24299065420560748,0.6040372670807453,0.008761682242990653,0.10322809506917346,0.6388652324676514,0.8509542942047119,0.7981517314910889,0.7449097633361816,0.1460241824388504,0.7889938950538635,0.8685292265355895,0.09825903195440955,0.04670720380797588,0.008521116721313643,0.04670720380797588,0.027614160264644763,0.2684319833852544,0.366691015339664,0.7897196261682243,0.7430124223602484,0.20327102803738317,0.19474991131606953
grid_stage1,FORGE,5.0,10,20,750,20,0,0.5902534127235413,0.8893800973892212,0.8149083256721497,0.7398167848587036,0.12086278945207596,0.8257914781570435,0.8698467518185861,0.24225009776904677,0.48137495741361686,0.10667143515464157,0.48137495741361686,0.2940231962841292,0.011404872991187144,0.2536549707602339,0.09216589861751152,0.5735408560311284,0.0011682242990654205,0.10783965945370699,0.6161913871765137,0.8701053857803345,0.8068899512290955,0.7431483864784241,0.1372581273317337,0.8059008717536926,0.8448201632723351,0.06422668473499282,0.11416378274668726,0.022433304711354518,0.11416378274668726,0.06829854372902089,0.2130637636080871,0.2772904483430799,0.7235023041474654,0.6093385214007782,0.1483644859813084,0.1259311812699539
grid_stage1,FORGE,5.0,10,20,750,20,1,0.598774790763855,0.8891474604606628,0.8168550729751587,0.7439610958099365,0.11917387694120407,0.8262887597084045,0.875586028016496,0.24330447081681214,0.42422696115765424,0.11196589114730338,0.42422696115765424,0.2680964261524788,0.019042717447246525,0.2623471882640587,0.15346534653465346,0.5776923076923077,0.0034462952326249283,0.11541218637992831,0.6396629810333252,0.8761692643165588,0.8172876834869385,0.7579160928726196,0.12580032646656036,0.8156804442405701,0.8727158756323137,0.1466301827008621,0.0014927646610815026,0.04234228670129431,0.04234228670129431,0.021917525681187905,0.1631497683993824,0.3097799511002445,0.6584158415841584,0.6569230769230769,0.10568638713383113,0.14802867383512544
grid_stage1,FORGE,5.0,10,20,750,20,2,0.6292645931243896,0.8962664008140564,0.8297925591468811,0.7627655267715454,0.11376059800386429,0.8378915786743164,0.8834218981474269,0.22550019076919808,0.36104661287513784,0.09446641282618282,0.36104661287513784,0.22775651285066034,0.0347871235721703,0.26028731434136837,0.24299065420560748,0.6040372670807453,0.008761682242990653,0.10322809506917346,0.6164828538894653,0.8684328198432922,0.8057063817977905,0.7424578666687012,0.14106430113315582,0.8040775656700134,0.8463096067598825,0.045308632704439744,0.06346868288152319,0.05629316089419925,0.06346868288152319,0.05988092188786122,0.23104880581516096,0.2763574385196007,0.6869158878504673,0.6234472049689441,0.17406542056074767,0.11777225966654842
grid_stage1,FORGE,5.0,10,30,2000,40,0,0.6013877987861633,0.8908361792564392,0.8187739253044128,0.7461119890213013,0.1187206506729126,0.8286092877388,0.8755487056028584,0.2409336261857339,0.450795244669978,0.10692215374312493,0.450795244669978,0.2788586992065515,0.017107309486780714,0.2580409356725146,0.1336405529953917,0.5844357976653697,0.002336448598130841,0.10925860234125577,0.6022933125495911,0.8494058847427368,0.7878836989402771,0.7258496284484863,0.14554466307163239,0.7815349102020264,0.8468855327451282,0.08944503560612263,0.0851871111190805,0.005222820447364829,0.0851871111190805,0.04520496578322267,0.23950233281493002,0.32894736842105265,0.7373271889400922,0.6521400778210117,0.1764018691588785,0.18162468960624334
grid_stage1,FORGE,5.0,10,30,2000,40,1,0.6109840273857117,0.8919949531555176,0.8220334053039551,0.751489520072937,0.11606191843748093,0.8309298753738403,0.8832425595417395,0.2442311249586315,0.4274028941355674,0.10874008469569049,0.4274028941355674,0.26807148941562897,0.02007205352547607,0.26430317848410756,0.16336633663366337,0.5907692307692308,0.0034462952326249283,0.11218637992831541,0.5879309773445129,0.8329839110374451,0.7719745635986328,0.710457444190979,0.15532198548316956,0.7623072862625122,0.8335636351560679,0.0873335036309893,0.03671744097486673,0.010306563813076569,0.03671744097486673,0.02351200239397165,0.26865671641791045,0.35599022004889974,0.7128712871287128,0.6761538461538461,0.21711659965537047,0.2068100358422939
