[validate_spec] experiment_specs/capture24/paper_final_fold0.yaml: OK
[main] spec=paper_final_fold0.yaml device=cuda:1
[main] exp_group=SPEC_paper_final_fold0_ca8c4cff__G202606031753
[main] seeds=[42]
[Training Process 0] ---- running seed=42 ----
FFNN Using device: cuda:1
FFNN Using device: cuda:1
[Tracker Process 0] SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9
[Tracker Process 0] seed dir: training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42
[Tracker Process 0] metrics:  training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42/metrics.csv
[capture24-kfold] 992,430 windows, fold 0/5
[TRAIN] n=4,000  pos=150 (3.8%)  female=1,927  f_pos=60  m_pos=90
[VAL] n=4,000  pos=142 (3.5%)  female=2,276  f_pos=85  m_pos=57
[TEST] n=108,395  pos=3,840 (3.5%)  female=61,677  f_pos=2,300  m_pos=1,540
fold 0 | held_out=[np.int64(17), np.int64(2), np.int64(12), np.int64(13), np.int64(29), np.int64(26), np.int64(22), np.int64(36)] | dim=15
FFNN Using device: cuda:1
FFNN Using device: cuda:1
Beta trains with: 80.0% real, 20.0% synthetic
[alpha Process 0] disadv_group=1 wgl=2.5809 soft_eo=0.2345
[Tracker Process 0] alpha weights → training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42/alpha_state_dict.pt
[Tracker Process 0] alpha config  → training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42/ffnn_meta.json

============================================================
[FORGE Process 0] Training | episodes=5000
============================================================
[Tracker Process 0] CSV header: 33 columns
[Tracker Process 0] Ep    1 | WGL_reward=0.1052 | F1w=0.6032 | WGL_beta=3.0091 | EO=0.3449
[Tracker Process 0] Ep 2823 | WGL_reward=0.9999 | F1w=0.7832 | WGL_beta=0.7265 | EO=0.0741
[Tracker Process 0] Ep 2824 | WGL_reward=0.9998 | F1w=0.7455 | WGL_beta=0.8505 | EO=0.0258
[Tracker Process 0] Ep 2825 | WGL_reward=0.9999 | F1w=0.7633 | WGL_beta=0.7447 | EO=0.0857
[Tracker Process 0] Ep 2826 | WGL_reward=0.9998 | F1w=0.7795 | WGL_beta=0.8313 | EO=0.0444
[Tracker Process 0] Ep 2827 | WGL_reward=0.9999 | F1w=0.7835 | WGL_beta=0.8163 | EO=0.0326
[Tracker Process 0] Ep 2828 | WGL_reward=0.9998 | F1w=0.7983 | WGL_beta=0.8344 | EO=0.0784
[Tracker Process 0] Ep 2829 | WGL_reward=0.9998 | F1w=0.7631 | WGL_beta=0.8594 | EO=0.1079
[Tracker Process 0] Ep 2830 | WGL_reward=0.9999 | F1w=0.7752 | WGL_beta=0.7647 | EO=0.0198
[Tracker Process 0] Ep 2831 | WGL_reward=0.9999 | F1w=0.7816 | WGL_beta=0.7472 | EO=0.0625
[Tracker Process 0] Ep 2832 | WGL_reward=0.9999 | F1w=0.7808 | WGL_beta=0.7958 | EO=0.0857
[Tracker Process 0] Ep 2833 | WGL_reward=0.9999 | F1w=0.7896 | WGL_beta=0.7270 | EO=0.0859
[Tracker Process 0] Ep 2834 | WGL_reward=0.9998 | F1w=0.7905 | WGL_beta=0.8561 | EO=0.0376
[Tracker Process 0] Ep 2835 | WGL_reward=0.9997 | F1w=0.8104 | WGL_beta=0.9258 | EO=0.1738
[Tracker Process 0] Ep 2836 | WGL_reward=0.9999 | F1w=0.7611 | WGL_beta=0.7375 | EO=0.0388
[Tracker Process 0] Ep 2837 | WGL_reward=0.9998 | F1w=0.7922 | WGL_beta=0.8281 | EO=0.0140
[Tracker Process 0] Ep 2838 | WGL_reward=0.9999 | F1w=0.7694 | WGL_beta=0.7960 | EO=0.1267
[Tracker Process 0] Ep 2839 | WGL_reward=0.9999 | F1w=0.8081 | WGL_beta=0.7877 | EO=0.0859
[Tracker Process 0] Ep 2840 | WGL_reward=0.9998 | F1w=0.7459 | WGL_beta=0.8485 | EO=0.1150
[Tracker Process 0] Ep 2841 | WGL_reward=0.9997 | F1w=0.7985 | WGL_beta=0.9414 | EO=0.1969
[Tracker Process 0] Ep 2842 | WGL_reward=0.9998 | F1w=0.7969 | WGL_beta=0.8668 | EO=0.0857
[Tracker Process 0] Ep 2843 | WGL_reward=0.9999 | F1w=0.8000 | WGL_beta=0.7578 | EO=0.1327
[Tracker Process 0] Ep 2844 | WGL_reward=0.9999 | F1w=0.7835 | WGL_beta=0.7539 | EO=0.0607
[Tracker Process 0] Ep 2845 | WGL_reward=0.9995 | F1w=0.7364 | WGL_beta=1.0547 | EO=0.2376
[Tracker Process 0] Ep 2846 | WGL_reward=0.9998 | F1w=0.7939 | WGL_beta=0.8362 | EO=0.0504
[Tracker Process 0] Ep 2847 | WGL_reward=0.9999 | F1w=0.8055 | WGL_beta=0.7770 | EO=0.0330
[Tracker Process 0] Ep 2848 | WGL_reward=0.9998 | F1w=0.7654 | WGL_beta=0.8885 | EO=0.0846
[Tracker Process 0] Ep 2849 | WGL_reward=0.9998 | F1w=0.7803 | WGL_beta=0.8528 | EO=0.0679
[Tracker Process 0] Ep 2850 | WGL_reward=0.9998 | F1w=0.8010 | WGL_beta=0.8585 | EO=0.1796
[Tracker Process 0] snapshot ep2850_phase1_class1
[Tracker Process 0] Ep 2851 | WGL_reward=0.9999 | F1w=0.7903 | WGL_beta=0.7751 | EO=0.0857
[Tracker Process 0] Ep 2852 | WGL_reward=0.9999 | F1w=0.7675 | WGL_beta=0.8066 | EO=0.0153
[Tracker Process 0] Ep 2853 | WGL_reward=0.9999 | F1w=0.7193 | WGL_beta=0.7458 | EO=0.0797
[Tracker Process 0] Ep 2854 | WGL_reward=0.9999 | F1w=0.7638 | WGL_beta=0.7401 | EO=0.0095
[Tracker Process 0] Ep 2855 | WGL_reward=0.9998 | F1w=0.7634 | WGL_beta=0.9026 | EO=0.0846
[Tracker Process 0] Ep 2856 | WGL_reward=0.9999 | F1w=0.7595 | WGL_beta=0.8161 | EO=0.1498
[Tracker Process 0] Ep 2857 | WGL_reward=0.9999 | F1w=0.7769 | WGL_beta=0.7446 | EO=0.0916
[Tracker Process 0] Ep 2858 | WGL_reward=0.9999 | F1w=0.7911 | WGL_beta=0.8193 | EO=0.1796
[Tracker Process 0] Ep 2859 | WGL_reward=0.9999 | F1w=0.7780 | WGL_beta=0.7997 | EO=0.0328
[Tracker Process 0] Ep 2860 | WGL_reward=0.9999 | F1w=0.8032 | WGL_beta=0.7840 | EO=0.0330
[Tracker Process 0] Ep 2861 | WGL_reward=0.9998 | F1w=0.7635 | WGL_beta=0.8590 | EO=0.0268
[Tracker Process 0] Ep 2862 | WGL_reward=0.9999 | F1w=0.7822 | WGL_beta=0.6888 | EO=0.1094
[Tracker Process 0] Ep 2863 | WGL_reward=0.9999 | F1w=0.7670 | WGL_beta=0.7693 | EO=0.0683
[Tracker Process 0] Ep 2864 | WGL_reward=0.9999 | F1w=0.8087 | WGL_beta=0.7982 | EO=0.0681
[Tracker Process 0] Ep 2865 | WGL_reward=0.9994 | F1w=0.6857 | WGL_beta=1.0812 | EO=0.3728
[Tracker Process 0] Ep 2866 | WGL_reward=0.9999 | F1w=0.7763 | WGL_beta=0.7888 | EO=0.0153
[Tracker Process 0] Ep 2867 | WGL_reward=0.9999 | F1w=0.7563 | WGL_beta=0.7624 | EO=0.0213
[Tracker Process 0] Ep 2868 | WGL_reward=0.9998 | F1w=0.7765 | WGL_beta=0.8691 | EO=0.1678
[Tracker Process 0] Ep 2869 | WGL_reward=0.9999 | F1w=0.7937 | WGL_beta=0.7437 | EO=0.0157
[Tracker Process 0] Ep 2870 | WGL_reward=0.9996 | F1w=0.7733 | WGL_beta=1.0248 | EO=0.1911
[Tracker Process 0] Ep 2871 | WGL_reward=0.9999 | F1w=0.7876 | WGL_beta=0.7987 | EO=0.1445
[Tracker Process 0] Ep 2872 | WGL_reward=0.9999 | F1w=0.7985 | WGL_beta=0.7268 | EO=0.0801
[Tracker Process 0] Ep 2873 | WGL_reward=0.9999 | F1w=0.7909 | WGL_beta=0.7820 | EO=0.1678
[Tracker Process 0] Ep 2874 | WGL_reward=0.9999 | F1w=0.8037 | WGL_beta=0.7336 | EO=0.1269
[Tracker Process 0] Ep 2875 | WGL_reward=0.9999 | F1w=0.7694 | WGL_beta=0.7626 | EO=0.0446
[Tracker Process 0] Ep 2876 | WGL_reward=0.9998 | F1w=0.7680 | WGL_beta=0.8856 | EO=0.0436
[Tracker Process 0] Ep 2877 | WGL_reward=0.9999 | F1w=0.8052 | WGL_beta=0.8028 | EO=0.0388
[Tracker Process 0] Ep 2878 | WGL_reward=0.9998 | F1w=0.8015 | WGL_beta=0.8341 | EO=0.1150
[Tracker Process 0] Ep 2879 | WGL_reward=0.9998 | F1w=0.7543 | WGL_beta=0.8894 | EO=0.1443
[Tracker Process 0] Ep 2880 | WGL_reward=0.9998 | F1w=0.7652 | WGL_beta=0.8478 | EO=0.1092
[Tracker Process 0] Ep 2881 | WGL_reward=0.9999 | F1w=0.7739 | WGL_beta=0.7951 | EO=0.0844
[Tracker Process 0] Ep 2882 | WGL_reward=0.9999 | F1w=0.7705 | WGL_beta=0.8039 | EO=0.0260
[Tracker Process 0] Ep 2883 | WGL_reward=0.9998 | F1w=0.7642 | WGL_beta=0.8254 | EO=0.0857
[Tracker Process 0] Ep 2884 | WGL_reward=0.9998 | F1w=0.7515 | WGL_beta=0.8812 | EO=0.1327
[Tracker Process 0] Ep 2885 | WGL_reward=0.9999 | F1w=0.7890 | WGL_beta=0.8055 | EO=0.0386
[Tracker Process 0] Ep 2886 | WGL_reward=0.9999 | F1w=0.7717 | WGL_beta=0.7405 | EO=0.0213
[Tracker Process 0] Ep 2887 | WGL_reward=0.9999 | F1w=0.7763 | WGL_beta=0.8025 | EO=0.0739
[Tracker Process 0] Ep 2888 | WGL_reward=0.9999 | F1w=0.7703 | WGL_beta=0.7974 | EO=0.0095
[Tracker Process 0] Ep 2889 | WGL_reward=0.9999 | F1w=0.7656 | WGL_beta=0.7600 | EO=0.0198
[Tracker Process 0] Ep 2890 | WGL_reward=0.9999 | F1w=0.7972 | WGL_beta=0.7230 | EO=0.1269
[Tracker Process 0] Ep 2891 | WGL_reward=0.9999 | F1w=0.7475 | WGL_beta=0.7228 | EO=0.0270
[Tracker Process 0] Ep 2892 | WGL_reward=0.9999 | F1w=0.7985 | WGL_beta=0.7830 | EO=0.0799
[Tracker Process 0] Ep 2893 | WGL_reward=0.9997 | F1w=0.7646 | WGL_beta=0.9433 | EO=0.1676
[Tracker Process 0] Ep 2894 | WGL_reward=0.9999 | F1w=0.7789 | WGL_beta=0.7445 | EO=0.0256
[Tracker Process 0] Ep 2895 | WGL_reward=0.9999 | F1w=0.8129 | WGL_beta=0.7668 | EO=0.0332
[Tracker Process 0] Ep 2896 | WGL_reward=0.9999 | F1w=0.7914 | WGL_beta=0.7750 | EO=0.0741
[Tracker Process 0] Ep 2897 | WGL_reward=0.9998 | F1w=0.7903 | WGL_beta=0.8463 | EO=0.0857
[Tracker Process 0] Ep 2898 | WGL_reward=0.9998 | F1w=0.7786 | WGL_beta=0.8200 | EO=0.0083
[Tracker Process 0] Ep 2899 | WGL_reward=0.9998 | F1w=0.7735 | WGL_beta=0.8332 | EO=0.1197
[Tracker Process 0] Ep 2900 | WGL_reward=0.9999 | F1w=0.8116 | WGL_beta=0.7327 | EO=0.0976
[Tracker Process 0] Ep 2901 | WGL_reward=0.9999 | F1w=0.7454 | WGL_beta=0.7240 | EO=0.0976
[Tracker Process 0] Ep 2902 | WGL_reward=0.9999 | F1w=0.7944 | WGL_beta=0.7442 | EO=0.0623
[Tracker Process 0] Ep 2903 | WGL_reward=0.9999 | F1w=0.7865 | WGL_beta=0.7374 | EO=0.0607
[Tracker Process 0] Ep 2904 | WGL_reward=0.9999 | F1w=0.7993 | WGL_beta=0.7352 | EO=0.0976
[Tracker Process 0] Ep 2905 | WGL_reward=0.9999 | F1w=0.7849 | WGL_beta=0.7482 | EO=0.1562
[Tracker Process 0] Ep 2906 | WGL_reward=0.9997 | F1w=0.7444 | WGL_beta=0.9371 | EO=0.2374
[Tracker Process 0] Ep 2907 | WGL_reward=0.9999 | F1w=0.7906 | WGL_beta=0.7765 | EO=0.1738
[Tracker Process 0] Ep 2908 | WGL_reward=0.9999 | F1w=0.7965 | WGL_beta=0.8050 | EO=0.0916
[Tracker Process 0] Ep 2909 | WGL_reward=0.9999 | F1w=0.7523 | WGL_beta=0.7854 | EO=0.0198
[Tracker Process 0] Ep 2910 | WGL_reward=0.9999 | F1w=0.7978 | WGL_beta=0.7440 | EO=0.1327
[Tracker Process 0] Ep 2911 | WGL_reward=0.9999 | F1w=0.7829 | WGL_beta=0.6902 | EO=0.0157
[Tracker Process 0] Ep 2912 | WGL_reward=0.9999 | F1w=0.7771 | WGL_beta=0.7160 | EO=0.1562
[Tracker Process 0] Ep 2913 | WGL_reward=0.9999 | F1w=0.7752 | WGL_beta=0.7658 | EO=0.0976
[Tracker Process 0] Ep 2914 | WGL_reward=0.9999 | F1w=0.8011 | WGL_beta=0.7614 | EO=0.1034
[Tracker Process 0] Ep 2915 | WGL_reward=0.9999 | F1w=0.7455 | WGL_beta=0.7602 | EO=0.0328
[Tracker Process 0] Ep 2916 | WGL_reward=0.9998 | F1w=0.7820 | WGL_beta=0.8219 | EO=0.0025
[Tracker Process 0] Ep 2917 | WGL_reward=0.9999 | F1w=0.7868 | WGL_beta=0.7647 | EO=0.0196
[Tracker Process 0] Ep 2918 | WGL_reward=0.9998 | F1w=0.7650 | WGL_beta=0.8394 | EO=0.1558
[Tracker Process 0] Ep 2919 | WGL_reward=0.9998 | F1w=0.8000 | WGL_beta=0.8272 | EO=0.0138
[Tracker Process 0] Ep 2920 | WGL_reward=0.9999 | F1w=0.7738 | WGL_beta=0.7538 | EO=0.0857
[Tracker Process 0] Ep 2921 | WGL_reward=0.9998 | F1w=0.7757 | WGL_beta=0.8259 | EO=0.1150
[Tracker Process 0] Ep 2922 | WGL_reward=0.9999 | F1w=0.7632 | WGL_beta=0.7262 | EO=0.0914
[Tracker Process 0] Ep 2923 | WGL_reward=0.9999 | F1w=0.7651 | WGL_beta=0.8012 | EO=0.0023
[Tracker Process 0] Ep 2924 | WGL_reward=0.9998 | F1w=0.7529 | WGL_beta=0.8974 | EO=0.1666
[Tracker Process 0] Ep 2925 | WGL_reward=0.9999 | F1w=0.7777 | WGL_beta=0.7805 | EO=0.0563
[Tracker Process 0] Ep 2926 | WGL_reward=0.9999 | F1w=0.7675 | WGL_beta=0.7981 | EO=0.0504
[Tracker Process 0] Ep 2927 | WGL_reward=0.9998 | F1w=0.7780 | WGL_beta=0.8239 | EO=0.0621
[Tracker Process 0] Ep 2928 | WGL_reward=0.9999 | F1w=0.7909 | WGL_beta=0.7449 | EO=0.0196
[Tracker Process 0] Ep 2929 | WGL_reward=0.9999 | F1w=0.7980 | WGL_beta=0.7632 | EO=0.0859
[Tracker Process 0] Ep 2930 | WGL_reward=0.9999 | F1w=0.8013 | WGL_beta=0.8007 | EO=0.1738
[Tracker Process 0] Ep 2931 | WGL_reward=0.9999 | F1w=0.7812 | WGL_beta=0.7361 | EO=0.1560
[Tracker Process 0] Ep 2932 | WGL_reward=0.9999 | F1w=0.7266 | WGL_beta=0.7511 | EO=0.0386
[Tracker Process 0] Ep 2933 | WGL_reward=0.9999 | F1w=0.7720 | WGL_beta=0.8117 | EO=0.0151
[Tracker Process 0] Ep 2934 | WGL_reward=0.9997 | F1w=0.7777 | WGL_beta=0.9279 | EO=0.1492
[Tracker Process 0] Ep 2935 | WGL_reward=0.9998 | F1w=0.7620 | WGL_beta=0.8852 | EO=0.0974
[Tracker Process 0] Ep 2936 | WGL_reward=0.9999 | F1w=0.7963 | WGL_beta=0.7727 | EO=0.0799
[Tracker Process 0] Ep 2937 | WGL_reward=0.9999 | F1w=0.7909 | WGL_beta=0.7370 | EO=0.0799
[Tracker Process 0] Ep 2938 | WGL_reward=0.9998 | F1w=0.7812 | WGL_beta=0.8332 | EO=0.0553
[Tracker Process 0] Ep 2939 | WGL_reward=0.9998 | F1w=0.7773 | WGL_beta=0.8277 | EO=0.0140
[Tracker Process 0] Ep 2940 | WGL_reward=0.9999 | F1w=0.7801 | WGL_beta=0.7772 | EO=0.0095
[Tracker Process 0] Ep 2941 | WGL_reward=0.9998 | F1w=0.7484 | WGL_beta=0.8263 | EO=0.0857
[Tracker Process 0] Ep 2942 | WGL_reward=0.9999 | F1w=0.7568 | WGL_beta=0.7961 | EO=0.0623
[Tracker Process 0] Ep 2943 | WGL_reward=0.9999 | F1w=0.7537 | WGL_beta=0.7662 | EO=0.0667
[Tracker Process 0] Ep 2944 | WGL_reward=0.9998 | F1w=0.8034 | WGL_beta=0.8252 | EO=0.1327
[Tracker Process 0] Ep 2945 | WGL_reward=0.9999 | F1w=0.7725 | WGL_beta=0.7641 | EO=0.1148
[Tracker Process 0] Ep 2946 | WGL_reward=0.9998 | F1w=0.7863 | WGL_beta=0.8599 | EO=0.1077
[Tracker Process 0] Ep 2947 | WGL_reward=0.9998 | F1w=0.7817 | WGL_beta=0.9221 | EO=0.0962
[Tracker Process 0] Ep 2948 | WGL_reward=0.9999 | F1w=0.7743 | WGL_beta=0.7867 | EO=0.1562
[Tracker Process 0] Ep 2949 | WGL_reward=0.9998 | F1w=0.7883 | WGL_beta=0.8732 | EO=0.0962
[Tracker Process 0] Ep 2950 | WGL_reward=0.9998 | F1w=0.7874 | WGL_beta=0.8668 | EO=0.0491
[Tracker Process 0] Ep 2951 | WGL_reward=0.9999 | F1w=0.7452 | WGL_beta=0.7540 | EO=0.0268
[Tracker Process 0] Ep 2952 | WGL_reward=0.9998 | F1w=0.7809 | WGL_beta=0.8391 | EO=0.0916
[Tracker Process 0] Ep 2953 | WGL_reward=0.9999 | F1w=0.7828 | WGL_beta=0.8008 | EO=0.0504
[Tracker Process 0] Ep 2954 | WGL_reward=0.9999 | F1w=0.7871 | WGL_beta=0.7907 | EO=0.0563
[Tracker Process 0] Ep 2955 | WGL_reward=0.9998 | F1w=0.7695 | WGL_beta=0.8833 | EO=0.0611
[Tracker Process 0] Ep 2956 | WGL_reward=0.9999 | F1w=0.7887 | WGL_beta=0.7903 | EO=0.0611
[Tracker Process 0] Ep 2957 | WGL_reward=0.9998 | F1w=0.8087 | WGL_beta=0.8714 | EO=0.0974
[Tracker Process 0] Ep 2958 | WGL_reward=0.9999 | F1w=0.7756 | WGL_beta=0.7970 | EO=0.0799
[Tracker Process 0] Ep 2959 | WGL_reward=0.9998 | F1w=0.7822 | WGL_beta=0.8851 | EO=0.1560
[Tracker Process 0] Ep 2960 | WGL_reward=0.9999 | F1w=0.7688 | WGL_beta=0.7681 | EO=0.0976
[Tracker Process 0] Ep 2961 | WGL_reward=0.9997 | F1w=0.7716 | WGL_beta=0.9759 | EO=0.0260
[Tracker Process 0] Ep 2962 | WGL_reward=0.9999 | F1w=0.7577 | WGL_beta=0.7343 | EO=0.0623
[Tracker Process 0] Ep 2963 | WGL_reward=0.9997 | F1w=0.7533 | WGL_beta=0.9312 | EO=0.2080
[Tracker Process 0] Ep 2964 | WGL_reward=0.9999 | F1w=0.7784 | WGL_beta=0.7477 | EO=0.0739
[Tracker Process 0] Ep 2965 | WGL_reward=0.9999 | F1w=0.7537 | WGL_beta=0.8061 | EO=0.0213
[Tracker Process 0] Ep 2966 | WGL_reward=0.9998 | F1w=0.7846 | WGL_beta=0.8517 | EO=0.0446
[Tracker Process 0] Ep 2967 | WGL_reward=0.9998 | F1w=0.7625 | WGL_beta=0.8341 | EO=0.0506
[Tracker Process 0] Ep 2968 | WGL_reward=0.9999 | F1w=0.7670 | WGL_beta=0.8195 | EO=0.0609
[Tracker Process 0] Ep 2969 | WGL_reward=0.9997 | F1w=0.7350 | WGL_beta=0.9230 | EO=0.1845
[Tracker Process 0] Ep 2970 | WGL_reward=0.9999 | F1w=0.7829 | WGL_beta=0.7541 | EO=0.0023
[Tracker Process 0] Ep 2971 | WGL_reward=0.9998 | F1w=0.8023 | WGL_beta=0.8568 | EO=0.1327
[Tracker Process 0] Ep 2972 | WGL_reward=0.9999 | F1w=0.7812 | WGL_beta=0.7612 | EO=0.0388
[Tracker Process 0] Ep 2973 | WGL_reward=0.9998 | F1w=0.8042 | WGL_beta=0.8496 | EO=0.0506
[Tracker Process 0] Ep 2974 | WGL_reward=0.9999 | F1w=0.7642 | WGL_beta=0.7433 | EO=0.0563
[Tracker Process 0] Ep 2975 | WGL_reward=0.9999 | F1w=0.7904 | WGL_beta=0.8178 | EO=0.1327
[Tracker Process 0] Ep 2976 | WGL_reward=0.9999 | F1w=0.7846 | WGL_beta=0.8064 | EO=0.0667
[Tracker Process 0] Ep 2977 | WGL_reward=0.9999 | F1w=0.8020 | WGL_beta=0.7368 | EO=0.0157
[Tracker Process 0] Ep 2978 | WGL_reward=0.9999 | F1w=0.8077 | WGL_beta=0.8184 | EO=0.0213
[Tracker Process 0] Ep 2979 | WGL_reward=0.9998 | F1w=0.7557 | WGL_beta=0.9001 | EO=0.0087
[Tracker Process 0] Ep 2980 | WGL_reward=0.9998 | F1w=0.7754 | WGL_beta=0.8206 | EO=0.0155
[Tracker Process 0] Ep 2981 | WGL_reward=0.9999 | F1w=0.7416 | WGL_beta=0.7423 | EO=0.0198
[Tracker Process 0] Ep 2982 | WGL_reward=0.9999 | F1w=0.8053 | WGL_beta=0.8073 | EO=0.0799
[Tracker Process 0] Ep 2983 | WGL_reward=0.9997 | F1w=0.7561 | WGL_beta=0.9586 | EO=0.1903
[Tracker Process 0] Ep 2984 | WGL_reward=0.9999 | F1w=0.8103 | WGL_beta=0.7909 | EO=0.0741
[Tracker Process 0] Ep 2985 | WGL_reward=0.9999 | F1w=0.7825 | WGL_beta=0.7347 | EO=0.0799
[Tracker Process 0] Ep 2986 | WGL_reward=0.9999 | F1w=0.7991 | WGL_beta=0.7455 | EO=0.0272
[Tracker Process 0] Ep 2987 | WGL_reward=0.9998 | F1w=0.7886 | WGL_beta=0.9059 | EO=0.1430
[Tracker Process 0] Ep 2988 | WGL_reward=0.9997 | F1w=0.7648 | WGL_beta=0.9802 | EO=0.1146
[Tracker Process 0] Ep 2989 | WGL_reward=0.9999 | F1w=0.7989 | WGL_beta=0.8165 | EO=0.0138
[Tracker Process 0] Ep 2990 | WGL_reward=0.9999 | F1w=0.7556 | WGL_beta=0.7387 | EO=0.0155
[Tracker Process 0] Ep 2991 | WGL_reward=0.9999 | F1w=0.7732 | WGL_beta=0.7766 | EO=0.0388
[Tracker Process 0] Ep 2992 | WGL_reward=0.9998 | F1w=0.7883 | WGL_beta=0.8530 | EO=0.0724
[Tracker Process 0] Ep 2993 | WGL_reward=0.9996 | F1w=0.7505 | WGL_beta=0.9914 | EO=0.0848
[Tracker Process 0] Ep 2994 | WGL_reward=0.9998 | F1w=0.7714 | WGL_beta=0.8742 | EO=0.0739
[Tracker Process 0] Ep 2995 | WGL_reward=0.9999 | F1w=0.7775 | WGL_beta=0.7561 | EO=0.0506
[Tracker Process 0] Ep 2996 | WGL_reward=0.9999 | F1w=0.7909 | WGL_beta=0.8175 | EO=0.0374
[Tracker Process 0] Ep 2997 | WGL_reward=0.9998 | F1w=0.7775 | WGL_beta=0.9161 | EO=0.0083
[Tracker Process 0] Ep 2998 | WGL_reward=0.9998 | F1w=0.7917 | WGL_beta=0.8813 | EO=0.2031
[Tracker Process 0] Ep 2999 | WGL_reward=0.9998 | F1w=0.7782 | WGL_beta=0.8218 | EO=0.0093
[Tracker Process 0] Ep 3000 | WGL_reward=0.9999 | F1w=0.7852 | WGL_beta=0.7291 | EO=0.0215
[Tracker Process 0] snapshot ep3000_phase1_class1
[Tracker Process 0] Ep 3001 | WGL_reward=0.9998 | F1w=0.7949 | WGL_beta=0.8672 | EO=0.0974
[Tracker Process 0] Ep 3002 | WGL_reward=0.9999 | F1w=0.7637 | WGL_beta=0.7577 | EO=0.0446
[Tracker Process 0] Ep 3003 | WGL_reward=0.9999 | F1w=0.7953 | WGL_beta=0.8115 | EO=0.1094
[Tracker Process 0] Ep 3004 | WGL_reward=0.9998 | F1w=0.7912 | WGL_beta=0.8349 | EO=0.1387
[Tracker Process 0] Ep 3005 | WGL_reward=0.9999 | F1w=0.7453 | WGL_beta=0.8141 | EO=0.0727
[Tracker Process 0] Ep 3006 | WGL_reward=0.9999 | F1w=0.7852 | WGL_beta=0.7699 | EO=0.0724
[Tracker Process 0] Ep 3007 | WGL_reward=0.9998 | F1w=0.7415 | WGL_beta=0.8294 | EO=0.0083
[Tracker Process 0] Ep 3008 | WGL_reward=0.9999 | F1w=0.7976 | WGL_beta=0.7989 | EO=0.0623
[Tracker Process 0] Ep 3009 | WGL_reward=0.9999 | F1w=0.7634 | WGL_beta=0.7551 | EO=0.0155
[Tracker Process 0] Ep 3010 | WGL_reward=0.9998 | F1w=0.7945 | WGL_beta=0.8761 | EO=0.0318
[Tracker Process 0] Ep 3011 | WGL_reward=0.9999 | F1w=0.7919 | WGL_beta=0.7927 | EO=0.0374
[Tracker Process 0] Ep 3012 | WGL_reward=0.9999 | F1w=0.7661 | WGL_beta=0.7731 | EO=0.0506
[Tracker Process 0] Ep 3013 | WGL_reward=0.9997 | F1w=0.7679 | WGL_beta=0.9502 | EO=0.0906
[Tracker Process 0] Ep 3014 | WGL_reward=0.9999 | F1w=0.7771 | WGL_beta=0.7949 | EO=0.0784
[Tracker Process 0] Ep 3015 | WGL_reward=0.9999 | F1w=0.7919 | WGL_beta=0.8008 | EO=0.0976
[Tracker Process 0] Ep 3016 | WGL_reward=0.9999 | F1w=0.8044 | WGL_beta=0.7883 | EO=0.0037
[Tracker Process 0] Ep 3017 | WGL_reward=0.9999 | F1w=0.7957 | WGL_beta=0.7574 | EO=0.0155
[Tracker Process 0] Ep 3018 | WGL_reward=0.9999 | F1w=0.7584 | WGL_beta=0.8052 | EO=0.0786
[Tracker Process 0] Ep 3019 | WGL_reward=0.9999 | F1w=0.8078 | WGL_beta=0.7794 | EO=0.0623
[Tracker Process 0] Ep 3020 | WGL_reward=0.9999 | F1w=0.7420 | WGL_beta=0.7502 | EO=0.0446
[Tracker Process 0] Ep 3021 | WGL_reward=0.9998 | F1w=0.8070 | WGL_beta=0.8458 | EO=0.1269
[Tracker Process 0] Ep 3022 | WGL_reward=0.9998 | F1w=0.8116 | WGL_beta=0.8813 | EO=0.1856
[Tracker Process 0] Ep 3023 | WGL_reward=0.9998 | F1w=0.7756 | WGL_beta=0.8940 | EO=0.1490
[Tracker Process 0] Ep 3024 | WGL_reward=0.9998 | F1w=0.7559 | WGL_beta=0.8338 | EO=0.0844
[Tracker Process 0] Ep 3025 | WGL_reward=0.9998 | F1w=0.7572 | WGL_beta=0.8370 | EO=0.0142
[Tracker Process 0] Ep 3026 | WGL_reward=0.9999 | F1w=0.7549 | WGL_beta=0.7568 | EO=0.0095
[Tracker Process 0] Ep 3027 | WGL_reward=0.9999 | F1w=0.7822 | WGL_beta=0.8130 | EO=0.0388
[Tracker Process 0] Ep 3028 | WGL_reward=0.9999 | F1w=0.7980 | WGL_beta=0.7813 | EO=0.0859
[Tracker Process 0] Ep 3029 | WGL_reward=0.9997 | F1w=0.7731 | WGL_beta=0.9264 | EO=0.0729
[Tracker Process 0] Ep 3030 | WGL_reward=0.9999 | F1w=0.7703 | WGL_beta=0.7870 | EO=0.0681
